# replica x Q2 F2
0 1.584893e-03 1.584893e+02 5.958789e+00
0 1.584893e-03 1.995262e+02 6.162669e+00
0 1.995262e-03 2.511886e+00 1.849878e+00
0 1.995262e-03 3.162278e+00 2.077260e+00
0 1.995262e-03 3.981072e+00 2.309985e+00
0 1.995262e-03 5.011872e+00 2.533735e+00
0 1.995262e-03 6.309573e+00 2.751638e+00
0 1.995262e-03 7.943282e+00 2.965626e+00
0 1.995262e-03 1.000000e+01 3.176811e+00
0 1.995262e-03 1.258925e+01 3.385838e+00
0 1.995262e-03 1.584893e+01 3.592967e+00
0 1.995262e-03 1.995262e+01 3.796856e+00
0 1.995262e-03 2.511886e+01 4.002492e+00
0 1.995262e-03 3.162278e+01 4.207000e+00
0 1.995262e-03 3.981072e+01 4.406520e+00
0 1.995262e-03 5.011872e+01 4.603421e+00
0 1.995262e-03 6.309573e+01 4.797620e+00
0 1.995262e-03 7.943282e+01 4.989134e+00
0 1.995262e-03 1.000000e+02 5.177987e+00
0 1.995262e-03 1.258925e+02 5.364202e+00
0 1.995262e-03 1.584893e+02 5.547803e+00
0 1.995262e-03 1.995262e+02 5.728799e+00
0 2.511886e-03 2.511886e+00 1.789180e+00
0 2.511886e-03 3.162278e+00 2.001984e+00
0 2.511886e-03 3.981072e+00 2.220079e+00
0 2.511886e-03 5.011872e+00 2.428973e+00
0 2.511886e-03 6.309573e+00 2.630986e+00
0 2.511886e-03 7.943282e+00 2.828650e+00
0 2.511886e-03 1.000000e+01 3.023065e+00
0 2.511886e-03 1.258925e+01 3.214808e+00
0 2.511886e-03 1.584893e+01 3.404117e+00
0 2.511886e-03 1.995262e+01 3.589807e+00
0 2.511886e-03 2.511886e+01 3.779937e+00
0 2.511886e-03 3.162278e+01 3.964510e+00
0 2.511886e-03 3.981072e+01 4.144075e+00
0 2.511886e-03 5.011872e+01 4.320783e+00
0 2.511886e-03 6.309573e+01 4.494593e+00
0 2.511886e-03 7.943282e+01 4.665553e+00
0 2.511886e-03 1.000000e+02 4.833711e+00
0 2.511886e-03 1.258925e+02 4.999116e+00
0 2.511886e-03 1.584893e+02 5.161814e+00
0 2.511886e-03 1.995262e+02 5.321833e+00
0 3.162278e-03 2.511886e+00 1.731170e+00
0 3.162278e-03 3.162278e+00 1.929032e+00
0 3.162278e-03 3.981072e+00 2.131682e+00
0 3.162278e-03 5.011872e+00 2.325356e+00
0 3.162278e-03 6.309573e+00 2.512669e+00
0 3.162278e-03 7.943282e+00 2.695234e+00
0 3.162278e-03 1.000000e+01 2.874004e+00
0 3.162278e-03 1.258925e+01 3.049570e+00
0 3.162278e-03 1.584893e+01 3.222183e+00
0 3.162278e-03 1.995262e+01 3.390525e+00
0 3.162278e-03 2.511886e+01 3.563735e+00
0 3.162278e-03 3.162278e+01 3.729498e+00
0 3.162278e-03 3.981072e+01 3.890297e+00
0 3.162278e-03 5.011872e+01 4.048079e+00
0 3.162278e-03 6.309573e+01 4.202844e+00
0 3.162278e-03 7.943282e+01 4.354661e+00
0 3.162278e-03 1.000000e+02 4.503602e+00
0 3.162278e-03 1.258925e+02 4.649735e+00
0 3.162278e-03 1.584893e+02 4.793123e+00
0 3.162278e-03 1.995262e+02 4.933816e+00
0 3.981072e-03 2.511886e+00 1.677987e+00
0 3.981072e-03 3.162278e+00 1.862174e+00
0 3.981072e-03 3.981072e+00 2.050596e+00
0 3.981072e-03 5.011872e+00 2.230068e+00
0 3.981072e-03 6.309573e+00 2.402263e+00
0 3.981072e-03 7.943282e+00 2.569685e+00
0 3.981072e-03 1.000000e+01 2.733067e+00
0 3.981072e-03 1.258925e+01 2.892932e+00
0 3.981072e-03 1.584893e+01 3.049515e+00
0 3.981072e-03 1.995262e+01 3.201932e+00
0 3.981072e-03 2.511886e+01 3.361019e+00
0 3.981072e-03 3.162278e+01 3.509354e+00
0 3.981072e-03 3.981072e+01 3.652791e+00
0 3.981072e-03 5.011872e+01 3.793114e+00
0 3.981072e-03 6.309573e+01 3.930353e+00
0 3.981072e-03 7.943282e+01 4.064601e+00
0 3.981072e-03 1.000000e+02 4.195948e+00
0 3.981072e-03 1.258925e+02 4.324478e+00
0 3.981072e-03 1.584893e+02 4.450270e+00
0 3.981072e-03 1.995262e+02 4.573392e+00
0 5.011872e-03 2.511886e+00 1.629367e+00
0 5.011872e-03 3.162278e+00 1.799359e+00
0 5.011872e-03 3.981072e+00 1.972799e+00
0 5.011872e-03 5.011872e+00 2.137728e+00
0 5.011872e-03 6.309573e+00 2.296224e+00
0 5.011872e-03 7.943282e+00 2.449571e+00
0 5.011872e-03 1.000000e+01 2.598553e+00
0 5.011872e-03 1.258925e+01 2.743692e+00
0 5.011872e-03 1.584893e+01 2.885201e+00
0 5.011872e-03 1.995262e+01 3.021894e+00
0 5.011872e-03 2.511886e+01 3.165775e+00
0 5.011872e-03 3.162278e+01 3.297676e+00
0 5.011872e-03 3.981072e+01 3.424801e+00
0 5.011872e-03 5.011872e+01 3.548778e+00
0 5.011872e-03 6.309573e+01 3.669666e+00
0 5.011872e-03 7.943282e+01 3.787573e+00
0 5.011872e-03 1.000000e+02 3.902605e+00
0 5.011872e-03 1.258925e+02 4.014860e+00
0 5.011872e-03 1.584893e+02 4.124428e+00
0 5.011872e-03 1.995262e+02 4.231389e+00
0 6.309573e-03 2.511886e+00 1.587310e+00
0 6.309573e-03 3.162278e+00 1.744765e+00
0 6.309573e-03 3.981072e+00 1.904416e+00
0 6.309573e-03 5.011872e+00 2.055621e+00
0 6.309573e-03 6.309573e+00 2.199872e+00
0 6.309573e-03 7.943282e+00 2.339152e+00
0 6.309573e-03 1.000000e+01 2.474007e+00
0 6.309573e-03 1.258925e+01 2.604894e+00
0 6.309573e-03 1.584893e+01 2.732037e+00
0 6.309573e-03 1.995262e+01 2.854799e+00
0 6.309573e-03 2.511886e+01 2.985808e+00
0 6.309573e-03 3.162278e+01 3.102560e+00
0 6.309573e-03 3.981072e+01 3.214683e+00
0 6.309573e-03 5.011872e+01 3.323675e+00
0 6.309573e-03 6.309573e+01 3.429615e+00
0 6.309573e-03 7.943282e+01 3.532628e+00
0 6.309573e-03 1.000000e+02 3.632832e+00
0 6.309573e-03 1.258925e+02 3.730333e+00
0 6.309573e-03 1.584893e+02 3.825232e+00
0 6.309573e-03 1.995262e+02 3.917622e+00
0 7.943282e-03 2.511886e+00 1.551158e+00
0 7.943282e-03 3.162278e+00 1.695432e+00
0 7.943282e-03 3.981072e+00 1.840714e+00
0 7.943282e-03 5.011872e+00 1.978265e+00
0 7.943282e-03 6.309573e+00 2.109651e+00
0 7.943282e-03 7.943282e+00 2.235849e+00
0 7.943282e-03 1.000000e+01 2.357480e+00
0 7.943282e-03 1.258925e+01 2.474988e+00
0 7.943282e-03 1.584893e+01 2.588259e+00
0 7.943282e-03 1.995262e+01 2.697134e+00
0 7.943282e-03 2.511886e+01 2.814447e+00
0 7.943282e-03 3.162278e+01 2.916914e+00
0 7.943282e-03 3.981072e+01 3.014951e+00
0 7.943282e-03 5.011872e+01 3.109925e+00
0 7.943282e-03 6.309573e+01 3.201934e+00
0 7.943282e-03 7.943282e+01 3.291113e+00
0 7.943282e-03 1.000000e+02 3.377586e+00
0 7.943282e-03 1.258925e+02 3.461468e+00
0 7.943282e-03 1.584893e+02 3.542867e+00
0 7.943282e-03 1.995262e+02 3.621881e+00
0 1.000000e-02 2.511886e+00 1.522335e+00
0 1.000000e-02 3.162278e+00 1.655516e+00
0 1.000000e-02 3.981072e+00 1.787756e+00
0 1.000000e-02 5.011872e+00 1.912150e+00
0 1.000000e-02 6.309573e+00 2.030282e+00
0 1.000000e-02 7.943282e+00 2.143471e+00
0 1.000000e-02 1.000000e+01 2.252178e+00
0 1.000000e-02 1.258925e+01 2.356787e+00
0 1.000000e-02 1.584893e+01 2.457520e+00
0 1.000000e-02 1.995262e+01 2.553936e+00
0 1.000000e-02 2.511886e+01 2.659606e+00
0 1.000000e-02 3.162278e+01 2.748954e+00
0 1.000000e-02 3.981072e+01 2.834099e+00
0 1.000000e-02 5.011872e+01 2.916290e+00
0 1.000000e-02 6.309573e+01 2.995638e+00
0 1.000000e-02 7.943282e+01 3.072285e+00
0 1.000000e-02 1.000000e+02 3.146361e+00
0 1.000000e-02 1.258925e+02 3.217985e+00
0 1.000000e-02 1.584893e+02 3.287268e+00
0 1.000000e-02 1.995262e+02 3.354314e+00
0 1.258925e-02 2.511886e+00 1.499906e+00
0 1.258925e-02 3.162278e+00 1.620951e+00
0 1.258925e-02 3.981072e+00 1.739723e+00
0 1.258925e-02 5.011872e+00 1.851608e+00
0 1.258925e-02 6.309573e+00 1.957758e+00
0 1.258925e-02 7.943282e+00 2.058907e+00
0 1.258925e-02 1.000000e+01 2.155551e+00
0 1.258925e-02 1.258925e+01 2.248051e+00
0 1.258925e-02 1.584893e+01 2.336150e+00
0 1.258925e-02 1.995262e+01 2.420277e+00
0 1.258925e-02 2.511886e+01 2.513696e+00
0 1.258925e-02 3.162278e+01 2.590658e+00
0 1.258925e-02 3.981072e+01 2.663695e+00
0 1.258925e-02 5.011872e+01 2.733929e+00
0 1.258925e-02 6.309573e+01 2.801481e+00
0 1.258925e-02 7.943282e+01 2.866493e+00
0 1.258925e-02 1.000000e+02 2.929099e+00
0 1.258925e-02 1.258925e+02 2.989419e+00
0 1.258925e-02 1.584893e+02 3.047564e+00
0 1.258925e-02 1.995262e+02 3.103641e+00
0 1.584893e-02 2.511886e+00 1.484261e+00
0 1.584893e-02 3.162278e+00 1.595348e+00
0 1.584893e-02 3.981072e+00 1.701992e+00
0 1.584893e-02 5.011872e+00 1.801462e+00
0 1.584893e-02 6.309573e+00 1.895386e+00
0 1.584893e-02 7.943282e+00 1.984610e+00
0 1.584893e-02 1.000000e+01 2.069513e+00
0 1.584893e-02 1.258925e+01 2.150429e+00
0 1.584893e-02 1.584893e+01 2.227583e+00
0 1.584893e-02 1.995262e+01 2.300705e+00
0 1.584893e-02 2.511886e+01 2.383778e+00
0 1.584893e-02 3.162278e+01 2.449406e+00
0 1.584893e-02 3.981072e+01 2.511419e+00
0 1.584893e-02 5.011872e+01 2.570810e+00
0 1.584893e-02 6.309573e+01 2.627707e+00
0 1.584893e-02 7.943282e+01 2.682251e+00
0 1.584893e-02 1.000000e+02 2.734575e+00
0 1.584893e-02 1.258925e+02 2.784797e+00
0 1.584893e-02 1.584893e+02 2.833028e+00
0 1.584893e-02 1.995262e+02 2.879374e+00
0 1.995262e-02 2.511886e+00 1.473184e+00
0 1.995262e-02 3.162278e+00 1.572958e+00
0 1.995262e-02 3.981072e+00 1.667060e+00
0 1.995262e-02 5.011872e+00 1.755149e+00
0 1.995262e-02 6.309573e+00 1.838037e+00
0 1.995262e-02 7.943282e+00 1.916276e+00
0 1.995262e-02 1.000000e+01 1.990265e+00
0 1.995262e-02 1.258925e+01 2.060020e+00
0 1.995262e-02 1.584893e+01 2.126069e+00
0 1.995262e-02 1.995262e+01 2.188401e+00
0 1.995262e-02 2.511886e+01 2.260677e+00
0 1.995262e-02 3.162278e+01 2.315637e+00
0 1.995262e-02 3.981072e+01 2.367335e+00
0 1.995262e-02 5.011872e+01 2.416625e+00
0 1.995262e-02 6.309573e+01 2.463634e+00
0 1.995262e-02 7.943282e+01 2.508502e+00
0 1.995262e-02 1.000000e+02 2.551355e+00
0 1.995262e-02 1.258925e+02 2.592309e+00
0 1.995262e-02 1.584893e+02 2.631469e+00
0 1.995262e-02 1.995262e+02 2.668939e+00
0 2.511886e-02 2.511886e+00 1.467652e+00
0 2.511886e-02 3.162278e+00 1.557231e+00
0 2.511886e-02 3.981072e+00 1.639764e+00
0 2.511886e-02 5.011872e+00 1.716187e+00
0 2.511886e-02 6.309573e+00 1.787894e+00
0 2.511886e-02 7.943282e+00 1.855327e+00
0 2.511886e-02 1.000000e+01 1.918794e+00
0 2.511886e-02 1.258925e+01 1.978582e+00
0 2.511886e-02 1.584893e+01 2.034918e+00
0 2.511886e-02 1.995262e+01 2.087676e+00
0 2.511886e-02 2.511886e+01 2.150862e+00
0 2.511886e-02 3.162278e+01 2.196169e+00
0 2.511886e-02 3.981072e+01 2.238587e+00
0 2.511886e-02 5.011872e+01 2.278827e+00
0 2.511886e-02 6.309573e+01 2.317015e+00
0 2.511886e-02 7.943282e+01 2.353285e+00
0 2.511886e-02 1.000000e+02 2.387756e+00
0 2.511886e-02 1.258925e+02 2.420539e+00
0 2.511886e-02 1.584893e+02 2.451732e+00
0 2.511886e-02 1.995262e+02 2.481435e+00
0 3.162278e-02 2.511886e+00 1.461807e+00
0 3.162278e-02 3.162278e+00 1.540302e+00
0 3.162278e-02 3.981072e+00 1.611105e+00
0 3.162278e-02 5.011872e+00 1.677091e+00
0 3.162278e-02 6.309573e+00 1.738687e+00
0 3.162278e-02 7.943282e+00 1.796230e+00
0 3.162278e-02 1.000000e+01 1.850006e+00
0 3.162278e-02 1.258925e+01 1.899871e+00
0 3.162278e-02 1.584893e+01 1.946646e+00
0 3.162278e-02 1.995262e+01 1.990180e+00
0 3.162278e-02 2.511886e+01 2.043975e+00
0 3.162278e-02 3.162278e+01 2.080357e+00
0 3.162278e-02 3.981072e+01 2.114238e+00
0 3.162278e-02 5.011872e+01 2.146182e+00
0 3.162278e-02 6.309573e+01 2.176312e+00
0 3.162278e-02 7.943282e+01 2.204753e+00
0 3.162278e-02 1.000000e+02 2.231616e+00
0 3.162278e-02 1.258925e+02 2.257003e+00
0 3.162278e-02 1.584893e+02 2.281008e+00
0 3.162278e-02 1.995262e+02 2.303722e+00
0 3.981072e-02 2.511886e+00 1.458904e+00
0 3.981072e-02 3.162278e+00 1.526922e+00
0 3.981072e-02 3.981072e+00 1.586749e+00
0 3.981072e-02 5.011872e+00 1.642080e+00
0 3.981072e-02 6.309573e+00 1.693699e+00
0 3.981072e-02 7.943282e+00 1.741725e+00
0 3.981072e-02 1.000000e+01 1.786349e+00
0 3.981072e-02 1.258925e+01 1.827786e+00
0 3.981072e-02 1.584893e+01 1.866242e+00
0 3.981072e-02 1.995262e+01 1.901691e+00
0 3.981072e-02 2.511886e+01 1.947411e+00
0 3.981072e-02 3.162278e+01 1.975894e+00
0 3.981072e-02 3.981072e+01 2.002260e+00
0 3.981072e-02 5.011872e+01 2.026927e+00
0 3.981072e-02 6.309573e+01 2.050016e+00
0 3.981072e-02 7.943282e+01 2.071641e+00
0 3.981072e-02 1.000000e+02 2.091906e+00
0 3.981072e-02 1.258925e+02 2.110904e+00
0 3.981072e-02 1.584893e+02 2.128719e+00
0 3.981072e-02 1.995262e+02 2.145437e+00
0 5.011872e-02 2.511886e+00 1.453364e+00
0 5.011872e-02 3.162278e+00 1.510926e+00
0 5.011872e-02 3.981072e+00 1.560095e+00
0 5.011872e-02 5.011872e+00 1.605940e+00
0 5.011872e-02 6.309573e+00 1.648473e+00
0 5.011872e-02 7.943282e+00 1.687780e+00
0 5.011872e-02 1.000000e+01 1.723888e+00
0 5.011872e-02 1.258925e+01 1.756958e+00
0 5.011872e-02 1.584893e+01 1.787408e+00
0 5.011872e-02 1.995262e+01 1.815200e+00
0 5.011872e-02 2.511886e+01 1.852663e+00
0 5.011872e-02 3.162278e+01 1.873969e+00
0 5.011872e-02 3.981072e+01 1.893533e+00
0 5.011872e-02 5.011872e+01 1.911631e+00
0 5.011872e-02 6.309573e+01 1.928380e+00
0 5.011872e-02 7.943282e+01 1.943884e+00
0 5.011872e-02 1.000000e+02 1.958238e+00
0 5.011872e-02 1.258925e+02 1.971526e+00
0 5.011872e-02 1.584893e+02 1.983826e+00
0 5.011872e-02 1.995262e+02 1.995215e+00
0 6.309573e-02 2.511886e+00 1.449496e+00
0 6.309573e-02 3.162278e+00 1.497459e+00
0 6.309573e-02 3.981072e+00 1.536788e+00
0 6.309573e-02 5.011872e+00 1.573405e+00
0 6.309573e-02 6.309573e+00 1.607267e+00
0 6.309573e-02 7.943282e+00 1.638353e+00
0 6.309573e-02 1.000000e+01 1.666736e+00
0 6.309573e-02 1.258925e+01 1.692547e+00
0 6.309573e-02 1.584893e+01 1.715954e+00
0 6.309573e-02 1.995262e+01 1.736995e+00
0 6.309573e-02 2.511886e+01 1.767014e+00
0 6.309573e-02 3.162278e+01 1.782023e+00
0 6.309573e-02 3.981072e+01 1.795660e+00
0 6.309573e-02 5.011872e+01 1.808054e+00
0 6.309573e-02 6.309573e+01 1.819315e+00
0 6.309573e-02 7.943282e+01 1.829538e+00
0 6.309573e-02 1.000000e+02 1.838811e+00
0 6.309573e-02 1.258925e+02 1.847209e+00
0 6.309573e-02 1.584893e+02 1.854801e+00
0 6.309573e-02 1.995262e+02 1.861656e+00
0 7.943282e-02 2.511886e+00 1.445174e+00
0 7.943282e-02 3.162278e+00 1.484721e+00
0 7.943282e-02 3.981072e+00 1.515101e+00
0 7.943282e-02 5.011872e+00 1.543207e+00
0 7.943282e-02 6.309573e+00 1.568926e+00
0 7.943282e-02 7.943282e+00 1.592243e+00
0 7.943282e-02 1.000000e+01 1.613138e+00
0 7.943282e-02 1.258925e+01 1.631793e+00
0 7.943282e-02 1.584893e+01 1.648376e+00
0 7.943282e-02 1.995262e+01 1.662945e+00
0 7.943282e-02 2.511886e+01 1.685396e+00
0 7.943282e-02 3.162278e+01 1.694563e+00
0 7.943282e-02 3.981072e+01 1.702751e+00
0 7.943282e-02 5.011872e+01 1.709909e+00
0 7.943282e-02 6.309573e+01 1.716147e+00
0 7.943282e-02 7.943282e+01 1.721551e+00
0 7.943282e-02 1.000000e+02 1.726197e+00
0 7.943282e-02 1.258925e+02 1.730153e+00
0 7.943282e-02 1.584893e+02 1.733481e+00
0 7.943282e-02 1.995262e+02 1.736240e+00
0 1.000000e-01 2.511886e+00 1.441191e+00
0 1.000000e-01 3.162278e+00 1.473764e+00
0 1.000000e-01 3.981072e+00 1.496280e+00
0 1.000000e-01 5.011872e+00 1.516553e+00
0 1.000000e-01 6.309573e+00 1.534590e+00
0 1.000000e-01 7.943282e+00 1.550503e+00
0 1.000000e-01 1.000000e+01 1.564379e+00
0 1.000000e-01 1.258925e+01 1.576343e+00
0 1.000000e-01 1.584893e+01 1.586546e+00
0 1.000000e-01 1.995262e+01 1.595085e+00
0 1.000000e-01 2.511886e+01 1.610325e+00
0 1.000000e-01 3.162278e+01 1.614102e+00
0 1.000000e-01 3.981072e+01 1.617337e+00
0 1.000000e-01 5.011872e+01 1.619755e+00
0 1.000000e-01 6.309573e+01 1.621463e+00
0 1.000000e-01 7.943282e+01 1.622536e+00
0 1.000000e-01 1.000000e+02 1.623042e+00
0 1.000000e-01 1.258925e+02 1.623039e+00
0 1.000000e-01 1.584893e+02 1.622580e+00
0 1.000000e-01 1.995262e+02 1.621713e+00
0 1.258925e-01 2.511886e+00 1.437909e+00
0 1.258925e-01 3.162278e+00 1.463901e+00
0 1.258925e-01 3.981072e+00 1.478957e+00
0 1.258925e-01 5.011872e+00 1.491513e+00
0 1.258925e-01 6.309573e+00 1.501969e+00
0 1.258925e-01 7.943282e+00 1.510507e+00
0 1.258925e-01 1.000000e+01 1.517293e+00
0 1.258925e-01 1.258925e+01 1.522484e+00
0 1.258925e-01 1.584893e+01 1.526200e+00
0 1.258925e-01 1.995262e+01 1.528637e+00
0 1.258925e-01 2.511886e+01 1.536542e+00
0 1.258925e-01 3.162278e+01 1.534900e+00
0 1.258925e-01 3.981072e+01 1.533240e+00
0 1.258925e-01 5.011872e+01 1.530990e+00
0 1.258925e-01 6.309573e+01 1.528255e+00
0 1.258925e-01 7.943282e+01 1.525100e+00
0 1.258925e-01 1.000000e+02 1.521578e+00
0 1.258925e-01 1.258925e+02 1.517737e+00
0 1.258925e-01 1.584893e+02 1.513619e+00
0 1.258925e-01 1.995262e+02 1.509263e+00
0 1.584893e-01 2.511886e+00 1.429555e+00
0 1.584893e-01 3.162278e+00 1.447031e+00
0 1.584893e-01 3.981072e+00 1.453747e+00
0 1.584893e-01 5.011872e+00 1.458332e+00
0 1.584893e-01 6.309573e+00 1.461065e+00
0 1.584893e-01 7.943282e+00 1.462175e+00
0 1.584893e-01 1.000000e+01 1.461843e+00
0 1.584893e-01 1.258925e+01 1.460202e+00
0 1.584893e-01 1.584893e+01 1.457516e+00
0 1.584893e-01 1.995262e+01 1.453952e+00
0 1.584893e-01 2.511886e+01 1.454785e+00
0 1.584893e-01 3.162278e+01 1.447794e+00
0 1.584893e-01 3.981072e+01 1.441384e+00
0 1.584893e-01 5.011872e+01 1.434625e+00
0 1.584893e-01 6.309573e+01 1.427622e+00
0 1.584893e-01 7.943282e+01 1.420423e+00
0 1.584893e-01 1.000000e+02 1.413068e+00
0 1.584893e-01 1.258925e+02 1.405592e+00
0 1.584893e-01 1.584893e+02 1.398024e+00
0 1.584893e-01 1.995262e+02 1.390392e+00
0 1.995262e-01 2.511886e+00 1.408103e+00
0 1.995262e-01 3.162278e+00 1.413070e+00
0 1.995262e-01 3.981072e+00 1.408819e+00
0 1.995262e-01 5.011872e+00 1.403850e+00
0 1.995262e-01 6.309573e+00 1.397967e+00
0 1.995262e-01 7.943282e+00 1.391150e+00
0 1.995262e-01 1.000000e+01 1.383473e+00
0 1.995262e-01 1.258925e+01 1.375010e+00
0 1.995262e-01 1.584893e+01 1.365943e+00
0 1.995262e-01 1.995262e+01 1.356459e+00
0 1.995262e-01 2.511886e+01 1.350261e+00
0 1.995262e-01 3.162278e+01 1.338098e+00
0 1.995262e-01 3.981072e+01 1.327155e+00
0 1.995262e-01 5.011872e+01 1.316118e+00
0 1.995262e-01 6.309573e+01 1.305088e+00
0 1.995262e-01 7.943282e+01 1.294098e+00
0 1.995262e-01 1.000000e+02 1.283172e+00
0 1.995262e-01 1.258925e+02 1.272331e+00
0 1.995262e-01 1.584893e+02 1.261591e+00
0 1.995262e-01 1.995262e+02 1.250966e+00
0 2.511886e-01 2.511886e+00 1.346486e+00
0 2.511886e-01 3.162278e+00 1.340822e+00
0 2.511886e-01 3.981072e+00 1.325237e+00
0 2.511886e-01 5.011872e+00 1.309833e+00
0 2.511886e-01 6.309573e+00 1.294592e+00
0 2.511886e-01 7.943282e+00 1.279526e+00
0 2.511886e-01 1.000000e+01 1.264442e+00
0 2.511886e-01 1.258925e+01 1.249324e+00
0 2.511886e-01 1.584893e+01 1.234202e+00
0 2.511886e-01 1.995262e+01 1.219227e+00
0 2.511886e-01 2.511886e+01 1.205963e+00
0 2.511886e-01 3.162278e+01 1.189370e+00
0 2.511886e-01 3.981072e+01 1.174579e+00
0 2.511886e-01 5.011872e+01 1.159940e+00
0 2.511886e-01 6.309573e+01 1.145554e+00
0 2.511886e-01 7.943282e+01 1.131436e+00
0 2.511886e-01 1.000000e+02 1.117599e+00
0 2.511886e-01 1.258925e+02 1.104047e+00
0 2.511886e-01 1.584893e+02 1.090785e+00
0 2.511886e-01 1.995262e+02 1.077813e+00
0 3.162278e-01 2.511886e+00 1.211824e+00
0 3.162278e-01 3.162278e+00 1.201112e+00
0 3.162278e-01 3.981072e+00 1.179876e+00
0 3.162278e-01 5.011872e+00 1.157732e+00
0 3.162278e-01 6.309573e+00 1.135429e+00
0 3.162278e-01 7.943282e+00 1.113399e+00
0 3.162278e-01 1.000000e+01 1.091888e+00
0 3.162278e-01 1.258925e+01 1.070992e+00
0 3.162278e-01 1.584893e+01 1.050686e+00
0 3.162278e-01 1.995262e+01 1.031126e+00
0 3.162278e-01 2.511886e+01 1.011109e+00
0 3.162278e-01 3.162278e+01 9.914142e-01
0 3.162278e-01 3.981072e+01 9.739721e-01
0 3.162278e-01 5.011872e+01 9.569202e-01
0 3.162278e-01 6.309573e+01 9.403513e-01
0 3.162278e-01 7.943282e+01 9.242673e-01
0 3.162278e-01 1.000000e+02 9.086646e-01
0 3.162278e-01 1.258925e+02 8.935358e-01
0 3.162278e-01 1.584893e+02 8.788709e-01
0 3.162278e-01 1.995262e+02 8.646564e-01
0 3.981072e-01 2.511886e+00 9.989924e-01
0 3.981072e-01 3.162278e+00 9.830925e-01
0 3.981072e-01 3.981072e+00 9.580709e-01
0 3.981072e-01 5.011872e+00 9.323608e-01
0 3.981072e-01 6.309573e+00 9.065656e-01
0 3.981072e-01 7.943282e+00 8.811130e-01
0 3.981072e-01 1.000000e+01 8.563044e-01
0 3.981072e-01 1.258925e+01 8.323066e-01
0 3.981072e-01 1.584893e+01 8.092538e-01
0 3.981072e-01 1.995262e+01 7.873599e-01
0 3.981072e-01 2.511886e+01 7.637746e-01
0 3.981072e-01 3.162278e+01 7.429333e-01
0 3.981072e-01 3.981072e+01 7.246361e-01
0 3.981072e-01 5.011872e+01 7.069858e-01
0 3.981072e-01 6.309573e+01 6.900492e-01
0 3.981072e-01 7.943282e+01 6.738043e-01
0 3.981072e-01 1.000000e+02 6.582255e-01
0 3.981072e-01 1.258925e+02 6.432857e-01
0 3.981072e-01 1.584893e+02 6.289565e-01
0 3.981072e-01 1.995262e+02 6.152066e-01
0 5.011872e-01 2.511886e+00 7.260383e-01
0 5.011872e-01 3.162278e+00 7.009202e-01
0 5.011872e-01 3.981072e+00 6.706050e-01
0 5.011872e-01 5.011872e+00 6.415880e-01
0 5.011872e-01 6.309573e+00 6.138047e-01
0 5.011872e-01 7.943282e+00 5.873881e-01
0 5.011872e-01 1.000000e+01 5.624312e-01
0 5.011872e-01 1.258925e+01 5.389780e-01
0 5.011872e-01 1.584893e+01 5.170052e-01
0 5.011872e-01 1.995262e+01 4.966131e-01
0 5.011872e-01 2.511886e+01 4.758341e-01
0 5.011872e-01 3.162278e+01 4.572358e-01
0 5.011872e-01 3.981072e+01 4.411588e-01
0 5.011872e-01 5.011872e+01 4.259627e-01
0 5.011872e-01 6.309573e+01 4.116506e-01
0 5.011872e-01 7.943282e+01 3.981594e-01
0 5.011872e-01 1.000000e+02 3.854297e-01
