# replica x Q2 F2nu FLnu xF3nu F2nub FLnub xF3nub
0 1.260000e-02 3.965772e+01 5.941852e+00 -7.880040e-01 2.384105e-02 4.844609e+00 -6.357781e-01 6.802412e-01
0 1.260000e-02 4.032819e+01 5.951109e+00 -7.953410e-01 2.669436e-02 4.854245e+00 -6.406972e-01 6.811569e-01
0 1.260000e-02 4.099866e+01 5.960112e+00 -8.025746e-01 2.955458e-02 4.863603e+00 -6.455472e-01 6.820179e-01
0 1.260000e-02 4.166913e+01 5.968865e+00 -8.097045e-01 3.241888e-02 4.872687e+00 -6.503275e-01 6.828252e-01
0 1.260000e-02 4.233960e+01 5.977318e+00 -8.166873e-01 3.526810e-02 4.881450e+00 -6.550097e-01 6.835737e-01
0 1.260000e-02 4.301007e+01 5.985225e+00 -8.233081e-01 3.800949e-02 4.889635e+00 -6.594494e-01 6.842438e-01
0 1.260000e-02 4.368054e+01 5.992912e+00 -8.298334e-01 4.074991e-02 4.897584e+00 -6.638252e-01 6.848649e-01
0 1.260000e-02 4.435101e+01 6.000385e+00 -8.362651e-01 4.348931e-02 4.905303e+00 -6.681409e-01 6.854371e-01
0 1.260000e-02 4.502148e+01 6.007647e+00 -8.426027e-01 4.622540e-02 4.912795e+00 -6.723947e-01 6.859605e-01
0 1.260000e-02 4.569195e+01 6.014699e+00 -8.488467e-01 4.895699e-02 4.920065e+00 -6.765862e-01 6.864356e-01
0 1.260000e-02 4.636242e+01 6.021546e+00 -8.549964e-01 5.168360e-02 4.927118e+00 -6.807179e-01 6.868631e-01
0 1.260000e-02 4.703289e+01 6.028192e+00 -8.610536e-01 5.440423e-02 4.933957e+00 -6.847903e-01 6.872431e-01
0 1.260000e-02 4.770336e+01 6.034636e+00 -8.670170e-01 5.711681e-02 4.940587e+00 -6.888016e-01 6.875753e-01
0 1.260000e-02 4.837383e+01 6.041018e+00 -8.730140e-01 5.987993e-02 4.947146e+00 -6.928402e-01 6.878656e-01
0 1.260000e-02 4.904430e+01 6.047805e+00 -8.795013e-01 6.290874e-02 4.954121e+00 -6.972128e-01 6.881293e-01
0 1.260000e-02 4.971477e+01 6.054352e+00 -8.858725e-01 6.592581e-02 4.960846e+00 -7.015136e-01 6.883346e-01
0 1.260000e-02 5.038523e+01 6.060661e+00 -8.921289e-01 6.892818e-02 4.967327e+00 -7.057422e-01 6.884815e-01
0 1.260000e-02 5.105570e+01 6.066739e+00 -8.982713e-01 7.191670e-02 4.973569e+00 -7.099009e-01 6.885716e-01
0 1.260000e-02 5.172617e+01 6.072586e+00 -9.042999e-01 7.488960e-02 4.979579e+00 -7.139904e-01 6.886045e-01
0 1.260000e-02 5.239664e+01 6.078208e+00 -9.102161e-01 7.784614e-02 4.985359e+00 -7.180110e-01 6.885818e-01
0 1.260000e-02 5.306711e+01 6.083607e+00 -9.160209e-01 8.078626e-02 4.990915e+00 -7.219654e-01 6.885033e-01
0 1.260000e-02 5.373758e+01 6.088787e+00 -9.217145e-01 8.370724e-02 4.996253e+00 -7.258526e-01 6.883701e-01
0 1.260000e-02 5.440805e+01 6.093195e+00 -9.266666e-01 8.628055e-02 5.000801e+00 -7.292430e-01 6.882073e-01
0 1.260000e-02 5.507852e+01 6.095365e+00 -9.291411e-01 8.757710e-02 5.003041e+00 -7.309395e-01 6.881086e-01
0 1.260000e-02 5.574899e+01 6.097489e+00 -9.315939e-01 8.887038e-02 5.005239e+00 -7.326244e-01 6.879995e-01
0 1.260000e-02 5.641946e+01 6.099573e+00 -9.340247e-01 9.015930e-02 5.007396e+00 -7.342955e-01 6.878802e-01
0 1.260000e-02 5.708993e+01 6.101614e+00 -9.364341e-01 9.144491e-02 5.009511e+00 -7.359546e-01 6.877494e-01
0 1.260000e-02 5.776040e+01 6.103614e+00 -9.388216e-01 9.272584e-02 5.011586e+00 -7.376015e-01 6.876088e-01
0 1.260000e-02 5.843087e+01 6.105573e+00 -9.411884e-01 9.400329e-02 5.013621e+00 -7.392364e-01 6.874579e-01
0 1.260000e-02 5.910134e+01 6.107491e+00 -9.435332e-01 9.527570e-02 5.015615e+00 -7.408577e-01 6.872963e-01
0 1.260000e-02 5.977181e+01 6.109367e+00 -9.458570e-01 9.654492e-02 5.017570e+00 -7.424681e-01 6.871244e-01
0 1.260000e-02 6.044228e+01 6.111245e+00 -9.482140e-01 9.783903e-02 5.019531e+00 -7.441036e-01 6.869383e-01
0 1.260000e-02 6.111275e+01 6.113214e+00 -9.507171e-01 9.922221e-02 5.021589e+00 -7.458438e-01 6.867265e-01
0 1.260000e-02 6.178322e+01 6.115134e+00 -9.531944e-01 1.006001e-01 5.023600e+00 -7.475695e-01 6.865031e-01
0 1.260000e-02 6.245369e+01 6.117005e+00 -9.556475e-01 1.019730e-01 5.025565e+00 -7.492811e-01 6.862674e-01
0 1.260000e-02 6.312416e+01 6.118831e+00 -9.580749e-01 1.033407e-01 5.027486e+00 -7.509793e-01 6.860198e-01
0 1.260000e-02 6.379463e+01 6.120608e+00 -9.604779e-01 1.047027e-01 5.029362e+00 -7.526636e-01 6.857601e-01
0 1.260000e-02 6.446510e+01 6.122339e+00 -9.628565e-01 1.060597e-01 5.031194e+00 -7.543333e-01 6.854889e-01
0 1.260000e-02 6.513557e+01 6.124023e+00 -9.652104e-01 1.074115e-01 5.032981e+00 -7.559906e-01 6.852067e-01
0 1.260000e-02 6.580604e+01 6.125662e+00 -9.675400e-01 1.087574e-01 5.034726e+00 -7.576344e-01 6.849126e-01
0 1.260000e-02 6.647651e+01 6.127112e+00 -9.696386e-01 1.099781e-01 5.036275e+00 -7.591181e-01 6.846353e-01
0 1.260000e-02 6.714698e+01 6.128157e+00 -9.711703e-01 1.108727e-01 5.037394e+00 -7.602032e-01 6.844248e-01
0 1.260000e-02 6.781745e+01 6.129180e+00 -9.726915e-01 1.117655e-01 5.038494e+00 -7.612824e-01 6.842096e-01
0 1.260000e-02 6.848792e+01 6.130184e+00 -9.742015e-01 1.126556e-01 5.039575e+00 -7.623556e-01 6.839892e-01
0 1.260000e-02 6.915839e+01 6.131166e+00 -9.757010e-01 1.135430e-01 5.040636e+00 -7.634235e-01 6.837637e-01
0 1.260000e-02 6.982886e+01 6.132130e+00 -9.771901e-01 1.144290e-01 5.041680e+00 -7.644861e-01 6.835339e-01
0 1.260000e-02 7.049933e+01 6.133074e+00 -9.786683e-01 1.153110e-01 5.042706e+00 -7.655415e-01 6.832992e-01
0 1.260000e-02 7.116980e+01 6.133997e+00 -9.801363e-01 1.161911e-01 5.043712e+00 -7.665925e-01 6.830585e-01
0 1.260000e-02 7.184027e+01 6.134900e+00 -9.815937e-01 1.170684e-01 5.044701e+00 -7.676378e-01 6.828136e-01
0 1.260000e-02 7.251074e+01 6.135790e+00 -9.830493e-01 1.179491e-01 5.045677e+00 -7.686828e-01 6.825628e-01
0 1.260000e-02 7.318121e+01 6.136671e+00 -9.845141e-01 1.188388e-01 5.046649e+00 -7.697376e-01 6.823027e-01
0 1.260000e-02 7.385168e+01 6.137533e+00 -9.859681e-01 1.197256e-01 5.047602e+00 -7.707859e-01 6.820383e-01
0 1.260000e-02 7.452215e+01 6.138373e+00 -9.874114e-01 1.206101e-01 5.048537e+00 -7.718290e-01 6.817689e-01
0 1.260000e-02 7.519262e+01 6.139194e+00 -9.888440e-01 1.214920e-01 5.049453e+00 -7.728665e-01 6.814946e-01
0 1.260000e-02 7.586309e+01 6.139997e+00 -9.902656e-01 1.223709e-01 5.050353e+00 -7.738978e-01 6.812153e-01
0 1.260000e-02 7.653356e+01 6.140778e+00 -9.916770e-01 1.232472e-01 5.051233e+00 -7.749237e-01 6.809309e-01
0 1.260000e-02 7.720403e+01 6.141540e+00 -9.930780e-01 1.241214e-01 5.052097e+00 -7.759445e-01 6.806427e-01
0 1.260000e-02 7.787450e+01 6.142281e+00 -9.944685e-01 1.249918e-01 5.052941e+00 -7.769595e-01 6.803484e-01
0 1.260000e-02 7.854497e+01 6.143119e+00 -9.960704e-01 1.260003e-01 5.053902e+00 -7.781323e-01 6.800014e-01
0 1.260000e-02 7.921544e+01 6.144145e+00 -9.980873e-01 1.272776e-01 5.055089e+00 -7.796129e-01 6.795511e-01
0 1.260000e-02 7.988591e+01 6.145130e+00 -1.000082e+00 1.285489e-01 5.056239e+00 -7.810812e-01 6.790907e-01
0 1.260000e-02 8.055638e+01 6.146074e+00 -1.002054e+00 1.298141e-01 5.057352e+00 -7.825384e-01 6.786202e-01
0 1.260000e-02 8.122685e+01 6.146976e+00 -1.004004e+00 1.310730e-01 5.058427e+00 -7.839845e-01 6.781397e-01
0 1.260000e-02 8.189732e+01 6.147836e+00 -1.005932e+00 1.323263e-01 5.059466e+00 -7.854192e-01 6.776495e-01
0 1.260000e-02 8.256779e+01 6.148654e+00 -1.007838e+00 1.335735e-01 5.060470e+00 -7.868427e-01 6.771500e-01
0 1.260000e-02 8.323826e+01 6.149434e+00 -1.009722e+00 1.348147e-01 5.061440e+00 -7.882550e-01 6.766405e-01
0 1.260000e-02 8.390872e+01 6.150172e+00 -1.011584e+00 1.360489e-01 5.062372e+00 -7.896559e-01 6.761215e-01
0 1.260000e-02 8.457919e+01 6.150720e+00 -1.013024e+00 1.370091e-01 5.063076e+00 -7.907432e-01 6.757102e-01
0 1.260000e-02 8.524966e+01 6.150999e+00 -1.013774e+00 1.375117e-01 5.063437e+00 -7.913107e-01 6.754919e-01
0 1.260000e-02 8.592013e+01 6.151271e+00 -1.014520e+00 1.380130e-01 5.063793e+00 -7.918760e-01 6.752716e-01
0 1.260000e-02 8.659060e+01 6.151535e+00 -1.015264e+00 1.385135e-01 5.064143e+00 -7.924406e-01 6.750504e-01
0 1.260000e-02 8.726107e+01 6.151793e+00 -1.016003e+00 1.390129e-01 5.064487e+00 -7.930035e-01 6.748276e-01
0 1.260000e-02 8.793154e+01 6.152045e+00 -1.016739e+00 1.395113e-01 5.064825e+00 -7.935642e-01 6.746031e-01
0 1.260000e-02 8.860201e+01 6.152289e+00 -1.017472e+00 1.400085e-01 5.065158e+00 -7.941227e-01 6.743770e-01
0 1.260000e-02 8.927248e+01 6.152528e+00 -1.018201e+00 1.405049e-01 5.065486e+00 -7.946803e-01 6.741494e-01
0 1.260000e-02 8.994295e+01 6.152760e+00 -1.018926e+00 1.410000e-01 5.065807e+00 -7.952358e-01 6.739202e-01
0 1.260000e-02 9.061342e+01 6.152970e+00 -1.019601e+00 1.414618e-01 5.066102e+00 -7.957526e-01 6.737051e-01
0 1.260000e-02 9.128389e+01 6.153155e+00 -1.020202e+00 1.418739e-01 5.066363e+00 -7.962139e-01 6.735115e-01
0 1.260000e-02 9.195436e+01 6.153334e+00 -1.020801e+00 1.422856e-01 5.066619e+00 -7.966754e-01 6.733168e-01
0 1.260000e-02 9.262483e+01 6.153508e+00 -1.021397e+00 1.426969e-01 5.066871e+00 -7.971344e-01 6.731205e-01
0 1.260000e-02 9.329530e+01 6.153678e+00 -1.021991e+00 1.431074e-01 5.067120e+00 -7.975926e-01 6.729234e-01
0 1.260000e-02 9.396577e+01 6.153844e+00 -1.022583e+00 1.435173e-01 5.067366e+00 -7.980500e-01 6.727260e-01
0 1.260000e-02 9.463624e+01 6.154006e+00 -1.023172e+00 1.439260e-01 5.067606e+00 -7.985052e-01 6.725272e-01
0 1.260000e-02 9.530671e+01 6.154161e+00 -1.023758e+00 1.443340e-01 5.067843e+00 -7.989602e-01 6.723270e-01
0 1.260000e-02 9.597718e+01 6.154314e+00 -1.024343e+00 1.447412e-01 5.068077e+00 -7.994136e-01 6.721263e-01
0 1.260000e-02 9.664765e+01 6.154446e+00 -1.024865e+00 1.451060e-01 5.068283e+00 -7.998190e-01 6.719451e-01
0 1.260000e-02 9.731812e+01 6.154556e+00 -1.025307e+00 1.454161e-01 5.068456e+00 -8.001640e-01 6.717900e-01
0 1.260000e-02 9.798859e+01 6.154664e+00 -1.025749e+00 1.457258e-01 5.068627e+00 -8.005074e-01 6.716348e-01
0 1.260000e-02 9.865906e+01 6.154768e+00 -1.026189e+00 1.460349e-01 5.068795e+00 -8.008511e-01 6.714785e-01
0 1.260000e-02 9.932953e+01 6.154871e+00 -1.026628e+00 1.463441e-01 5.068963e+00 -8.011937e-01 6.713221e-01
0 1.260000e-02 1.000000e+02 6.154970e+00 -1.027065e+00 1.466527e-01 5.069126e+00 -8.015354e-01 6.711653e-01
1 1.260000e-02 1.000000e-01 4.119380e-01 -2.591068e+00 1.191227e+00 3.327032e-01 -7.269055e-02 -6.903661e-01
1 1.260000e-02 7.704698e-01 1.055063e+00 4.381070e-01 -1.697097e-01 9.073908e-01 -5.554098e-02 4.383201e-01
1 1.260000e-02 1.440940e+00 1.395708e+00 1.255936e+00 3.419685e-01 1.129431e+00 -3.174269e-02 1.680881e-01
1 1.260000e-02 2.111409e+00 1.490783e+00 1.077836e+00 5.478830e-01 1.154700e+00 5.880028e-02 5.229187e-02
1 1.260000e-02 2.781879e+00 1.570483e+00 9.755402e-01 5.964208e-01 1.217989e+00 1.042193e-01 5.827570e-02
1 1.260000e-02 3.452349e+00 1.634306e+00 9.753981e-01 5.888305e-01 1.295493e+00 9.614795e-02 1.296759e-01
1 1.260000e-02 4.122819e+00 1.671471e+00 9.827471e-01 5.851779e-01 1.351791e+00 6.608814e-02 1.948366e-01
1 1.260000e-02 4.793289e+00 1.680536e+00 9.713039e-01 6.009436e-01 1.370153e+00 3.478980e-02 2.244730e-01
1 1.260000e-02 5.463758e+00 1.667193e+00 9.488401e-01 6.303167e-01 1.353829e+00 2.081329e-02 2.203345e-01
1 1.260000e-02 6.134228e+00 1.641522e+00 9.143896e-01 6.636214e-01 1.316174e+00 2.962083e-02 1.893687e-01
1 1.260000e-02 6.804698e+00 1.624456e+00 8.823366e-01 6.831846e-01 1.289069e+00 4.233611e-02 1.589293e-01
1 1.260000e-02 7.475168e+00 1.608994e+00 8.439674e-01 7.006054e-01 1.264135e+00 5.821940e-02 1.258860e-01
1 1.260000e-02 8.145638e+00 1.595381e+00 7.998810e-01 7.164307e-01 1.242707e+00 7.611212e-02 9.285784e-02
1 1.260000e-02 8.816107e+00 1.584056e+00 7.527056e-01 7.305284e-01 1.226332e+00 9.454194e-02 6.309843e-02
1 1.260000e-02 9.486577e+00 1.575113e+00 7.056103e-01 7.427568e-01 1.215826e+00 1.122878e-01 3.919649e-02
1 1.260000e-02 1.015705e+01 1.568442e+00 6.617641e-01 7.529674e-01 1.211421e+00 1.284830e-01 2.288723e-02
1 1.260000e-02 1.082752e+01 1.563859e+00 6.239376e-01 7.610388e-01 1.212936e+00 1.426563e-01 1.501608e-02
1 1.260000e-02 1.149799e+01 1.562357e+00 5.907154e-01 7.680068e-01 1.221800e+00 1.546332e-01 1.531935e-02
1 1.260000e-02 1.216846e+01 1.565787e+00 5.575848e-01 7.757044e-01 1.240564e+00 1.645114e-01 2.265215e-02
1 1.260000e-02 1.283893e+01 1.569075e+00 5.415115e-01 7.795472e-01 1.255077e+00 1.701217e-01 3.099012e-02
1 1.260000e-02 1.350940e+01 1.576268e+00 5.323830e-01 7.815285e-01 1.276484e+00 1.767577e-01 3.918505e-02
1 1.260000e-02 1.417987e+01 1.585969e+00 5.283804e-01 7.822890e-01 1.302137e+00 1.838926e-01 4.812002e-02
1 1.260000e-02 1.485034e+01 1.596957e+00 5.280151e-01 7.823453e-01 1.329581e+00 1.910306e-01 5.842876e-02
1 1.260000e-02 1.552081e+01 1.614763e+00 5.438919e-01 7.853074e-01 1.361213e+00 1.986328e-01 6.809855e-02
1 1.260000e-02 1.619128e+01 1.635512e+00 5.659246e-01 7.886033e-01 1.395161e+00 2.066523e-01 7.796335e-02
1 1.260000e-02 1.686174e+01 1.657913e+00 5.901165e-01 7.913299e-01 1.430764e+00 2.151711e-01 8.811331e-02
1 1.260000e-02 1.753221e+01 1.682112e+00 6.158810e-01 7.935085e-01 1.468050e+00 2.243352e-01 9.825277e-02
1 1.260000e-02 1.820268e+01 1.708213e+00 6.425467e-01 7.951546e-01 1.506993e+00 2.342445e-01 1.081014e-01
1 1.260000e-02 1.887315e+01 1.728477e+00 6.621456e-01 7.960305e-01 1.536394e+00 2.419748e-01 1.149549e-01
1 1.260000e-02 1.954362e+01 1.749810e+00 6.824760e-01 7.974582e-01 1.565997e+00 2.496333e-01 1.216679e-01
1 1.260000e-02 2.021409e+01 1.772274e+00 7.034149e-01 7.995563e-01 1.595751e+00 2.571721e-01 1.282082e-01
1 1.260000e-02 2.088456e+01 1.796143e+00 7.237034e-01 8.012347e-01 1.626862e+00 2.653815e-01 1.343026e-01
1 1.260000e-02 2.155503e+01 1.821503e+00 7.431188e-01 8.024931e-01 1.659420e+00 2.742833e-01 1.399245e-01
1 1.260000e-02 2.222550e+01 1.848445e+00 7.614460e-01 8.033323e-01 1.693520e+00 2.838964e-01 1.450553e-01
1 1.260000e-02 2.289597e+01 1.877058e+00 7.784739e-01 8.037591e-01 1.729262e+00 2.942299e-01 1.496897e-01
1 1.260000e-02 2.356644e+01 1.907427e+00 7.940073e-01 8.037801e-01 1.766749e+00 3.052920e-01 1.538333e-01
1 1.260000e-02 2.423691e+01 1.939040e+00 8.076272e-01 8.034167e-01 1.805357e+00 3.168643e-01 1.574329e-01
1 1.260000e-02 2.490738e+01 1.958204e+00 8.147182e-01 8.030357e-01 1.828586e+00 3.238910e-01 1.593164e-01
1 1.260000e-02 2.557785e+01 1.978010e+00 8.211870e-01 8.025365e-01 1.852469e+00 3.311540e-01 1.610569e-01
1 1.260000e-02 2.624832e+01 1.998474e+00 8.270102e-01 8.019185e-01 1.877028e+00 3.386508e-01 1.626607e-01
1 1.260000e-02 2.691879e+01 2.019610e+00 8.321590e-01 8.011880e-01 1.902285e+00 3.463823e-01 1.641341e-01
1 1.260000e-02 2.758926e+01 2.041432e+00 8.366237e-01 8.003488e-01 1.928255e+00 3.543454e-01 1.654831e-01
1 1.260000e-02 2.825973e+01 2.063961e+00 8.403788e-01 7.994051e-01 1.954966e+00 3.625401e-01 1.667176e-01
1 1.260000e-02 2.893020e+01 2.087209e+00 8.434067e-01 7.983613e-01 1.982435e+00 3.709663e-01 1.678406e-01
1 1.260000e-02 2.960067e+01 2.111192e+00 8.457026e-01 7.972240e-01 2.010689e+00 3.796216e-01 1.688648e-01
1 1.260000e-02 3.027114e+01 2.135929e+00 8.472576e-01 7.959976e-01 2.039751e+00 3.885077e-01 1.697971e-01
1 1.260000e-02 3.094161e+01 2.161531e+00 8.480635e-01 7.946820e-01 2.069754e+00 3.976575e-01 1.706473e-01
1 1.260000e-02 3.161208e+01 2.187917e+00 8.481116e-01 7.932892e-01 2.100610e+00 4.070360e-01 1.714214e-01
1 1.260000e-02 3.228255e+01 2.215106e+00 8.474016e-01 7.918248e-01 2.132345e+00 4.166459e-01 1.721274e-01
1 1.260000e-02 3.295302e+01 2.243115e+00 8.459339e-01 7.902946e-01 2.164987e+00 4.264879e-01 1.727735e-01
1 1.260000e-02 3.362349e+01 2.271958e+00 8.437181e-01 7.887082e-01 2.198554e+00 4.365625e-01 1.733686e-01
1 1.260000e-02 3.429396e+01 2.301648e+00 8.407631e-01 7.870679e-01 2.233073e+00 4.468717e-01 1.739200e-01
1 1.260000e-02 3.496443e+01 2.332205e+00 8.370776e-01 7.853856e-01 2.268573e+00 4.574193e-01 1.744338e-01
1 1.260000e-02 3.563490e+01 2.363643e+00 8.326778e-01 7.836657e-01 2.305074e+00 4.682071e-01 1.749195e-01
1 1.260000e-02 3.630537e+01 2.394417e+00 8.278403e-01 7.819996e-01 2.340795e+00 4.787091e-01 1.753620e-01
1 1.260000e-02 3.697584e+01 2.412863e+00 8.247108e-01 7.810116e-01 2.362204e+00 4.849775e-01 1.756150e-01
