# replica x Q2 F2nu FLnu xF3nu F2nub FLnub xF3nub
47 1.965217e-01 4.000000e+00 9.733667e-01 3.358090e-01 6.995323e-01 1.665603e+00 6.423542e-01 1.202767e+00
47 1.965217e-01 1.000000e+02 8.294140e-01 7.164079e-02 7.436864e-01 1.303925e+00 5.770602e-01 9.507270e-01
48 1.965217e-01 4.000000e+00 9.387398e-01 -6.036425e-02 2.708482e-01 1.249868e+00 -1.142346e-01 1.058617e+00
48 1.965217e-01 1.000000e+02 9.515400e-01 1.029472e-01 5.795627e-01 1.578121e+00 5.662668e-02 1.243202e+00
49 1.965217e-01 4.000000e+00 9.107692e-01 -3.541126e-01 3.665662e-01 1.435202e+00 1.484819e-01 1.132052e+00
49 1.965217e-01 1.000000e+02 8.951893e-01 -3.356156e-01 4.514354e-01 1.470157e+00 -4.775548e-02 1.069587e+00
50 1.965217e-01 4.000000e+00 8.767029e-01 6.361389e-02 5.480708e-01 1.648891e+00 2.518677e-01 1.276947e+00
50 1.965217e-01 1.000000e+02 8.966196e-01 -4.572690e-02 6.659122e-01 1.473634e+00 1.638746e-01 9.537399e-01
51 1.965217e-01 4.000000e+00 1.022246e+00 6.398332e-02 5.001727e-01 1.443414e+00 -5.869150e-03 1.144452e+00
51 1.965217e-01 1.000000e+02 8.821279e-01 -1.384851e-01 6.293871e-01 1.385203e+00 1.614198e-01 1.082005e+00
52 1.965217e-01 4.000000e+00 1.175002e+00 2.687606e-01 1.061626e+00 1.417766e+00 2.715614e-01 9.567825e-01
52 1.965217e-01 1.000000e+02 8.429933e-01 3.108466e-02 7.803860e-01 1.591954e+00 -6.372122e-02 1.052185e+00
53 1.965217e-01 4.000000e+00 8.729407e-01 -4.122034e-01 3.268719e-01 1.699528e+00 -1.896763e-01 1.614447e+00
53 1.965217e-01 1.000000e+02 9.724731e-01 3.704371e-01 3.169113e-01 1.641968e+00 6.211281e-01 8.418494e-01
54 1.965217e-01 4.000000e+00 8.234056e-01 4.896095e-01 7.211307e-01 1.548001e+00 1.831820e-01 1.091008e+00
54 1.965217e-01 1.000000e+02 8.166300e-01 1.584022e-01 4.622286e-01 1.254154e+00 -2.394605e-02 9.452009e-01
55 1.965217e-01 4.000000e+00 1.004749e+00 2.062213e-01 3.377558e-01 1.711367e+00 1.448069e-01 1.348756e+00
55 1.965217e-01 1.000000e+02 9.067833e-01 -1.384791e-01 5.417283e-01 1.399032e+00 1.763630e-02 1.066857e+00
56 1.965217e-01 4.000000e+00 1.002345e+00 1.166256e+00 9.619696e-01 1.594439e+00 3.909096e-01 1.001707e+00
56 1.965217e-01 1.000000e+02 9.081731e-01 1.068673e-01 6.694601e-01 1.323535e+00 4.632505e-01 9.978998e-01
57 1.965217e-01 4.000000e+00 9.168527e-01 1.150253e-01 4.809386e-01 1.685122e+00 -6.585449e-03 1.282091e+00
57 1.965217e-01 1.000000e+02 1.133289e+00 -3.345448e-02 1.006078e+00 1.432214e+00 -1.263179e-01 1.107665e+00
58 1.965217e-01 4.000000e+00 1.057184e+00 3.920877e-01 6.074110e-01 1.408029e+00 2.730557e-01 8.325611e-01
58 1.965217e-01 1.000000e+02 6.920125e-01 9.378219e-02 8.656725e-01 1.331434e+00 1.498773e-01 9.183254e-01
59 1.965217e-01 4.000000e+00 9.155657e-01 -4.088223e-02 2.166770e-01 1.618107e+00 7.561016e-02 1.305145e+00
59 1.965217e-01 1.000000e+02 8.115056e-01 2.640996e-01 1.057492e+00 1.549844e+00 6.462460e-01 1.001340e+00
60 1.965217e-01 4.000000e+00 6.748402e-01 1.027399e+00 5.942847e-01 1.801713e+00 7.245552e-01 1.233710e+00
60 1.965217e-01 1.000000e+02 8.147144e-01 -1.154795e-01 9.074170e-01 1.282051e+00 3.657398e-01 8.899293e-01
61 1.965217e-01 4.000000e+00 1.059561e+00 -4.779726e-01 8.346270e-01 1.620288e+00 2.710662e-01 1.071758e+00
61 1.965217e-01 1.000000e+02 8.499672e-01 -8.248121e-01 2.424092e-01 1.532576e+00 -9.843570e-02 1.250023e+00
62 1.965217e-01 4.000000e+00 1.997962e-01 -2.741388e-01 9.395373e-01 2.452435e+00 1.130220e+00 1.010350e+00
62 1.965217e-01 1.000000e+02 4.800467e-01 5.224276e-02 7.087222e-01 1.628418e+00 5.030610e-01 9.795756e-01
63 1.965217e-01 4.000000e+00 9.757456e-01 2.639951e+00 6.797724e-01 1.645895e+00 4.977452e-01 1.106108e+00
63 1.965217e-01 1.000000e+02 7.155552e-01 6.521168e-01 5.048512e-01 1.537923e+00 -9.981853e-02 1.116391e+00
64 1.965217e-01 4.000000e+00 1.055964e+00 1.111025e-02 2.712646e-01 1.553284e+00 -1.157385e-01 1.190467e+00
64 1.965217e-01 1.000000e+02 8.278761e-01 -1.064141e-01 5.900630e-01 1.187472e+00 -4.575074e-02 1.135055e+00
65 1.965217e-01 4.000000e+00 9.879829e-01 1.170910e+00 4.813714e-01 1.993676e+00 -4.434566e-01 1.110903e+00
65 1.965217e-01 1.000000e+02 8.147416e-01 7.333922e-01 4.781306e-01 1.702189e+00 -1.125107e+00 1.260970e+00
66 1.965217e-01 4.000000e+00 1.274905e+00 1.953204e+00 8.557520e-01 1.411222e+00 2.379568e+00 9.673629e-01
66 1.965217e-01 1.000000e+02 8.947139e-01 -4.837570e-01 1.062112e-01 1.509191e+00 6.168008e-01 9.150518e-01
67 1.965217e-01 4.000000e+00 1.141607e+00 1.030405e+00 4.319032e-01 1.625665e+00 1.213086e+00 1.191522e+00
67 1.965217e-01 1.000000e+02 8.789141e-01 2.893380e-01 6.011676e-01 1.305183e+00 3.729605e-01 1.245365e+00
68 1.965217e-01 4.000000e+00 8.404398e-01 -1.942659e+00 4.580693e-01 1.832593e+00 3.864512e-01 1.285149e+00
68 1.965217e-01 1.000000e+02 4.298477e-01 -1.895024e+00 4.638018e-01 1.811437e+00 1.811937e+00 7.429595e-01
69 1.965217e-01 4.000000e+00 1.158058e+00 2.879476e-01 3.809851e-01 1.531490e+00 4.858899e-01 1.519422e+00
69 1.965217e-01 1.000000e+02 7.807798e-01 1.970983e-01 6.349082e-01 1.397995e+00 2.344021e-01 9.887710e-01
70 1.965217e-01 4.000000e+00 9.634809e-01 5.839879e-01 8.526403e-01 1.635217e+00 5.798773e-01 1.044515e+00
70 1.965217e-01 1.000000e+02 7.249982e-01 3.091292e-01 8.122259e-01 1.488148e+00 5.114248e-01 8.894004e-01
71 1.965217e-01 4.000000e+00 1.013205e+00 3.816931e-01 6.762173e-01 1.570991e+00 3.627214e-01 9.727039e-01
71 1.965217e-01 1.000000e+02 7.882423e-01 2.392730e-01 8.018894e-01 1.463326e+00 4.509870e-01 9.491940e-01
72 1.965217e-01 4.000000e+00 1.276883e+00 5.386251e-01 9.300236e-01 1.545141e+00 8.944519e-01 8.387040e-01
72 1.965217e-01 1.000000e+02 9.100296e-01 1.946743e-01 9.042946e-01 1.408887e+00 1.638871e-01 1.005044e+00
73 1.965217e-01 4.000000e+00 1.320969e+00 9.351438e-01 7.928413e-01 2.108916e+00 2.626657e+00 1.060919e+00
73 1.965217e-01 1.000000e+02 1.089416e+00 1.911411e-01 8.476213e-01 1.502689e+00 -1.998019e-02 1.067043e+00
74 1.965217e-01 4.000000e+00 7.690771e-01 1.487451e-01 4.722452e-01 1.339256e+00 1.903359e-01 9.455385e-01
74 1.965217e-01 1.000000e+02 8.144188e-01 1.282157e-01 6.277003e-01 1.439976e+00 1.358742e-01 9.156958e-01
75 1.965217e-01 4.000000e+00 1.020063e+00 7.566063e-01 6.042624e-01 1.464233e+00 1.501958e-01 1.165174e+00
75 1.965217e-01 1.000000e+02 1.024464e+00 3.847744e-01 7.995675e-01 1.339252e+00 3.850021e-01 1.159346e+00
0 2.108696e-01 4.000000e+00 7.567794e-01 -1.518685e-02 5.082904e-01 1.365277e+00 3.215898e-01 1.009595e+00
0 2.108696e-01 1.000000e+02 6.944942e-01 7.245004e-02 7.211412e-01 1.289067e+00 1.839084e-01 9.250914e-01
1 2.108696e-01 4.000000e+00 9.575937e-01 3.440685e-01 6.537628e-01 1.502000e+00 3.029264e-01 1.001819e+00
1 2.108696e-01 1.000000e+02 9.156196e-01 -3.724003e-01 7.225680e-01 1.387192e+00 -1.413098e-01 9.521861e-01
2 2.108696e-01 4.000000e+00 9.010288e-01 3.508360e-01 4.446893e-01 1.683059e+00 1.893987e-01 1.589725e+00
2 2.108696e-01 1.000000e+02 5.986036e-01 2.347190e-01 6.585435e-01 1.821957e+00 5.795112e-01 8.915083e-01
3 2.108696e-01 4.000000e+00 8.562390e-01 -4.050586e-01 6.883705e-02 1.849610e+00 -3.837206e-01 1.931905e+00
3 2.108696e-01 1.000000e+02 5.743377e-01 -1.220317e+00 5.411447e-01 1.559869e+00 -6.506077e-01 1.150240e+00
4 2.108696e-01 4.000000e+00 9.670578e-01 -4.001254e-01 4.428396e-01 1.817037e+00 3.108960e-01 1.265193e+00
4 2.108696e-01 1.000000e+02 7.145224e-01 -8.908546e-02 8.188958e-01 1.592396e+00 1.370430e-01 1.142846e+00
5 2.108696e-01 4.000000e+00 8.578694e-01 -2.604058e-02 5.913194e-01 1.378434e+00 2.593558e-01 1.135084e+00
5 2.108696e-01 1.000000e+02 1.145763e+00 7.591894e-02 8.703493e-01 1.369825e+00 2.837742e-01 1.134641e+00
6 2.108696e-01 4.000000e+00 8.663621e-01 1.211972e-01 4.121249e-01 1.614333e+00 2.418554e-01 1.121443e+00
6 2.108696e-01 1.000000e+02 7.008321e-01 8.609998e-02 6.819445e-01 1.343448e+00 2.023436e-01 8.075211e-01
7 2.108696e-01 4.000000e+00 9.160686e-01 3.692074e-01 6.880935e-01 1.567514e+00 4.671577e-01 1.000384e+00
7 2.108696e-01 1.000000e+02 6.282840e-01 1.837635e-01 5.486557e-01 1.228666e+00 2.893856e-01 9.846332e-01
8 2.108696e-01 4.000000e+00 1.030574e+00 -2.477846e-01 5.458605e-01 1.575593e+00 -1.137161e-02 1.354896e+00
8 2.108696e-01 1.000000e+02 8.563116e-01 -2.061059e-01 6.141142e-01 1.444679e+00 -1.550865e-02 1.117822e+00
9 2.108696e-01 4.000000e+00 9.206879e-01 2.337515e-02 6.685250e-01 1.561247e+00 4.182160e-01 1.035998e+00
9 2.108696e-01 1.000000e+02 8.982859e-01 -1.783776e-02 6.055280e-01 1.348317e+00 2.494504e-01 8.864325e-01
10 2.108696e-01 4.000000e+00 8.706899e-01 8.035612e-02 2.714479e-01 1.665815e+00 7.302320e-02 1.216278e+00
10 2.108696e-01 1.000000e+02 1.051448e+00 3.060536e-01 5.540981e-01 1.211022e+00 -3.394349e-01 1.094956e+00
11 2.108696e-01 4.000000e+00 1.066975e+00 2.381792e-01 6.562054e-01 1.606405e+00 1.698014e-01 8.528805e-01
11 2.108696e-01 1.000000e+02 8.945961e-01 -1.051507e-01 6.785359e-01 1.378852e+00 3.054268e-01 1.006918e+00
12 2.108696e-01 4.000000e+00 9.477308e-01 -5.270145e-01 1.125276e-01 1.646394e+00 1.813650e-02 1.415629e+00
12 2.108696e-01 1.000000e+02 8.604300e-01 -2.867557e-01 5.583649e-01 1.256413e+00 -6.007487e-02 9.820021e-01
13 2.108696e-01 4.000000e+00 1.037092e+00 -2.814019e-01 4.163509e-01 1.678151e+00 9.446537e-01 1.583566e+00
13 2.108696e-01 1.000000e+02 9.253143e-01 4.625211e-01 6.590306e-01 1.452242e+00 2.076340e-02 1.342812e+00
14 2.108696e-01 4.000000e+00 8.816139e-01 7.599400e-01 8.885532e-01 1.758053e+00 -5.473459e-02 1.007917e+00
14 2.108696e-01 1.000000e+02 6.776710e-01 1.043981e-01 7.437711e-01 1.353925e+00 -1.683174e-01 7.878150e-01
15 2.108696e-01 4.000000e+00 9.468198e-01 9.606400e-01 3.910679e-01 1.783072e+00 -2.219391e-02 1.245227e+00
15 2.108696e-01 1.000000e+02 9.358790e-01 1.365082e+00 6.269399e-01 1.239261e+00 -2.960329e-01 8.979397e-01
16 2.108696e-01 4.000000e+00 7.540762e-01 1.507357e-01 6.496940e-01 1.311212e+00 6.236667e-01 6.180503e-01
16 2.108696e-01 1.000000e+02 7.681222e-01 1.117194e-02 5.384933e-01 1.410664e+00 -1.682293e-02 8.673657e-01
17 2.108696e-01 4.000000e+00 1.118962e+00 -7.007217e-01 9.506882e-01 1.681478e+00 3.095183e-02 9.327637e-01
17 2.108696e-01 1.000000e+02 8.220329e-01 -4.696655e-02 6.506628e-01 1.410017e+00 -1.659718e-01 9.990864e-01
18 2.108696e-01 4.000000e+00 8.961045e-01 5.367687e-02 3.532273e-01 1.481942e+00 3.651434e-01 1.130789e+00
18 2.108696e-01 1.000000e+02 6.266229e-01 -3.511855e-02 3.078548e-01 1.353100e+00 1.021838e-01 9.495641e-01
19 2.108696e-01 4.000000e+00 6.994671e-01 7.604246e-01 5.292153e-01 1.975551e+00 3.836093e-01 1.065320e+00
19 2.108696e-01 1.000000e+02 8.656672e-01 -1.750069e-01 5.657051e-01 1.707413e+00 8.634710e-02 1.067493e+00
20 2.108696e-01 4.000000e+00 1.103128e+00 -1.308010e+00 5.571504e-01 3.615091e+00 7.924913e+00 8.491183e-01
20 2.108696e-01 1.000000e+02 7.289124e-01 -1.882997e-01 7.477214e-01 1.407091e+00 6.361685e-01 7.894456e-01
21 2.108696e-01 4.000000e+00 7.243268e-01 3.455836e-01 6.354511e-01 1.401094e+00 6.423066e-01 9.614049e-01
21 2.108696e-01 1.000000e+02 4.781003e-01 3.745768e-01 6.610783e-01 1.390044e+00 5.883126e-01 9.487944e-01
22 2.108696e-01 4.000000e+00 1.045332e+00 8.476698e-02 5.717735e-01 1.733086e+00 3.227515e-01 1.292673e+00
22 2.108696e-01 1.000000e+02 8.647251e-01 -1.485070e-01 6.651949e-01 1.425608e+00 5.163467e-02 1.082903e+00
23 2.108696e-01 4.000000e+00 8.731605e-01 -6.402338e-02 3.611552e-01 1.463446e+00 2.279640e-01 1.068176e+00
23 2.108696e-01 1.000000e+02 7.848468e-01 1.072012e-01 7.110580e-01 1.407845e+00 2.704532e-01 8.574135e-01
24 2.108696e-01 4.000000e+00 8.122995e-01 -2.369982e-01 5.318058e-01 1.701483e+00 7.153964e-02 1.289261e+00
24 2.108696e-01 1.000000e+02 7.495468e-01 -3.276657e-01 5.538350e-01 1.552167e+00 -2.011403e-01 1.069436e+00
25 2.108696e-01 4.000000e+00 8.935220e-01 -3.011417e-02 4.272734e-01 1.418929e+00 2.256870e-01 1.060663e+00
25 2.108696e-01 1.000000e+02 9.732119e-01 1.162739e-01 5.692418e-01 1.534345e+00 2.151381e-01 1.074689e+00
26 2.108696e-01 4.000000e+00 8.534472e-01 -1.176983e-01 3.176973e-01 1.661814e+00 1.383995e-02 1.377655e+00
26 2.108696e-01 1.000000e+02 8.602490e-01 5.464697e-02 8.170245e-01 1.459528e+00 2.575848e-01 9.795183e-01
27 2.108696e-01 4.000000e+00 1.050565e+00 6.276933e-01 7.327444e-01 1.639060e+00 8.592392e-01 1.003449e+00
27 2.108696e-01 1.000000e+02 8.544667e-01 1.224430e-01 8.033500e-01 1.471536e+00 2.728832e-01 9.852182e-01
28 2.108696e-01 4.000000e+00 9.828082e-01 3.585768e-02 6.256275e-01 1.800098e+00 1.696583e-01 8.939475e-01
28 2.108696e-01 1.000000e+02 8.926239e-01 4.862032e-01 8.998668e-01 1.347675e+00 4.929822e-01 9.320381e-01
29 2.108696e-01 4.000000e+00 1.022455e+00 2.643716e-01 4.564478e-01 1.652777e+00 2.994399e-01 1.361714e+00
29 2.108696e-01 1.000000e+02 9.629397e-01 3.034360e-01 5.928323e-01 1.528412e+00 4.117458e-01 1.087229e+00
30 2.108696e-01 4.000000e+00 8.473921e-01 5.839860e-02 3.752539e-01 1.353565e+00 9.953296e-02 1.040373e+00
30 2.108696e-01 1.000000e+02 8.259065e-01 -1.594440e-01 5.063564e-01 1.429315e+00 -1.180063e-01 1.164930e+00
31 2.108696e-01 4.000000e+00 8.469820e-01 -5.640774e-01 3.160484e-01 1.880072e+00 -6.845491e-01 1.229823e+00
31 2.108696e-01 1.000000e+02 9.254310e-01 -2.948756e-01 7.081118e-01 1.221705e+00 -9.825351e-01 1.020185e+00
32 2.108696e-01 4.000000e+00 9.764427e-01 2.134702e-01 6.503114e-01 1.757373e+00 6.971482e-01 1.179946e+00
32 2.108696e-01 1.000000e+02 8.858225e-01 1.317182e-01 7.529864e-01 1.406297e+00 2.967010e-01 1.131725e+00
33 2.108696e-01 4.000000e+00 1.017346e+00 4.049722e-01 3.681840e-01 1.759586e+00 2.271318e+00 1.650305e+00
33 2.108696e-01 1.000000e+02 1.215158e+00 1.027043e-01 9.054332e-01 1.189657e+00 1.902509e-01 8.022968e-01
34 2.108696e-01 4.000000e+00 9.434395e-01 -4.740474e-01 5.123885e-01 1.633676e+00 1.214611e-01 1.470661e+00
34 2.108696e-01 1.000000e+02 8.513415e-01 -3.975334e-01 7.331672e-01 1.383478e+00 2.654256e-01 1.063597e+00
35 2.108696e-01 4.000000e+00 1.085714e+00 2.023695e-01 8.167251e-01 1.602373e+00 6.959600e-01 1.059733e+00
35 2.108696e-01 1.000000e+02 9.515343e-01 2.311682e-01 8.769795e-01 1.584594e+00 5.980235e-01 9.934380e-01
36 2.108696e-01 4.000000e+00 9.914155e-01 -3.142841e-01 3.519571e-01 1.558804e+00 -2.126469e-01 1.350219e+00
36 2.108696e-01 1.000000e+02 7.783766e-01 -1.688983e-01 5.456942e-01 1.329496e+00 -4.294109e-02 1.376811e+00
37 2.108696e-01 4.000000e+00 8.841731e-01 3.204096e-01 8.436893e-01 1.601838e+00 7.808917e-01 9.889555e-01
37 2.108696e-01 1.000000e+02 6.874196e-01 2.121156e-01 6.570004e-01 1.429042e+00 6.835101e-01 1.068488e+00
38 2.108696e-01 4.000000e+00 9.110460e-01 3.067703e-01 5.260298e-01 1.503016e+00 2.261639e-01 1.121426e+00
38 2.108696e-01 1.000000e+02 8.985653e-01 1.591406e-01 6.352926e-01 1.466520e+00 2.170327e-01 1.015683e+00
39 2.108696e-01 4.000000e+00 1.482852e+00 -8.069000e-01 7.684111e-01 1.494468e+00 -4.507601e-01 9.807620e-01
39 2.108696e-01 1.000000e+02 8.368969e-01 5.109417e-01 4.951577e-01 1.419090e+00 -1.098585e-01 1.003196e+00
40 2.108696e-01 4.000000e+00 9.604582e-01 2.526031e-01 6.646657e-01 1.547281e+00 4.471922e-01 9.981160e-01
40 2.108696e-01 1.000000e+02 7.253032e-01 -3.970752e-01 7.943165e-01 1.517671e+00 -2.005274e-01 9.247866e-01
41 2.108696e-01 4.000000e+00 1.208650e+00 9.568253e-01 1.157453e+00 1.449986e+00 9.624586e-01 9.730968e-01
41 2.108696e-01 1.000000e+02 9.032550e-01 3.168907e-01 7.707396e-01 1.318928e+00 2.899055e-01 1.117081e+00
42 2.108696e-01 4.000000e+00 7.712564e-01 -1.347245e-01 2.013588e-01 1.833778e+00 -3.396162e-02 1.691786e+00
42 2.108696e-01 1.000000e+02 7.784872e-01 -1.425681e-01 4.664779e-01 1.596399e+00 2.034858e-02 1.398551e+00
43 2.108696e-01 4.000000e+00 9.258999e-01 2.733264e-01 5.910446e-01 1.633281e+00 4.106269e-01 1.069812e+00
43 2.108696e-01 1.000000e+02 7.533723e-01 2.940234e-01 5.290079e-01 1.268611e+00 -4.467964e-04 1.161697e+00
44 2.108696e-01 4.000000e+00 8.360648e-01 -2.476441e+01 -5.296886e-02 1.567081e+00 5.839018e-01 9.848006e-01
44 2.108696e-01 1.000000e+02 8.023942e-01 -1.086674e-01 5.260179e-01 1.562200e+00 4.731395e-01 9.395406e-01
45 2.108696e-01 4.000000e+00 1.201447e+00 2.690263e-01 7.874864e-01 1.623559e+00 5.331701e-01 1.327776e+00
45 2.108696e-01 1.000000e+02 7.606578e-01 -2.317476e-01 5.710924e-01 1.366189e+00 8.488369e-02 1.058194e+00
46 2.108696e-01 4.000000e+00 1.085115e+00 8.903022e-01 5.971566e-01 1.654828e+00 4.413649e-01 1.187549e+00
46 2.108696e-01 1.000000e+02 9.844397e-01 5.290613e-01 5.269148e-01 1.521124e+00 2.277316e-01 1.151123e+00
47 2.108696e-01 4.000000e+00 9.337423e-01 3.169814e-01 6.807182e-01 1.634110e+00 5.928386e-01 1.170518e+00
47 2.108696e-01 1.000000e+02 8.245271e-01 9.823787e-02 7.597685e-01 1.289828e+00 5.862520e-01 9.505782e-01
48 2.108696e-01 4.000000e+00 8.973980e-01 -9.591889e-02 2.611097e-01 1.250679e+00 -1.139662e-01 1.087663e+00
48 2.108696e-01 1.000000e+02 9.226937e-01 1.127648e-01 5.675048e-01 1.548790e+00 6.325531e-02 1.224019e+00
49 2.108696e-01 4.000000e+00 8.826598e-01 -3.630299e-01 3.772888e-01 1.420324e+00 1.501168e-01 1.133258e+00
49 2.108696e-01 1.000000e+02 8.636560e-01 -3.265615e-01 4.530284e-01 1.424610e+00 -4.811263e-02 1.056639e+00
50 2.108696e-01 4.000000e+00 8.558005e-01 4.978704e-02 5.701070e-01 1.583513e+00 2.505628e-01 1.229077e+00
50 2.108696e-01 1.000000e+02 8.453717e-01 -2.324688e-02 6.603380e-01 1.434281e+00 1.632784e-01 9.477484e-01
51 2.108696e-01 4.000000e+00 9.796381e-01 6.145817e-02 4.924799e-01 1.417998e+00 1.118290e-02 1.137701e+00
51 2.108696e-01 1.000000e+02 8.203013e-01 -1.425164e-01 6.049735e-01 1.332870e+00 1.777983e-01 1.059116e+00
52 2.108696e-01 4.000000e+00 1.128037e+00 2.786351e-01 1.062374e+00 1.398273e+00 2.905970e-01 9.385477e-01
52 2.108696e-01 1.000000e+02 8.270001e-01 6.036660e-02 7.807741e-01 1.548318e+00 -5.442847e-02 1.029590e+00
53 2.108696e-01 4.000000e+00 8.353026e-01 -4.310352e-01 3.025692e-01 1.671242e+00 -2.047421e-01 1.610645e+00
53 2.108696e-01 1.000000e+02 9.123534e-01 2.811694e-01 3.328278e-01 1.580674e+00 5.767296e-01 8.751871e-01
54 2.108696e-01 4.000000e+00 7.910799e-01 4.829217e-01 7.289754e-01 1.523719e+00 1.736016e-01 1.100426e+00
54 2.108696e-01 1.000000e+02 7.835928e-01 1.374044e-01 4.594792e-01 1.213527e+00 -2.148092e-02 9.416007e-01
55 2.108696e-01 4.000000e+00 9.846015e-01 1.539266e-01 3.626834e-01 1.672124e+00 1.203165e-01 1.333426e+00
55 2.108696e-01 1.000000e+02 8.751330e-01 -1.249114e-01 5.427775e-01 1.357051e+00 3.223538e-02 1.054480e+00
56 2.108696e-01 4.000000e+00 9.629622e-01 1.033098e+00 9.438490e-01 1.558546e+00 4.191265e-01 9.952470e-01
56 2.108696e-01 1.000000e+02 8.792977e-01 7.357407e-02 6.529945e-01 1.268682e+00 4.671844e-01 9.947739e-01
57 2.108696e-01 4.000000e+00 8.719656e-01 9.391870e-02 4.769856e-01 1.643721e+00 2.487376e-02 1.247450e+00
57 2.108696e-01 1.000000e+02 1.084764e+00 -2.681917e-02 9.655150e-01 1.380888e+00 -1.207763e-01 1.082181e+00
58 2.108696e-01 4.000000e+00 1.029378e+00 3.764355e-01 6.107565e-01 1.390040e+00 2.738749e-01 8.307557e-01
58 2.108696e-01 1.000000e+02 6.584413e-01 8.398449e-02 8.322685e-01 1.292778e+00 1.573262e-01 9.169841e-01
59 2.108696e-01 4.000000e+00 8.826349e-01 -3.644693e-02 2.214047e-01 1.578277e+00 7.716799e-02 1.288203e+00
59 2.108696e-01 1.000000e+02 7.700069e-01 2.604002e-01 1.036044e+00 1.494186e+00 6.352798e-01 9.673964e-01
60 2.108696e-01 4.000000e+00 6.687255e-01 1.003205e+00 6.048846e-01 1.787009e+00 7.193485e-01 1.222277e+00
60 2.108696e-01 1.000000e+02 7.876818e-01 -1.300459e-01 9.025034e-01 1.230995e+00 3.451523e-01 8.823664e-01
61 2.108696e-01 4.000000e+00 9.972426e-01 -4.458363e-01 7.984408e-01 1.580265e+00 2.547475e-01 1.089415e+00
61 2.108696e-01 1.000000e+02 8.303936e-01 -8.294759e-01 2.401257e-01 1.504412e+00 -1.153989e-01 1.269630e+00
62 2.108696e-01 4.000000e+00 1.843385e-01 -2.644873e-01 9.471736e-01 2.429615e+00 1.120141e+00 1.005570e+00
62 2.108696e-01 1.000000e+02 4.646590e-01 4.719329e-02 6.927625e-01 1.571060e+00 4.858431e-01 9.588909e-01
63 2.108696e-01 4.000000e+00 9.616871e-01 2.635798e+00 6.871904e-01 1.630851e+00 4.923685e-01 1.096405e+00
63 2.108696e-01 1.000000e+02 7.039061e-01 6.570625e-01 5.067928e-01 1.502276e+00 -7.187873e-02 1.100819e+00
64 2.108696e-01 4.000000e+00 1.012650e+00 4.185349e-03 2.819023e-01 1.518535e+00 -1.180463e-01 1.196862e+00
64 2.108696e-01 1.000000e+02 7.897282e-01 -1.013888e-01 5.818242e-01 1.153927e+00 -3.951406e-02 1.101757e+00
65 2.108696e-01 4.000000e+00 9.426385e-01 1.089005e+00 4.792955e-01 1.914501e+00 -4.054508e-01 1.104445e+00
65 2.108696e-01 1.000000e+02 7.831852e-01 6.267995e-01 4.806477e-01 1.649389e+00 -1.057837e+00 1.240342e+00
66 2.108696e-01 4.000000e+00 1.199763e+00 1.562294e+00 8.595464e-01 1.410185e+00 1.966655e+00 1.002411e+00
66 2.108696e-01 1.000000e+02 8.377539e-01 -4.450045e-01 1.461546e-01 1.472508e+00 5.866275e-01 9.031681e-01
67 2.108696e-01 4.000000e+00 1.100711e+00 9.633563e-01 4.538969e-01 1.587642e+00 1.139518e+00 1.163004e+00
67 2.108696e-01 1.000000e+02 8.489586e-01 3.058494e-01 6.165646e-01 1.275056e+00 3.677342e-01 1.249543e+00
68 2.108696e-01 4.000000e+00 8.049152e-01 -1.561793e+00 4.239658e-01 1.776017e+00 1.659827e-01 1.273989e+00
68 2.108696e-01 1.000000e+02 4.034777e-01 -1.819954e+00 4.755682e-01 1.784491e+00 1.778620e+00 7.425354e-01
69 2.108696e-01 4.000000e+00 1.117251e+00 2.970165e-01 3.912894e-01 1.502399e+00 4.814590e-01 1.510478e+00
69 2.108696e-01 1.000000e+02 7.473530e-01 1.959178e-01 6.325735e-01 1.354897e+00 2.249812e-01 9.745731e-01
70 2.108696e-01 4.000000e+00 9.189229e-01 5.492055e-01 8.406734e-01 1.584428e+00 5.774620e-01 1.018052e+00
70 2.108696e-01 1.000000e+02 6.950758e-01 3.028873e-01 8.014647e-01 1.442450e+00 5.117739e-01 8.801848e-01
71 2.108696e-01 4.000000e+00 9.925371e-01 3.739910e-01 6.751608e-01 1.544462e+00 3.718874e-01 9.712553e-01
71 2.108696e-01 1.000000e+02 7.501764e-01 2.339839e-01 7.763525e-01 1.422132e+00 4.595042e-01 9.213375e-01
72 2.108696e-01 4.000000e+00 1.248673e+00 5.250214e-01 9.257649e-01 1.529059e+00 8.864524e-01 8.330612e-01
72 2.108696e-01 1.000000e+02 8.859243e-01 1.907221e-01 8.848265e-01 1.384637e+00 1.644511e-01 9.912398e-01
73 2.108696e-01 4.000000e+00 1.283198e+00 8.895535e-01 8.006235e-01 2.064549e+00 2.515159e+00 1.066102e+00
73 2.108696e-01 1.000000e+02 1.053046e+00 1.835929e-01 8.357690e-01 1.457995e+00 -4.825616e-02 1.058514e+00
74 2.108696e-01 4.000000e+00 7.426971e-01 1.433434e-01 4.749204e-01 1.322924e+00 1.848528e-01 9.411383e-01
74 2.108696e-01 1.000000e+02 7.805414e-01 1.250712e-01 6.192772e-01 1.396412e+00 1.321161e-01 9.049048e-01
75 2.108696e-01 4.000000e+00 9.850802e-01 7.326481e-01 5.989897e-01 1.433037e+00 1.604635e-01 1.145510e+00
