# replica x Q2 F2nu FLnu xF3nu F2nub FLnub xF3nub
43 1.000000e-02 4.000000e+00 1.495235e+00 9.857918e-01 5.768794e-01 1.312573e+00 6.689606e-01 -1.787651e-01
43 1.000000e-02 1.000000e+02 3.758045e+00 6.517923e-01 1.133873e+00 4.630557e+00 -7.081814e-01 9.885931e-02
44 1.000000e-02 4.000000e+00 1.493574e+00 7.770729e-01 8.638237e-01 1.185057e+00 1.471591e-01 1.970828e-02
44 1.000000e-02 1.000000e+02 2.913973e+00 -1.250744e+00 7.399812e-01 2.181923e+00 2.392582e-01 -1.648394e-01
45 1.000000e-02 4.000000e+00 1.547942e+00 1.588720e+00 8.943388e-01 1.095039e+00 3.856750e-01 -4.559338e-01
45 1.000000e-02 1.000000e+02 3.437240e+00 1.547547e+00 4.608784e-01 3.963451e+00 7.856067e-01 1.072347e-01
46 1.000000e-02 4.000000e+00 1.221847e+00 9.355178e-01 3.917139e-01 1.020018e+00 5.752687e-01 -5.335503e-01
46 1.000000e-02 1.000000e+02 4.297090e+00 2.075720e-01 -1.789206e+00 5.571156e+00 -4.167697e-01 1.832934e+00
47 1.000000e-02 4.000000e+00 1.597634e+00 4.350263e-01 4.922087e-01 1.375001e+00 3.144259e-01 9.986567e-02
47 1.000000e-02 1.000000e+02 2.047642e+00 1.266063e-01 6.474054e-01 1.952479e+00 3.791230e-01 2.745383e-01
48 1.000000e-02 4.000000e+00 1.561554e+00 9.289694e-02 3.158439e-01 1.236135e+00 -3.159637e-01 1.742396e-01
48 1.000000e-02 1.000000e+02 4.489316e+00 -7.574470e-01 5.979741e-02 3.945750e+00 -9.691230e-01 6.350832e-01
49 1.000000e-02 4.000000e+00 1.620965e+00 4.407488e-01 4.647362e-01 1.244436e+00 5.583954e-02 1.699978e-02
49 1.000000e-02 1.000000e+02 4.781818e+00 9.612219e-01 1.020882e+00 5.110014e+00 8.667910e-01 -7.211302e-01
50 1.000000e-02 4.000000e+00 1.439404e+00 1.261451e+00 1.118379e+00 1.259358e+00 6.150313e-01 -4.012245e-01
50 1.000000e-02 1.000000e+02 3.912781e+00 -1.281188e-01 4.118047e-01 5.021161e+00 -2.974002e-01 3.272159e-01
51 1.000000e-02 4.000000e+00 1.666378e+00 6.465569e-01 5.575551e-01 1.364005e+00 5.487361e-01 -3.922826e-02
51 1.000000e-02 1.000000e+02 5.600336e+00 1.311909e-01 1.058481e+00 4.655594e+00 6.623991e-01 4.625582e-01
52 1.000000e-02 4.000000e+00 1.230687e+00 7.928945e-01 7.078500e-01 1.269454e+00 6.486281e-01 -1.713860e-01
52 1.000000e-02 1.000000e+02 3.715885e+00 1.610937e+00 1.285064e+00 3.805761e+00 7.078893e-01 1.904598e-01
53 1.000000e-02 4.000000e+00 1.893848e+00 1.687695e+00 1.027346e+00 1.083994e+00 6.916020e-01 -3.445973e-01
53 1.000000e-02 1.000000e+02 5.704398e+00 3.694170e-01 -1.294664e+00 5.174661e+00 -3.255606e-01 6.874645e-01
54 1.000000e-02 4.000000e+00 1.548901e+00 2.536618e-01 3.211350e-01 1.186363e+00 -2.511439e-01 2.508123e-01
54 1.000000e-02 1.000000e+02 3.721500e+00 -7.411118e-01 4.054009e-01 3.412052e+00 -1.173098e+00 -6.507355e-01
55 1.000000e-02 4.000000e+00 1.423463e+00 2.595093e-01 3.473368e-01 9.375809e-01 -5.002022e-02 -3.912944e-01
55 1.000000e-02 1.000000e+02 5.144238e+00 1.640847e-01 1.684607e+00 3.921178e+00 -2.767224e-01 -1.392760e+00
56 1.000000e-02 4.000000e+00 1.376713e+00 9.263120e-01 4.553748e-01 9.955285e-01 2.264936e-01 -6.813890e-02
56 1.000000e-02 1.000000e+02 4.319077e+00 6.582801e-01 3.746411e-01 1.759506e+00 5.016111e-01 2.334623e-01
57 1.000000e-02 4.000000e+00 1.562480e+00 8.284079e-01 5.828186e-01 1.278187e+00 1.532295e-01 -3.664565e-02
57 1.000000e-02 1.000000e+02 4.343385e+00 1.314780e+00 6.205822e-01 3.628601e+00 7.334201e-01 -4.529399e-01
58 1.000000e-02 4.000000e+00 1.465969e+00 1.433542e+00 9.985458e-01 1.191900e+00 6.150669e-01 -1.446353e-01
58 1.000000e-02 1.000000e+02 4.136129e+00 -6.671880e-01 2.638698e-03 3.987113e+00 -1.081844e+00 6.163102e-01
59 1.000000e-02 4.000000e+00 1.632961e+00 4.875655e-01 2.242829e-01 1.285937e+00 1.171033e-01 7.367492e-03
59 1.000000e-02 1.000000e+02 2.057378e+00 4.402852e-01 4.034104e-01 1.481936e+00 -2.788785e-01 -6.012905e-02
60 1.000000e-02 4.000000e+00 1.529688e+00 1.536369e+00 8.142138e-01 1.312659e+00 6.273519e-01 -6.999590e-01
60 1.000000e-02 1.000000e+02 4.113485e+00 1.935642e+00 5.546784e-02 4.739468e+00 7.418299e-02 -2.013815e+00
61 1.000000e-02 4.000000e+00 1.465526e+00 1.551409e+00 6.811290e-01 1.185602e+00 4.809724e-01 -1.559633e-01
61 1.000000e-02 1.000000e+02 4.375600e+00 1.862487e+00 1.761048e-01 4.425159e+00 2.030332e-01 1.296914e-02
62 1.000000e-02 4.000000e+00 1.426258e+00 7.442064e-01 5.195196e-01 1.231935e+00 1.671281e-01 -7.009363e-02
62 1.000000e-02 1.000000e+02 2.225288e+00 -2.191596e-01 -2.011969e-01 2.292189e+00 7.380790e-01 -1.691456e-01
63 1.000000e-02 4.000000e+00 1.393579e+00 5.888472e-01 8.614212e-01 1.071280e+00 -3.065852e-01 -1.130574e-01
63 1.000000e-02 1.000000e+02 3.925490e+00 8.408575e-01 1.079489e+00 4.213249e+00 -6.930557e-01 -2.103247e-01
64 1.000000e-02 4.000000e+00 1.698324e+00 6.107452e-01 6.354803e-01 1.317267e+00 5.843521e-01 -2.784330e-02
64 1.000000e-02 1.000000e+02 4.540021e+00 -3.952036e-01 1.205997e+00 4.209799e+00 -7.686107e-01 1.478130e+00
65 1.000000e-02 4.000000e+00 1.594355e+00 9.640887e-01 7.480177e-01 1.251913e+00 1.820107e-01 4.290122e-02
65 1.000000e-02 1.000000e+02 4.391724e+00 -8.110914e-01 -3.675516e-01 3.918494e+00 -3.391476e-01 6.402227e-01
66 1.000000e-02 4.000000e+00 1.219240e+00 4.629741e-01 6.406033e-01 9.232917e-01 -1.671610e-01 -2.821412e-01
66 1.000000e-02 1.000000e+02 1.511401e+00 2.956614e+00 1.588966e+00 4.889405e+00 3.045202e+00 -1.340309e+00
67 1.000000e-02 4.000000e+00 1.536456e+00 8.414337e-01 5.840684e-01 1.445079e+00 4.120251e-01 2.275318e-01
67 1.000000e-02 1.000000e+02 2.881033e+00 -1.332383e-01 3.128595e-01 2.440995e+00 1.413125e-01 2.426052e-02
68 1.000000e-02 4.000000e+00 1.968446e+00 -7.998295e-01 7.204559e-01 1.708834e+00 1.117442e+00 -3.197553e-01
68 1.000000e-02 1.000000e+02 3.746931e+00 -9.529602e+00 -2.655871e-01 4.991913e+00 -2.395372e+00 3.013067e+00
69 1.000000e-02 4.000000e+00 1.491216e+00 3.125960e-01 4.024555e-01 1.076075e+00 -3.493192e-01 3.023860e-01
69 1.000000e-02 1.000000e+02 3.786330e+00 -4.853470e-01 -4.577084e-01 5.108156e+00 -2.398731e+00 3.570945e-01
70 1.000000e-02 4.000000e+00 1.454220e+00 5.504739e-01 5.877048e-01 1.230394e+00 2.438775e-01 -9.729815e-02
70 1.000000e-02 1.000000e+02 5.044075e+00 1.653017e-01 1.208748e-01 4.460890e+00 3.185542e-01 1.125152e-01
71 1.000000e-02 4.000000e+00 1.608571e+00 4.874946e-01 2.294208e-01 1.177304e+00 1.591537e-01 8.237040e-02
71 1.000000e-02 1.000000e+02 3.825027e+00 -7.662994e-02 4.565157e-01 3.390440e+00 -5.124646e-01 1.307124e+00
72 1.000000e-02 4.000000e+00 1.501486e+00 3.254092e-02 2.341912e-01 1.389304e+00 2.150661e-02 3.238317e-02
72 1.000000e-02 1.000000e+02 4.035683e+00 -2.715579e-01 4.427224e-01 4.674367e+00 1.206917e-01 7.226096e-02
73 1.000000e-02 4.000000e+00 1.374199e+00 8.246903e-01 6.889788e-01 9.385009e-01 5.173838e-01 -3.513211e-01
73 1.000000e-02 1.000000e+02 9.877698e-01 7.898617e-02 2.563726e+00 6.529882e-01 -1.531351e-01 -4.185673e-01
74 1.000000e-02 4.000000e+00 1.731471e+00 9.394604e-02 1.275161e-01 1.400104e+00 1.326648e-01 2.550648e-01
74 1.000000e-02 1.000000e+02 4.993101e+00 4.158668e-01 5.891004e-01 4.637869e+00 7.686833e-01 4.502021e-01
75 1.000000e-02 4.000000e+00 1.302992e+00 3.610103e-01 3.731449e-01 1.502249e+00 4.726794e-01 3.693008e-02
75 1.000000e-02 1.000000e+02 4.325727e+00 9.404922e-01 1.391948e+00 4.450308e+00 5.150857e-01 8.976650e-02
0 2.434783e-02 4.000000e+00 1.499816e+00 2.264081e-01 4.604960e-01 1.212015e+00 -3.009967e-01 1.359726e-01
0 2.434783e-02 1.000000e+02 5.962726e+00 -9.820925e-01 1.269195e-01 4.926950e+00 -6.836977e-01 7.157816e-01
1 2.434783e-02 4.000000e+00 1.613838e+00 8.935394e-01 5.836692e-01 1.319213e+00 1.280040e-01 2.481499e-01
1 2.434783e-02 1.000000e+02 2.949480e+00 7.882953e-01 8.216133e-01 2.994016e+00 6.284378e-01 3.340324e-01
2 2.434783e-02 4.000000e+00 1.546332e+00 1.034649e+00 8.286307e-01 1.177227e+00 7.133275e-01 -1.741080e-01
2 2.434783e-02 1.000000e+02 3.863039e+00 1.177181e+00 5.252360e-01 3.847501e+00 1.305570e+00 2.413650e-01
3 2.434783e-02 4.000000e+00 1.557776e+00 6.884503e-01 6.602684e-01 1.253221e+00 1.455486e-01 1.221650e-01
3 2.434783e-02 1.000000e+02 1.992591e+00 -2.812037e-01 5.289932e-01 1.725375e+00 1.417329e-01 7.439578e-01
4 2.434783e-02 4.000000e+00 1.391177e+00 9.656107e-01 7.801355e-01 1.115687e+00 6.825844e-01 -1.441677e-01
4 2.434783e-02 1.000000e+02 3.391723e+00 2.905551e+00 -2.126269e-01 4.674901e+00 -3.709385e-01 -4.572067e-01
5 2.434783e-02 4.000000e+00 1.529267e+00 3.422123e-01 4.856424e-01 1.457818e+00 2.444007e-01 2.363375e-01
5 2.434783e-02 1.000000e+02 4.577787e+00 2.129322e-02 3.542739e-01 4.257730e+00 -3.981651e-01 1.374312e-01
6 2.434783e-02 4.000000e+00 1.527930e+00 2.069027e-01 3.459125e-01 1.395757e+00 9.837925e-02 2.805244e-01
6 2.434783e-02 1.000000e+02 3.980981e+00 4.204907e-01 1.233975e+00 4.020691e+00 -1.114785e-01 1.435859e-01
7 2.434783e-02 4.000000e+00 1.452831e+00 2.835109e-01 4.599510e-01 1.231403e+00 8.041739e-02 2.627567e-01
7 2.434783e-02 1.000000e+02 4.091799e+00 1.099205e-01 7.274389e-02 3.858715e+00 -9.672589e-01 7.011344e-01
8 2.434783e-02 4.000000e+00 1.527668e+00 9.793255e-01 6.739613e-01 9.713615e-01 4.200020e-01 -2.127855e-01
8 2.434783e-02 1.000000e+02 2.931206e+00 4.152369e-02 6.666843e-01 2.807008e+00 -5.351620e-01 -3.224078e-01
9 2.434783e-02 4.000000e+00 1.535821e+00 6.547235e-01 6.432130e-01 1.250167e+00 5.992572e-01 6.781805e-02
9 2.434783e-02 1.000000e+02 4.318669e+00 -2.001468e-01 4.127665e-01 3.589646e+00 -2.966184e-01 9.488419e-01
10 2.434783e-02 4.000000e+00 1.521112e+00 5.030298e-01 4.755621e-01 1.297658e+00 2.129775e-01 1.973716e-01
10 2.434783e-02 1.000000e+02 2.231644e+00 -6.236553e-03 9.602374e-01 2.127582e+00 -2.096936e-01 2.175404e-01
11 2.434783e-02 4.000000e+00 1.450557e+00 1.193809e+00 7.829578e-01 1.257571e+00 8.754575e-01 -2.435513e-01
11 2.434783e-02 1.000000e+02 4.294373e+00 3.803620e-01 1.903710e+00 3.946000e+00 2.853939e+00 -9.105396e-02
12 2.434783e-02 4.000000e+00 1.487574e+00 5.035000e-01 5.601752e-01 1.308424e+00 2.962755e-01 6.999987e-02
12 2.434783e-02 1.000000e+02 5.212020e+00 1.273302e+00 2.269207e+00 5.111503e+00 1.503006e+00 -8.421860e-01
13 2.434783e-02 4.000000e+00 1.516765e+00 7.846112e-01 7.384123e-01 1.184556e+00 5.069878e-01 -4.652405e-02
13 2.434783e-02 1.000000e+02 2.637691e+00 -1.073940e+00 1.206749e+00 1.790546e+00 1.969728e+00 -1.248680e+00
14 2.434783e-02 4.000000e+00 1.538053e+00 9.023215e-01 7.319281e-01 1.247862e+00 4.069040e-01 4.178923e-02
14 2.434783e-02 1.000000e+02 1.967312e+00 5.906039e-01 7.517749e-01 2.175581e+00 4.530901e-01 3.383536e-01
15 2.434783e-02 4.000000e+00 1.470596e+00 1.199200e+00 9.532844e-01 1.098492e+00 2.806797e-01 -1.629939e-01
15 2.434783e-02 1.000000e+02 2.738289e+00 3.406754e-01 1.773020e+00 2.906595e+00 -8.338451e-01 -2.873445e-02
16 2.434783e-02 4.000000e+00 1.347651e+00 3.702086e-01 5.729886e-01 1.279747e+00 5.144641e-01 1.632905e-02
16 2.434783e-02 1.000000e+02 4.996118e+00 -2.267858e-01 4.224527e-01 4.793531e+00 -2.806392e-01 3.652394e-01
17 2.434783e-02 4.000000e+00 1.440859e+00 7.200422e-01 7.619843e-01 1.249738e+00 4.001092e-01 7.023615e-02
17 2.434783e-02 1.000000e+02 3.348590e+00 1.510680e+00 7.515122e-01 3.529768e+00 4.639850e-01 -2.278407e-01
18 2.434783e-02 4.000000e+00 1.499606e+00 1.182828e-01 4.039328e-01 1.247954e+00 -2.948183e-02 2.182453e-01
18 2.434783e-02 1.000000e+02 2.484067e+00 2.503525e-01 4.364930e-01 2.642544e+00 -2.036980e-02 -1.046058e-01
19 2.434783e-02 4.000000e+00 1.517670e+00 8.801527e-01 6.595309e-01 1.148858e+00 1.747675e-01 3.987843e-02
19 2.434783e-02 1.000000e+02 1.743279e+00 1.685151e+00 4.130109e-01 3.269420e+00 1.275864e-01 -6.112111e-01
20 2.434783e-02 4.000000e+00 1.521443e+00 9.510943e-01 6.080540e-01 1.377347e+00 5.512648e-01 3.799826e-02
20 2.434783e-02 1.000000e+02 2.532870e+00 3.034973e-01 7.075832e-01 2.202712e+00 2.694998e-01 6.200773e-02
21 2.434783e-02 4.000000e+00 1.432588e+00 4.651347e-02 4.610821e-01 1.200478e+00 6.999090e-02 2.296311e-01
21 2.434783e-02 1.000000e+02 4.365574e+00 6.002657e-01 4.873371e-01 4.570383e+00 9.269542e-01 2.800022e-01
22 2.434783e-02 4.000000e+00 1.453292e+00 6.019015e-01 5.724756e-01 1.292264e+00 2.245113e-01 1.659939e-01
22 2.434783e-02 1.000000e+02 4.118512e+00 5.927066e-01 4.757291e-01 4.587815e+00 2.988377e-01 7.110188e-01
23 2.434783e-02 4.000000e+00 1.502882e+00 1.688402e-01 4.453220e-01 1.220234e+00 1.673216e-01 -5.733004e-02
23 2.434783e-02 1.000000e+02 3.444523e+00 3.099763e-02 4.812407e-01 2.680705e+00 -1.019431e+00 3.073746e-01
24 2.434783e-02 4.000000e+00 1.501520e+00 8.246902e-01 6.561059e-01 9.749653e-01 7.526839e-01 -4.012325e-01
24 2.434783e-02 1.000000e+02 4.613216e+00 3.837598e-01 6.084001e-02 5.304648e+00 1.500313e-01 3.588384e-01
25 2.434783e-02 4.000000e+00 1.534573e+00 3.438225e-01 5.861565e-01 1.310277e+00 1.993350e-01 7.660484e-02
25 2.434783e-02 1.000000e+02 2.942548e+00 3.786839e-01 5.400665e-01 2.594175e+00 1.133430e-02 2.153417e-01
26 2.434783e-02 4.000000e+00 1.338098e+00 5.850450e-01 7.329149e-01 1.366003e+00 6.541975e-01 -2.471238e-02
26 2.434783e-02 1.000000e+02 4.434141e+00 7.557525e-01 1.503758e+00 4.183344e+00 6.838219e-01 -1.805372e-01
27 2.434783e-02 4.000000e+00 1.536883e+00 5.979654e-01 6.513698e-01 1.164654e+00 2.055739e-01 5.161020e-02
27 2.434783e-02 1.000000e+02 3.643025e+00 2.768997e-01 5.603457e-01 3.551986e+00 7.342734e-01 8.523350e-01
