# replica x Q2 F2
0 1.995262e-03 5.011872e+00 2.753884e+00
0 1.995262e-03 6.309573e+00 2.983741e+00
0 1.995262e-03 7.943282e+00 3.210024e+00
0 1.995262e-03 1.000000e+01 3.432802e+00
0 1.995262e-03 1.258925e+01 3.652201e+00
0 1.995262e-03 1.584893e+01 3.868225e+00
0 1.995262e-03 1.995262e+01 4.079559e+00
0 1.995262e-03 2.511886e+01 4.284547e+00
0 1.995262e-03 3.162278e+01 4.497879e+00
0 1.995262e-03 3.981072e+01 4.701861e+00
0 1.995262e-03 5.011872e+01 4.902917e+00
0 1.995262e-03 6.309573e+01 5.100811e+00
0 1.995262e-03 7.943282e+01 5.295590e+00
0 1.995262e-03 1.000000e+02 5.487304e+00
0 1.995262e-03 1.258925e+02 5.676006e+00
0 1.995262e-03 1.584893e+02 5.861747e+00
0 1.995262e-03 1.995262e+02 6.044549e+00
0 2.511886e-03 2.511886e+00 1.987826e+00
0 2.511886e-03 3.162278e+00 2.203628e+00
0 2.511886e-03 3.981072e+00 2.424885e+00
0 2.511886e-03 5.011872e+00 2.641448e+00
0 2.511886e-03 6.309573e+00 2.853596e+00
0 2.511886e-03 7.943282e+00 3.061514e+00
0 2.511886e-03 1.000000e+01 3.265354e+00
0 2.511886e-03 1.258925e+01 3.465311e+00
0 2.511886e-03 1.584893e+01 3.661443e+00
0 2.511886e-03 1.995262e+01 3.852637e+00
0 2.511886e-03 2.511886e+01 4.037453e+00
0 2.511886e-03 3.162278e+01 4.229069e+00
0 2.511886e-03 3.981072e+01 4.411750e+00
0 2.511886e-03 5.011872e+01 4.591286e+00
0 2.511886e-03 6.309573e+01 4.767504e+00
0 2.511886e-03 7.943282e+01 4.940479e+00
0 2.511886e-03 1.000000e+02 5.110288e+00
0 2.511886e-03 1.258925e+02 5.277008e+00
0 2.511886e-03 1.584893e+02 5.440710e+00
0 2.511886e-03 1.995262e+02 5.601440e+00
0 3.162278e-03 2.511886e+00 1.924836e+00
0 3.162278e-03 3.162278e+00 2.126246e+00
0 3.162278e-03 3.981072e+00 2.331696e+00
0 3.162278e-03 5.011872e+00 2.531733e+00
0 3.162278e-03 6.309573e+00 2.726728e+00
0 3.162278e-03 7.943282e+00 2.916953e+00
0 3.162278e-03 1.000000e+01 3.102633e+00
0 3.162278e-03 1.258925e+01 3.284030e+00
0 3.162278e-03 1.584893e+01 3.461257e+00
0 3.162278e-03 1.995262e+01 3.633384e+00
0 3.162278e-03 2.511886e+01 3.799172e+00
0 3.162278e-03 3.162278e+01 3.970389e+00
0 3.162278e-03 3.981072e+01 4.133130e+00
0 3.162278e-03 5.011872e+01 4.292583e+00
0 3.162278e-03 6.309573e+01 4.448633e+00
0 3.162278e-03 7.943282e+01 4.601380e+00
0 3.162278e-03 1.000000e+02 4.750924e+00
0 3.162278e-03 1.258925e+02 4.897360e+00
0 3.162278e-03 1.584893e+02 5.040779e+00
0 3.162278e-03 1.995262e+02 5.181247e+00
0 3.981072e-03 2.511886e+00 1.864211e+00
0 3.981072e-03 3.162278e+00 2.051592e+00
0 3.981072e-03 3.981072e+00 2.241488e+00
0 3.981072e-03 5.011872e+00 2.425377e+00
0 3.981072e-03 6.309573e+00 2.603721e+00
0 3.981072e-03 7.943282e+00 2.776869e+00
0 3.981072e-03 1.000000e+01 2.945119e+00
0 3.981072e-03 1.258925e+01 3.108790e+00
0 3.981072e-03 1.584893e+01 3.268049e+00
0 3.981072e-03 1.995262e+01 3.422130e+00
0 3.981072e-03 2.511886e+01 3.569984e+00
0 3.981072e-03 3.162278e+01 3.722060e+00
0 3.981072e-03 3.981072e+01 3.866161e+00
0 3.981072e-03 5.011872e+01 4.006905e+00
0 3.981072e-03 6.309573e+01 4.144227e+00
0 3.981072e-03 7.943282e+01 4.278249e+00
0 3.981072e-03 1.000000e+02 4.409089e+00
0 3.981072e-03 1.258925e+02 4.536859e+00
0 3.981072e-03 1.584893e+02 4.661662e+00
0 3.981072e-03 1.995262e+02 4.783582e+00
0 5.011872e-03 2.511886e+00 1.806707e+00
0 5.011872e-03 3.162278e+00 1.980339e+00
0 5.011872e-03 3.981072e+00 2.154838e+00
0 5.011872e-03 5.011872e+00 2.322870e+00
0 5.011872e-03 6.309573e+00 2.484978e+00
0 5.011872e-03 7.943282e+00 2.641585e+00
0 5.011872e-03 1.000000e+01 2.793049e+00
0 5.011872e-03 1.258925e+01 2.939741e+00
0 5.011872e-03 1.584893e+01 3.081876e+00
0 5.011872e-03 1.995262e+01 3.218840e+00
0 5.011872e-03 2.511886e+01 3.349755e+00
0 5.011872e-03 3.162278e+01 3.483837e+00
0 5.011872e-03 3.981072e+01 3.610484e+00
0 5.011872e-03 5.011872e+01 3.733770e+00
0 5.011872e-03 6.309573e+01 3.853675e+00
0 5.011872e-03 7.943282e+01 3.970338e+00
0 5.011872e-03 1.000000e+02 4.083892e+00
0 5.011872e-03 1.258925e+02 4.194459e+00
0 5.011872e-03 1.584893e+02 4.302155e+00
0 5.011872e-03 1.995262e+02 4.407077e+00
0 6.309573e-03 2.511886e+00 1.753362e+00
0 6.309573e-03 3.162278e+00 1.913531e+00
0 6.309573e-03 3.981072e+00 2.072823e+00
0 6.309573e-03 5.011872e+00 2.225331e+00
0 6.309573e-03 6.309573e+00 2.371670e+00
0 6.309573e-03 7.943282e+00 2.512325e+00
0 6.309573e-03 1.000000e+01 2.647707e+00
0 6.309573e-03 1.258925e+01 2.778228e+00
0 6.309573e-03 1.584893e+01 2.904145e+00
0 6.309573e-03 1.995262e+01 3.024979e+00
0 6.309573e-03 2.511886e+01 3.140008e+00
0 6.309573e-03 3.162278e+01 3.257302e+00
0 6.309573e-03 3.981072e+01 3.367733e+00
0 6.309573e-03 5.011872e+01 3.474863e+00
0 6.309573e-03 6.309573e+01 3.578710e+00
0 6.309573e-03 7.943282e+01 3.679425e+00
0 6.309573e-03 1.000000e+02 3.777150e+00
0 6.309573e-03 1.258925e+02 3.872017e+00
0 6.309573e-03 1.584893e+02 3.964147e+00
0 6.309573e-03 1.995262e+02 4.053648e+00
0 7.943282e-03 2.511886e+00 1.704175e+00
0 7.943282e-03 3.162278e+00 1.850989e+00
0 7.943282e-03 3.981072e+00 1.995126e+00
0 7.943282e-03 5.011872e+00 2.132310e+00
0 7.943282e-03 6.309573e+00 2.263210e+00
0 7.943282e-03 7.943282e+00 2.388362e+00
0 7.943282e-03 1.000000e+01 2.508220e+00
0 7.943282e-03 1.258925e+01 2.623225e+00
0 7.943282e-03 1.584893e+01 2.733670e+00
0 7.943282e-03 1.995262e+01 2.839195e+00
0 7.943282e-03 2.511886e+01 2.939220e+00
0 7.943282e-03 3.162278e+01 3.040739e+00
0 7.943282e-03 3.981072e+01 3.136000e+00
0 7.943282e-03 5.011872e+01 3.228073e+00
0 7.943282e-03 6.309573e+01 3.317009e+00
0 7.943282e-03 7.943282e+01 3.402967e+00
0 7.943282e-03 1.000000e+02 3.486094e+00
0 7.943282e-03 1.258925e+02 3.566527e+00
0 7.943282e-03 1.584893e+02 3.644391e+00
0 7.943282e-03 1.995262e+02 3.719799e+00
0 1.000000e-02 2.511886e+00 1.660060e+00
0 1.000000e-02 3.162278e+00 1.793657e+00
0 1.000000e-02 3.981072e+00 1.922830e+00
0 1.000000e-02 5.011872e+00 2.045030e+00
0 1.000000e-02 6.309573e+00 2.160969e+00
0 1.000000e-02 7.943282e+00 2.271218e+00
0 1.000000e-02 1.000000e+01 2.376260e+00
0 1.000000e-02 1.258925e+01 2.476555e+00
0 1.000000e-02 1.584893e+01 2.572422e+00
0 1.000000e-02 1.995262e+01 2.663605e+00
0 1.000000e-02 2.511886e+01 2.749652e+00
0 1.000000e-02 3.162278e+01 2.836552e+00
0 1.000000e-02 3.981072e+01 2.917827e+00
0 1.000000e-02 5.011872e+01 2.996078e+00
0 1.000000e-02 6.309573e+01 3.071382e+00
0 1.000000e-02 7.943282e+01 3.143899e+00
0 1.000000e-02 1.000000e+02 3.213782e+00
0 1.000000e-02 1.258925e+02 3.281166e+00
0 1.000000e-02 1.584893e+02 3.346177e+00
0 1.000000e-02 1.995262e+02 3.408932e+00
0 1.258925e-02 2.511886e+00 1.619782e+00
0 1.258925e-02 3.162278e+00 1.740067e+00
0 1.258925e-02 3.981072e+00 1.854324e+00
0 1.258925e-02 5.011872e+00 1.961732e+00
0 1.258925e-02 6.309573e+00 2.063030e+00
0 1.258925e-02 7.943282e+00 2.158807e+00
0 1.258925e-02 1.000000e+01 2.249564e+00
0 1.258925e-02 1.258925e+01 2.335766e+00
0 1.258925e-02 1.584893e+01 2.417751e+00
0 1.258925e-02 1.995262e+01 2.495352e+00
0 1.258925e-02 2.511886e+01 2.568230e+00
0 1.258925e-02 3.162278e+01 2.641429e+00
0 1.258925e-02 3.981072e+01 2.709659e+00
0 1.258925e-02 5.011872e+01 2.775069e+00
0 1.258925e-02 6.309573e+01 2.837758e+00
0 1.258925e-02 7.943282e+01 2.897886e+00
0 1.258925e-02 1.000000e+02 2.955601e+00
0 1.258925e-02 1.258925e+02 3.011039e+00
0 1.258925e-02 1.584893e+02 3.064321e+00
0 1.258925e-02 1.995262e+02 3.115564e+00
0 1.584893e-02 2.511886e+00 1.583431e+00
0 1.584893e-02 3.162278e+00 1.690467e+00
0 1.584893e-02 3.981072e+00 1.790095e+00
0 1.584893e-02 5.011872e+00 1.883145e+00
0 1.584893e-02 6.309573e+00 1.970358e+00
0 1.584893e-02 7.943282e+00 2.052330e+00
0 1.584893e-02 1.000000e+01 2.129565e+00
0 1.584893e-02 1.258925e+01 2.202521e+00
0 1.584893e-02 1.584893e+01 2.271545e+00
0 1.584893e-02 1.995262e+01 2.336542e+00
0 1.584893e-02 2.511886e+01 2.397271e+00
0 1.584893e-02 3.162278e+01 2.457905e+00
0 1.584893e-02 3.981072e+01 2.514237e+00
0 1.584893e-02 5.011872e+01 2.567993e+00
0 1.584893e-02 6.309573e+01 2.619283e+00
0 1.584893e-02 7.943282e+01 2.668263e+00
0 1.584893e-02 1.000000e+02 2.715076e+00
0 1.584893e-02 1.258925e+02 2.759851e+00
0 1.584893e-02 1.584893e+02 2.802706e+00
0 1.584893e-02 1.995262e+02 2.843753e+00
0 1.995262e-02 2.511886e+00 1.548120e+00
0 1.995262e-02 3.162278e+00 1.641786e+00
0 1.995262e-02 3.981072e+00 1.726955e+00
0 1.995262e-02 5.011872e+00 1.805942e+00
0 1.995262e-02 6.309573e+00 1.879476e+00
0 1.995262e-02 7.943282e+00 1.948143e+00
0 1.995262e-02 1.000000e+01 2.012436e+00
0 1.995262e-02 1.258925e+01 2.072796e+00
0 1.995262e-02 1.584893e+01 2.129567e+00
0 1.995262e-02 1.995262e+01 2.182717e+00
0 1.995262e-02 2.511886e+01 2.232089e+00
0 1.995262e-02 3.162278e+01 2.281035e+00
0 1.995262e-02 3.981072e+01 2.326359e+00
0 1.995262e-02 5.011872e+01 2.369376e+00
0 1.995262e-02 6.309573e+01 2.410206e+00
0 1.995262e-02 7.943282e+01 2.448996e+00
0 1.995262e-02 1.000000e+02 2.485881e+00
0 1.995262e-02 1.258925e+02 2.520982e+00
0 1.995262e-02 1.584893e+02 2.554408e+00
0 1.995262e-02 1.995262e+02 2.586265e+00
0 2.511886e-02 2.511886e+00 1.513332e+00
0 2.511886e-02 3.162278e+00 1.593838e+00
0 2.511886e-02 3.981072e+00 1.665065e+00
0 2.511886e-02 5.011872e+00 1.730625e+00
0 2.511886e-02 6.309573e+00 1.791214e+00
0 2.511886e-02 7.943282e+00 1.847395e+00
0 2.511886e-02 1.000000e+01 1.899635e+00
0 2.511886e-02 1.258925e+01 1.948350e+00
0 2.511886e-02 1.584893e+01 1.993871e+00
0 2.511886e-02 1.995262e+01 2.036213e+00
0 2.511886e-02 2.511886e+01 2.075289e+00
0 2.511886e-02 3.162278e+01 2.113703e+00
0 2.511886e-02 3.981072e+01 2.149168e+00
0 2.511886e-02 5.011872e+01 2.182615e+00
0 2.511886e-02 6.309573e+01 2.214169e+00
0 2.511886e-02 7.943282e+01 2.243965e+00
0 2.511886e-02 1.000000e+02 2.272126e+00
0 2.511886e-02 1.258925e+02 2.298764e+00
0 2.511886e-02 1.584893e+02 2.323977e+00
0 2.511886e-02 1.995262e+02 2.347862e+00
0 3.162278e-02 2.511886e+00 1.475092e+00
0 3.162278e-02 3.162278e+00 1.542573e+00
0 3.162278e-02 3.981072e+00 1.600284e+00
0 3.162278e-02 5.011872e+00 1.652938e+00
0 3.162278e-02 6.309573e+00 1.701181e+00
0 3.162278e-02 7.943282e+00 1.745537e+00
0 3.162278e-02 1.000000e+01 1.786440e+00
0 3.162278e-02 1.258925e+01 1.824271e+00
0 3.162278e-02 1.584893e+01 1.859337e+00
0 3.162278e-02 1.995262e+01 1.891691e+00
0 3.162278e-02 2.511886e+01 1.921303e+00
0 3.162278e-02 3.162278e+01 1.950087e+00
0 3.162278e-02 3.981072e+01 1.976582e+00
0 3.162278e-02 5.011872e+01 2.001361e+00
0 3.162278e-02 6.309573e+01 2.024548e+00
0 3.162278e-02 7.943282e+01 2.046265e+00
0 3.162278e-02 1.000000e+02 2.066620e+00
0 3.162278e-02 1.258925e+02 2.085714e+00
0 3.162278e-02 1.584893e+02 2.103632e+00
0 3.162278e-02 1.995262e+02 2.120462e+00
0 3.981072e-02 2.511886e+00 1.434381e+00
0 3.981072e-02 3.162278e+00 1.489322e+00
0 3.981072e-02 3.981072e+00 1.534299e+00
0 3.981072e-02 5.011872e+00 1.574911e+00
0 3.981072e-02 6.309573e+00 1.611740e+00
0 3.981072e-02 7.943282e+00 1.645258e+00
0 3.981072e-02 1.000000e+01 1.675853e+00
0 3.981072e-02 1.258925e+01 1.703862e+00
0 3.981072e-02 1.584893e+01 1.729562e+00
0 3.981072e-02 1.995262e+01 1.753031e+00
0 3.981072e-02 2.511886e+01 1.774282e+00
0 3.981072e-02 3.162278e+01 1.794612e+00
0 3.981072e-02 3.981072e+01 1.813284e+00
0 3.981072e-02 5.011872e+01 1.830546e+00
0 3.981072e-02 6.309573e+01 1.846516e+00
0 3.981072e-02 7.943282e+01 1.861301e+00
0 3.981072e-02 1.000000e+02 1.874994e+00
0 3.981072e-02 1.258925e+02 1.887680e+00
0 3.981072e-02 1.584893e+02 1.899434e+00
0 3.981072e-02 1.995262e+02 1.910329e+00
0 5.011872e-02 2.511886e+00 1.388288e+00
0 5.011872e-02 3.162278e+00 1.431096e+00
0 5.011872e-02 3.981072e+00 1.463984e+00
0 5.011872e-02 5.011872e+00 1.493259e+00
0 5.011872e-02 6.309573e+00 1.519428e+00
0 5.011872e-02 7.943282e+00 1.542898e+00
0 5.011872e-02 1.000000e+01 1.564003e+00
0 5.011872e-02 1.258925e+01 1.583028e+00
0 5.011872e-02 1.584893e+01 1.600214e+00
0 5.011872e-02 1.995262e+01 1.615653e+00
0 5.011872e-02 2.511886e+01 1.629391e+00
0 5.011872e-02 3.162278e+01 1.642168e+00
0 5.011872e-02 3.981072e+01 1.653886e+00
0 5.011872e-02 5.011872e+01 1.664498e+00
0 5.011872e-02 6.309573e+01 1.674114e+00
0 5.011872e-02 7.943282e+01 1.682822e+00
0 5.011872e-02 1.000000e+02 1.690700e+00
0 5.011872e-02 1.258925e+02 1.697816e+00
0 5.011872e-02 1.584893e+02 1.704233e+00
0 5.011872e-02 1.995262e+02 1.710011e+00
0 6.309573e-02 2.511886e+00 1.339172e+00
0 6.309573e-02 3.162278e+00 1.370563e+00
0 6.309573e-02 3.981072e+00 1.392318e+00
0 6.309573e-02 5.011872e+00 1.411262e+00
0 6.309573e-02 6.309573e+00 1.427810e+00
0 6.309573e-02 7.943282e+00 1.442294e+00
0 6.309573e-02 1.000000e+01 1.454986e+00
0 6.309573e-02 1.258925e+01 1.466115e+00
0 6.309573e-02 1.584893e+01 1.475874e+00
0 6.309573e-02 1.995262e+01 1.484363e+00
0 6.309573e-02 2.511886e+01 1.491651e+00
0 6.309573e-02 3.162278e+01 1.497984e+00
0 6.309573e-02 3.981072e+01 1.503818e+00
0 6.309573e-02 5.011872e+01 1.508838e+00
0 6.309573e-02 6.309573e+01 1.513143e+00
0 6.309573e-02 7.943282e+01 1.516803e+00
0 6.309573e-02 1.000000e+02 1.519878e+00
0 6.309573e-02 1.258925e+02 1.522423e+00
0 6.309573e-02 1.584893e+02 1.524485e+00
0 6.309573e-02 1.995262e+02 1.526110e+00
0 7.943282e-02 2.511886e+00 1.285617e+00
0 7.943282e-02 3.162278e+00 1.306186e+00
0 7.943282e-02 3.981072e+00 1.317587e+00
0 7.943282e-02 5.011872e+00 1.327005e+00
0 7.943282e-02 6.309573e+00 1.334753e+00
0 7.943282e-02 7.943282e+00 1.341080e+00
0 7.943282e-02 1.000000e+01 1.346190e+00
0 7.943282e-02 1.258925e+01 1.350250e+00
0 7.943282e-02 1.584893e+01 1.353405e+00
0 7.943282e-02 1.995262e+01 1.355751e+00
0 7.943282e-02 2.511886e+01 1.357373e+00
0 7.943282e-02 3.162278e+01 1.358076e+00
0 7.943282e-02 3.981072e+01 1.358803e+00
0 7.943282e-02 5.011872e+01 1.358993e+00
0 7.943282e-02 6.309573e+01 1.358735e+00
0 7.943282e-02 7.943282e+01 1.358078e+00
0 7.943282e-02 1.000000e+02 1.357067e+00
0 7.943282e-02 1.258925e+02 1.355738e+00
0 7.943282e-02 1.584893e+02 1.354126e+00
0 7.943282e-02 1.995262e+02 1.352263e+00
0 1.000000e-01 2.511886e+00 1.227226e+00
0 1.000000e-01 3.162278e+00 1.237867e+00
0 1.000000e-01 3.981072e+00 1.239976e+00
0 1.000000e-01 5.011872e+00 1.240923e+00
0 1.000000e-01 6.309573e+00 1.240914e+00
0 1.000000e-01 7.943282e+00 1.240113e+00
0 1.000000e-01 1.000000e+01 1.238651e+00
0 1.000000e-01 1.258925e+01 1.236635e+00
0 1.000000e-01 1.584893e+01 1.234158e+00
0 1.000000e-01 1.995262e+01 1.231307e+00
0 1.000000e-01 2.511886e+01 1.228174e+00
0 1.000000e-01 3.162278e+01 1.224175e+00
0 1.000000e-01 3.981072e+01 1.220684e+00
0 1.000000e-01 5.011872e+01 1.216913e+00
0 1.000000e-01 6.309573e+01 1.212937e+00
0 1.000000e-01 7.943282e+01 1.208788e+00
0 1.000000e-01 1.000000e+02 1.204491e+00
0 1.000000e-01 1.258925e+02 1.200070e+00
0 1.000000e-01 1.584893e+02 1.195545e+00
0 1.000000e-01 1.995262e+02 1.190936e+00
0 1.258925e-01 2.511886e+00 1.159683e+00
0 1.258925e-01 3.162278e+00 1.161330e+00
0 1.258925e-01 3.981072e+00 1.155188e+00
0 1.258925e-01 5.011872e+00 1.148649e+00
0 1.258925e-01 6.309573e+00 1.141821e+00
0 1.258925e-01 7.943282e+00 1.134785e+00
0 1.258925e-01 1.000000e+01 1.127608e+00
0 1.258925e-01 1.258925e+01 1.120337e+00
0 1.258925e-01 1.584893e+01 1.113016e+00
0 1.258925e-01 1.995262e+01 1.105721e+00
0 1.258925e-01 2.511886e+01 1.098547e+00
0 1.258925e-01 3.162278e+01 1.090561e+00
0 1.258925e-01 3.981072e+01 1.083531e+00
0 1.258925e-01 5.011872e+01 1.076454e+00
0 1.258925e-01 6.309573e+01 1.069393e+00
0 1.258925e-01 7.943282e+01 1.062361e+00
0 1.258925e-01 1.000000e+02 1.055370e+00
0 1.258925e-01 1.258925e+02 1.048427e+00
0 1.258925e-01 1.584893e+02 1.041540e+00
0 1.258925e-01 1.995262e+02 1.034717e+00
0 1.584893e-01 2.511886e+00 1.072256e+00
0 1.584893e-01 3.162278e+00 1.066386e+00
0 1.584893e-01 3.981072e+00 1.053558e+00
0 1.584893e-01 5.011872e+00 1.040976e+00
0 1.584893e-01 6.309573e+00 1.028668e+00
0 1.584893e-01 7.943282e+00 1.016652e+00
0 1.584893e-01 1.000000e+01 1.004939e+00
0 1.584893e-01 1.258925e+01 9.935270e-01
0 1.584893e-01 1.584893e+01 9.824200e-01
0 1.584893e-01 1.995262e+01 9.716829e-01
0 1.584893e-01 2.511886e+01 9.614071e-01
0 1.584893e-01 3.162278e+01 9.503749e-01
0 1.584893e-01 3.981072e+01 9.406853e-01
0 1.584893e-01 5.011872e+01 9.311474e-01
0 1.584893e-01 6.309573e+01 9.218139e-01
0 1.584893e-01 7.943282e+01 9.126827e-01
0 1.584893e-01 1.000000e+02 9.037505e-01
0 1.584893e-01 1.258925e+02 8.950133e-01
0 1.584893e-01 1.584893e+02 8.864670e-01
0 1.584893e-01 1.995262e+02 8.781079e-01
0 1.995262e-01 2.511886e+00 9.523614e-01
0 1.995262e-01 3.162278e+00 9.410036e-01
0 1.995262e-01 3.981072e+00 9.236080e-01
0 1.995262e-01 5.011872e+00 9.069126e-01
0 1.995262e-01 6.309573e+00 8.908987e-01
0 1.995262e-01 7.943282e+00 8.755441e-01
0 1.995262e-01 1.000000e+01 8.608227e-01
0 1.995262e-01 1.258925e+01 8.467005e-01
0 1.995262e-01 1.584893e+01 8.331512e-01
0 1.995262e-01 1.995262e+01 8.202309e-01
0 1.995262e-01 2.511886e+01 8.080262e-01
0 1.995262e-01 3.162278e+01 7.951311e-01
0 1.995262e-01 3.981072e+01 7.838546e-01
0 1.995262e-01 5.011872e+01 7.728831e-01
0 1.995262e-01 6.309573e+01 7.622597e-01
0 1.995262e-01 7.943282e+01 7.519700e-01
0 1.995262e-01 1.000000e+02 7.419998e-01
0 1.995262e-01 1.258925e+02 7.323349e-01
0 1.995262e-01 1.584893e+02 7.229623e-01
0 1.995262e-01 1.995262e+02 7.138691e-01
0 2.511886e-01 2.511886e+00 7.914602e-01
0 2.511886e-01 3.162278e+00 7.771862e-01
0 2.511886e-01 3.981072e+00 7.579453e-01
0 2.511886e-01 5.011872e+00 7.396410e-01
0 2.511886e-01 6.309573e+00 7.222373e-01
0 2.511886e-01 7.943282e+00 7.056955e-01
0 2.511886e-01 1.000000e+01 6.899735e-01
0 2.511886e-01 1.258925e+01 6.750212e-01
0 2.511886e-01 1.584893e+01 6.607953e-01
0 2.511886e-01 1.995262e+01 6.473435e-01
0 2.511886e-01 2.511886e+01 6.347429e-01
0 2.511886e-01 3.162278e+01 6.215487e-01
0 2.511886e-01 3.981072e+01 6.100702e-01
0 2.511886e-01 5.011872e+01 5.989885e-01
0 2.511886e-01 6.309573e+01 5.883374e-01
0 2.511886e-01 7.943282e+01 5.780940e-01
0 2.511886e-01 1.000000e+02 5.682368e-01
0 2.511886e-01 1.258925e+02 5.587450e-01
0 2.511886e-01 1.584893e+02 5.495996e-01
0 2.511886e-01 1.995262e+02 5.407816e-01
0 3.162278e-01 2.511886e+00 5.974331e-01
0 3.162278e-01 3.162278e+00 5.826568e-01
0 3.162278e-01 3.981072e+00 5.642067e-01
0 3.162278e-01 5.011872e+00 5.467820e-01
0 3.162278e-01 6.309573e+00 5.303375e-01
0 3.162278e-01 7.943282e+00 5.148258e-01
0 3.162278e-01 1.000000e+01 5.001956e-01
0 3.162278e-01 1.258925e+01 4.863888e-01
0 3.162278e-01 1.584893e+01 4.733525e-01
0 3.162278e-01 1.995262e+01 4.611192e-01
0 3.162278e-01 2.511886e+01 4.497484e-01
0 3.162278e-01 3.162278e+01 4.379299e-01
0 3.162278e-01 3.981072e+01 4.277118e-01
0 3.162278e-01 5.011872e+01 4.179161e-01
0 3.162278e-01 6.309573e+01 4.085644e-01
0 3.162278e-01 7.943282e+01 3.996297e-01
0 3.162278e-01 1.000000e+02 3.910864e-01
0 3.162278e-01 1.258925e+02 3.829108e-01
0 3.162278e-01 1.584893e+02 3.750807e-01
0 3.162278e-01 1.995262e+02 3.675746e-01
0 3.981072e-01 2.511886e+00 3.945943e-01
0 3.981072e-01 3.162278e+00 3.807286e-01
0 3.981072e-01 3.981072e+00 3.647405e-01
0 3.981072e-01 5.011872e+00 3.498862e-01
0 3.981072e-01 6.309573e+00 3.360829e-01
0 3.981072e-01 7.943282e+00 3.232544e-01
0 3.981072e-01 1.000000e+01 3.113258e-01
0 3.981072e-01 1.258925e+01 3.002202e-01
0 3.981072e-01 1.584893e+01 2.898672e-01
0 3.981072e-01 1.995262e+01 2.802684e-01
0 3.981072e-01 2.511886e+01 2.714503e-01
0 3.981072e-01 3.162278e+01 2.623880e-01
0 3.981072e-01 3.981072e+01 2.546246e-01
0 3.981072e-01 5.011872e+01 2.472539e-01
0 3.981072e-01 6.309573e+01 2.402812e-01
0 3.981072e-01 7.943282e+01 2.336767e-01
0 3.981072e-01 1.000000e+02 2.274129e-01
0 3.981072e-01 1.258925e+02 2.214652e-01
0 3.981072e-01 1.584893e+02 2.158112e-01
0 3.981072e-01 1.995262e+02 2.104290e-01
0 5.011872e-01 2.511886e+00 2.136483e-01
0 5.011872e-01 3.162278e+00 2.011301e-01
0 5.011872e-01 3.981072e+00 1.882062e-01
0 5.011872e-01 5.011872e+00 1.766622e-01
0 5.011872e-01 6.309573e+00 1.663421e-01
0 5.011872e-01 7.943282e+00 1.571044e-01
0 5.011872e-01 1.000000e+01 1.488136e-01
0 5.011872e-01 1.258925e+01 1.413458e-01
0 5.011872e-01 1.584893e+01 1.345920e-01
0 5.011872e-01 1.995262e+01 1.284994e-01
0 5.011872e-01 2.511886e+01 1.230410e-01
0 5.011872e-01 3.162278e+01 1.175800e-01
0 5.011872e-01 3.981072e+01 1.129805e-01
0 5.011872e-01 5.011872e+01 1.086972e-01
0 5.011872e-01 6.309573e+01 1.047147e-01
0 5.011872e-01 7.943282e+01 1.010012e-01
0 5.011872e-01 1.000000e+02 9.752911e-02
