,x,Q2,y
355,0.08,1673.81856,0.6
356,0.08,1952.78832,0.7
357,0.08,2231.75808,0.8
358,0.125,435.89025000000004,0.1
359,0.125,871.7805000000001,0.2
360,0.125,1307.67075,0.3
361,0.125,1743.5610000000001,0.4
362,0.125,2179.45125,0.5
363,0.125,2615.3415,0.6
364,0.125,3051.23175,0.7
365,0.125,3487.1220000000003,0.8
366,0.175,610.2463499999999,0.1
367,0.175,1220.4926999999998,0.2
368,0.175,1830.73905,0.3
369,0.175,2440.9853999999996,0.4
370,0.175,3051.23175,0.5
371,0.175,3661.4781,0.6
372,0.175,4271.72445,0.7
373,0.175,4881.970799999999,0.8
374,0.225,784.6024500000002,0.1
375,0.225,1569.2049000000004,0.2
376,0.225,2353.80735,0.3
377,0.225,3138.409800000001,0.4
378,0.225,3923.0122500000007,0.5
379,0.225,4707.6147,0.6
380,0.225,5492.21715,0.7
381,0.225,6276.819600000002,0.8
382,0.275,958.9585500000003,0.1
383,0.275,1917.9171000000006,0.2
384,0.275,2876.8756500000004,0.3
385,0.275,3835.834200000001,0.4
386,0.275,4794.7927500000005,0.5
387,0.275,5753.751300000001,0.6
388,0.275,6712.70985,0.7
389,0.275,7671.668400000002,0.8
390,0.35,1220.4926999999998,0.1
391,0.35,2440.9853999999996,0.2
392,0.35,3661.4781,0.3
393,0.35,4881.970799999999,0.4
394,0.35,6102.4635,0.5
395,0.35,7322.9562,0.6
396,0.35,8543.4489,0.7
397,0.35,9763.941599999998,0.8
398,0.45,1569.2049000000004,0.1
399,0.45,3138.409800000001,0.2
400,0.45,4707.6147,0.3
401,0.45,6276.819600000002,0.4
402,0.45,7846.024500000001,0.5
403,0.45,9415.2294,0.6
404,0.45,10984.4343,0.7
405,0.45,12553.639200000003,0.8
406,0.55,1917.9171000000006,0.1
407,0.55,3835.834200000001,0.2
408,0.55,5753.751300000001,0.3
409,0.55,7671.668400000002,0.4
410,0.55,9589.585500000001,0.5
411,0.55,11507.502600000002,0.6
412,0.55,13425.4197,0.7
413,0.55,15343.336800000005,0.8
414,0.65,2266.6293000000005,0.1
415,0.65,4533.258600000001,0.2
416,0.65,6799.8879,0.3
417,0.65,9066.517200000002,0.4
418,0.65,11333.1465,0.5
419,0.65,13599.7758,0.6
420,0.65,15866.405099999998,0.7
421,0.02,85.24076000000001,0.1
422,0.02,170.48152000000002,0.2
423,0.02,255.72228,0.3
424,0.02,340.96304000000003,0.4
425,0.02,426.20380000000006,0.5
426,0.02,511.44456,0.6
427,0.02,596.68532,0.7
428,0.045,191.79171,0.1
429,0.045,383.58342,0.2
430,0.045,575.37513,0.3
431,0.045,767.16684,0.4
432,0.045,958.9585500000001,0.5
433,0.045,1150.75026,0.6
434,0.045,1342.5419700000002,0.7
435,0.08,340.96304000000003,0.1
436,0.08,681.9260800000001,0.2
437,0.08,1022.88912,0.3
438,0.08,1363.8521600000001,0.4
439,0.08,1704.8152000000002,0.5
440,0.08,2045.77824,0.6
441,0.08,2386.74128,0.7
442,0.125,532.7547500000001,0.1
443,0.125,1065.5095000000001,0.2
444,0.125,1598.2642500000002,0.3
445,0.125,2131.0190000000002,0.4
446,0.125,2663.7737500000003,0.5
447,0.125,3196.5285000000003,0.6
448,0.125,3729.28325,0.7
449,0.175,745.85665,0.1
450,0.175,1491.7133,0.2
451,0.175,2237.56995,0.3
452,0.175,2983.4266,0.4
453,0.175,3729.28325,0.5
454,0.175,4475.1399,0.6
455,0.175,5220.996549999999,0.7
456,0.225,958.9585500000002,0.1
457,0.225,1917.9171000000003,0.2
458,0.225,2876.8756500000004,0.3
459,0.225,3835.8342000000007,0.4
460,0.225,4794.7927500000005,0.5
461,0.225,5753.751300000001,0.6
462,0.225,6712.70985,0.7
463,0.275,1172.0604500000004,0.1
464,0.275,2344.120900000001,0.2
465,0.275,3516.1813500000007,0.3
466,0.275,4688.241800000002,0.4
467,0.275,5860.302250000001,0.5
468,0.275,7032.3627000000015,0.6
469,0.275,8204.42315,0.7
470,0.35,1491.7133,0.1
471,0.35,2983.4266,0.2
472,0.35,4475.1399,0.3
473,0.35,5966.8532,0.4
474,0.35,7458.5665,0.5
475,0.35,8950.2798,0.6
476,0.35,10441.993099999998,0.7
477,0.45,1917.9171000000003,0.1
478,0.45,3835.8342000000007,0.2
479,0.45,5753.751300000001,0.3
480,0.45,7671.668400000001,0.4
481,0.45,9589.585500000001,0.5
482,0.45,11507.502600000002,0.6
483,0.45,13425.4197,0.7
484,0.55,2344.120900000001,0.1
485,0.55,4688.241800000002,0.2
486,0.55,7032.3627000000015,0.3
487,0.55,9376.483600000003,0.4
488,0.55,11720.604500000001,0.5
489,0.55,14064.725400000003,0.6
490,0.55,16408.8463,0.7
491,0.65,2770.3247000000006,0.1
492,0.65,5540.649400000001,0.2
493,0.65,8310.9741,0.3
494,0.65,11081.298800000002,0.4
495,0.65,13851.623500000002,0.5
496,0.65,16621.9482,0.6
497,0.65,19392.2729,0.7
498,0.02,100.73908,0.1
499,0.02,201.47816,0.2
500,0.02,302.21724,0.3
501,0.02,402.95632,0.4
502,0.02,503.69540000000006,0.5
503,0.02,604.43448,0.6
504,0.045,226.66293,0.1
505,0.045,453.32586,0.2
506,0.045,679.98879,0.3
507,0.045,906.65172,0.4
508,0.045,1133.31465,0.5
509,0.045,1359.97758,0.6
510,0.08,402.95632,0.1
511,0.08,805.91264,0.2
512,0.08,1208.86896,0.3
513,0.08,1611.82528,0.4
514,0.08,2014.7816000000003,0.5
515,0.08,2417.73792,0.6
516,0.125,629.6192500000001,0.1
517,0.125,1259.2385000000002,0.2
518,0.125,1888.8577500000001,0.3
519,0.125,2518.4770000000003,0.4
520,0.125,3148.09625,0.5
521,0.125,3777.7155000000002,0.6
522,0.175,881.4669499999999,0.1
523,0.175,1762.9338999999998,0.2
524,0.175,2644.40085,0.3
525,0.175,3525.8677999999995,0.4
526,0.175,4407.33475,0.5
527,0.175,5288.8017,0.6
528,0.225,1133.3146500000003,0.1
529,0.225,2266.6293000000005,0.2
530,0.225,3399.9439500000003,0.3
531,0.225,4533.258600000001,0.4
532,0.225,5666.573250000001,0.5
533,0.225,6799.887900000001,0.6
534,0.275,1385.1623500000003,0.1
535,0.275,2770.3247000000006,0.2
536,0.275,4155.487050000001,0.3
537,0.275,5540.649400000001,0.4
538,0.275,6925.811750000001,0.5
539,0.275,8310.974100000001,0.6
540,0.35,1762.9338999999998,0.1
541,0.35,3525.8677999999995,0.2
542,0.35,5288.8017,0.3
543,0.35,7051.735599999999,0.4
544,0.35,8814.6695,0.5
545,0.35,10577.6034,0.6
546,0.45,2266.6293000000005,0.1
547,0.45,4533.258600000001,0.2
548,0.45,6799.887900000001,0.3
549,0.45,9066.517200000002,0.4
550,0.45,11333.146500000003,0.5
551,0.45,13599.775800000001,0.6
552,0.55,2770.3247000000006,0.1
553,0.55,5540.649400000001,0.2
554,0.55,8310.974100000001,0.3
555,0.55,11081.298800000002,0.4
556,0.55,13851.623500000002,0.5
557,0.55,16621.948200000003,0.6
558,0.65,3274.0201000000006,0.1
559,0.65,6548.040200000001,0.2
560,0.65,9822.060300000001,0.3
561,0.65,13096.080400000003,0.4
562,0.65,16370.100500000002,0.5
563,0.65,19644.120600000002,0.6
564,0.02,131.73572000000001,0.1
565,0.02,263.47144000000003,0.2
566,0.02,395.20716,0.3
567,0.02,526.9428800000001,0.4
568,0.045,296.40537,0.1
569,0.045,592.81074,0.2
570,0.045,889.21611,0.3
571,0.045,1185.62148,0.4
572,0.08,526.9428800000001,0.1
573,0.08,1053.8857600000001,0.2
574,0.08,1580.82864,0.3
575,0.08,2107.7715200000002,0.4
576,0.125,823.34825,0.1
577,0.125,1646.6965,0.2
578,0.125,2470.04475,0.3
579,0.125,3293.393,0.4
580,0.175,1152.6875499999999,0.1
581,0.175,2305.3750999999997,0.2
582,0.175,3458.06265,0.3
583,0.175,4610.7501999999995,0.4
584,0.225,1482.0268500000004,0.1
585,0.225,2964.053700000001,0.2
586,0.225,4446.080550000001,0.3
587,0.225,5928.107400000002,0.4
588,0.275,1811.3661500000005,0.1
589,0.275,3622.732300000001,0.2
590,0.275,5434.09845,0.3
591,0.275,7245.464600000002,0.4
592,0.35,2305.3750999999997,0.1
593,0.35,4610.7501999999995,0.2
594,0.35,6916.1253,0.3
595,0.35,9221.500399999999,0.4
596,0.45,2964.053700000001,0.1
597,0.45,5928.107400000002,0.2
598,0.45,8892.161100000001,0.3
599,0.45,11856.214800000003,0.4
600,0.55,3622.732300000001,0.1
601,0.55,7245.464600000002,0.2
602,0.55,10868.1969,0.3
603,0.55,14490.929200000004,0.4
604,0.65,4281.410900000001,0.1
605,0.65,8562.821800000002,0.2
606,0.65,12844.2327,0.3
