,x,Q2,y
0,mid,mid,mid
1,0.015,30.0,0.0
2,0.015,68.57142857142857,0.0
3,0.015,107.14285714285714,0.0
4,0.015,145.71428571428572,0.0
5,0.015,184.28571428571428,0.0
6,0.015,222.85714285714283,0.0
7,0.015,261.42857142857144,0.0
8,0.015,300.0,0.0
9,0.045,30.0,0.0
10,0.045,68.57142857142857,0.0
11,0.045,107.14285714285714,0.0
12,0.045,145.71428571428572,0.0
13,0.045,184.28571428571428,0.0
14,0.045,222.85714285714283,0.0
15,0.045,261.42857142857144,0.0
16,0.045,300.0,0.0
17,0.08,30.0,0.0
18,0.08,68.57142857142857,0.0
19,0.08,107.14285714285714,0.0
20,0.08,145.71428571428572,0.0
21,0.08,184.28571428571428,0.0
22,0.08,222.85714285714283,0.0
23,0.08,261.42857142857144,0.0
24,0.08,300.0,0.0
25,0.125,30.0,0.0
26,0.125,68.57142857142857,0.0
27,0.125,107.14285714285714,0.0
28,0.125,145.71428571428572,0.0
29,0.125,184.28571428571428,0.0
30,0.125,222.85714285714283,0.0
31,0.125,261.42857142857144,0.0
32,0.125,300.0,0.0
33,0.175,30.0,0.0
34,0.175,68.57142857142857,0.0
35,0.175,107.14285714285714,0.0
36,0.175,145.71428571428572,0.0
37,0.175,184.28571428571428,0.0
38,0.175,222.85714285714283,0.0
39,0.175,261.42857142857144,0.0
40,0.175,300.0,0.0
41,0.225,30.0,0.0
42,0.225,68.57142857142857,0.0
43,0.225,107.14285714285714,0.0
44,0.225,145.71428571428572,0.0
45,0.225,184.28571428571428,0.0
46,0.225,222.85714285714283,0.0
47,0.225,261.42857142857144,0.0
48,0.225,300.0,0.0
49,0.275,30.0,0.0
50,0.275,68.57142857142857,0.0
51,0.275,107.14285714285714,0.0
52,0.275,145.71428571428572,0.0
53,0.275,184.28571428571428,0.0
54,0.275,222.85714285714283,0.0
55,0.275,261.42857142857144,0.0
56,0.275,300.0,0.0
57,0.35,30.0,0.0
58,0.35,68.57142857142857,0.0
59,0.35,107.14285714285714,0.0
60,0.35,145.71428571428572,0.0
61,0.35,184.28571428571428,0.0
62,0.35,222.85714285714283,0.0
63,0.35,261.42857142857144,0.0
64,0.35,300.0,0.0
65,0.45,30.0,0.0
66,0.45,68.57142857142857,0.0
67,0.45,107.14285714285714,0.0
68,0.45,145.71428571428572,0.0
69,0.45,184.28571428571428,0.0
70,0.45,222.85714285714283,0.0
71,0.45,261.42857142857144,0.0
72,0.45,300.0,0.0
73,0.55,30.0,0.0
74,0.55,68.57142857142857,0.0
75,0.55,107.14285714285714,0.0
76,0.55,145.71428571428572,0.0
77,0.55,184.28571428571428,0.0
78,0.55,222.85714285714283,0.0
79,0.55,261.42857142857144,0.0
80,0.55,300.0,0.0
81,0.65,30.0,0.0
82,0.65,68.57142857142857,0.0
83,0.65,107.14285714285714,0.0
84,0.65,145.71428571428572,0.0
85,0.65,184.28571428571428,0.0
86,0.65,222.85714285714283,0.0
87,0.65,261.42857142857144,0.0
88,0.65,300.0,0.0
89,0.75,30.0,0.0
90,0.75,68.57142857142857,0.0
91,0.75,107.14285714285714,0.0
92,0.75,145.71428571428572,0.0
93,0.75,184.28571428571428,0.0
94,0.75,222.85714285714283,0.0
95,0.75,261.42857142857144,0.0
96,0.75,300.0,0.0
