,data
0,0.09646064176977556
1,0.10131809059130793
2,0.10419778313890408
3,0.10623109188210525
4,0.10779633793967516
5,0.10906457924010814
6,0.11012848130087502
7,0.11104354709927666
8,0.11184553647089333
9,0.11255862148032934
10,0.11319994597182421
11,0.11378227153013835
12,0.114315265131681
13,0.11480641988924885
14,0.1152616590615804
15,0.11568574354462949
16,0.11608255601186807
17,0.11645530321643438
18,0.11680666352366147
19,0.11713887539392746
20,0.15867634114398954
21,0.1660731092354617
22,0.17042420687432508
23,0.1734802654958843
24,0.17582466310850864
25,0.17771840474776432
26,0.17930296499551301
27,0.18066294995934173
28,0.18185273282633366
29,0.18290875151311514
30,0.18385685517277733
31,0.1847164597207573
32,0.1855022329208184
33,0.18622551743749935
34,0.18689525931875145
35,0.18751863468580982
36,0.18810148479920497
37,0.18864862602909777
38,0.1891640746463483
39,0.18965113322663857
40,0.2562330256105413
41,0.26693334122127355
42,0.2731470385646043
43,0.27747374963714855
44,0.28077387507464957
45,0.2834259322156718
46,0.28563600226205194
47,0.28752684172124543
48,0.28917689637926897
49,0.29063792562765056
50,0.2919464539431308
51,0.2931302849041434
52,0.29421036332972933
53,0.2952028435010928
54,0.2961204355932266
55,0.2969733120088054
56,0.2977697355881638
57,0.2985165055034726
58,0.2992192809295722
59,0.2998826565866355
60,0.4001649472829075
61,0.4140070115909512
62,0.42186599707464545
63,0.42725640023540645
64,0.43132656744812914
65,0.4345683274110814
66,0.4372505072620353
67,0.4395321917849825
68,0.4415141423460657
69,0.4432613411232963
70,0.4448192948686487
71,0.4462232981471452
72,0.4474998061488026
73,0.4486691295412133
74,0.44974718106719136
75,0.45074664700884326
76,0.4516777933244411
77,0.45254903915390365
78,0.45336736915466447
79,0.45413830517603004
80,0.5861737506281
81,0.599891485825803
82,0.6072956067775763
83,0.6122027145311973
84,0.6158217965460475
85,0.6186445113902985
86,0.6209404197587856
87,0.6228667188425501
88,0.6245211440319169
89,0.6259638848391729
90,0.6272364169482485
91,0.6283721098053587
92,0.6293957015916969
93,0.6303259926038172
94,0.6311775719503313
95,0.6319619680286388
96,0.6326884335132037
97,0.6333644953160217
98,0.6339963521034571
99,0.6345886188332397
100,0.7607375452507563
101,0.767142264994688
102,0.7696238986770048
103,0.770851567689675
104,0.7715467775485982
105,0.7719472016614315
106,0.7721789482067056
107,0.772309424672757
108,0.7723763191038988
109,0.7723972100875296
110,0.772382691318263
111,0.7723434638669047
112,0.7722868253768602
113,0.7722178762599026
114,0.772140253552957
115,0.7720565939114081
116,0.7719688343147011
117,0.7718784140876871
118,0.771786410306381
119,0.7716930437728617
120,0.8182214056028196
121,0.8123848011015455
122,0.8067342710429277
123,0.8019985022207252
124,0.7980197688924751
125,0.7946058551751936
126,0.7916275008001481
127,0.7889928973029394
128,0.7866350500660676
129,0.7845020496481379
130,0.7825546722771002
131,0.7807643735874179
132,0.7791086025287455
133,0.7775692599695787
134,0.7761316146419597
135,0.77478352584055
136,0.7735148757581054
137,0.7723171476579935
138,0.7711831080657214
139,0.7701063418351348
140,0.7068926721565483
141,0.6884769303233568
142,0.6754064029416331
143,0.6655602170133346
144,0.6577313067960884
145,0.6512764793025283
146,0.6458043833891018
147,0.6410655610820166
148,0.6368930505025239
149,0.6331731202771669
150,0.6298233915034017
151,0.6267797568452358
152,0.6239931285174712
153,0.6214251343010537
154,0.6190452420242623
155,0.6168287815037403
156,0.6147555492846527
157,0.6128088025587451
158,0.6109745193277312
159,0.6092412856427405
160,0.5029769010478344
161,0.46963701431630545
162,0.4503977724794922
163,0.4372705502342693
164,0.4274413794124775
165,0.41967894390171245
166,0.41330608314572115
167,0.4079219807334813
168,0.40327341352855384
169,0.39919797708823773
170,0.3955824175994684
171,0.39233899925332794
172,0.38940224978495314
173,0.3867221219384184
174,0.3842595694776232
175,0.38198359454921704
176,0.37986920262355794
177,0.37789597648030226
178,0.3760470363856855
179,0.374309167489174
180,0.3129945496525807
181,0.2658943519000073
182,0.24248436851876776
183,0.22798706331863622
184,0.21786904943549326
185,0.2103016037075407
186,0.2043538747833646
187,0.19950565739633486
188,0.19544325754609573
189,0.19197210526074115
190,0.18896126479515032
191,0.1863131939103641
192,0.18395708458568205
193,0.18184013997994344
194,0.17992208874451626
195,0.17817160880896035
196,0.17656392303977841
197,0.1750791390636506
198,0.1737010759222421
199,0.17241726421139034
200,0.18148752938596469
201,0.12981807885631633
202,0.10698656716316832
203,0.09403052482884884
204,0.08559817900414363
205,0.07964022426990604
206,0.07517763603715655
207,0.07168808130886678
208,0.06886952879217725
209,0.06653818190609545
210,0.06457288090492805
211,0.06288824832671558
212,0.06142390425542416
213,0.06013589544697133
214,0.05899143242529913
215,0.05796553347570407
216,0.05703881429579785
217,0.05619599091695748
218,0.05542484053471662
219,0.054715951855897255
