,data
0,2.935321534340308
1,1.6212843598957105
2,3.117929306536796
3,1.7366736313100821
4,3.2111389177440213
5,1.7969605858950932
6,3.267121515656951
7,1.834048663986013
8,3.3028954229703023
9,1.8584634940411613
10,3.3260902145192737
11,1.8749522059400014
12,3.3407770429766455
13,1.886060480421724
14,3.3493621250636574
15,1.8932956671067602
16,3.353398200129766
17,1.89763467916105
18,3.353932003677456
19,1.8997366205120707
20,3.351701818316256
21,1.900066721219255
22,3.3472540471922803
23,1.8989705958056664
24,3.3410002295400325
25,1.896708884227251
26,3.333256670461312
27,1.8934820387136175
28,3.324268751722732
29,1.8894453341226831
30,3.314235896081246
31,1.8847254789046577
32,3.3033202724376003
33,1.879425680197974
34,3.2916550980641146
35,1.8736308051625983
36,3.2793508813937056
37,1.8674113289430694
38,3.2665003240709574
39,1.8608264304432267
40,2.164217512446574
41,1.0155673165274044
42,2.221153077794232
43,1.0548825252678575
44,2.2436887697270285
45,1.0721645141055383
46,2.2527196140147088
47,1.0807538001077595
48,2.2547358279635272
49,1.0848074056131158
50,2.2525405770945723
51,1.086124477918027
52,2.247603376403457
53,1.085648158798117
54,2.2407592603300563
55,1.0839160521814797
56,2.2325506033285825
57,1.0812765150425452
58,2.223329814589192
59,1.0779566574548303
60,2.213338120131366
61,1.0741123673477788
62,2.2027577969624526
63,1.0698610440540557
64,2.1917237422578837
65,1.0652897196715767
66,2.1803369273628883
67,1.0604637404267594
68,2.168670922413354
69,1.0554311109187668
70,2.1567881039460874
71,1.0502323155212399
72,2.144738974975539
73,1.0449001629030588
74,2.1325642793406234
75,1.0394612069867126
76,2.120297323579469
77,1.0339372157874147
78,2.10796552811428
79,1.0283461781638323
80,1.8205756489090636
81,0.721769370349521
82,1.8323755681444678
83,0.7351619072689237
84,1.8305205681037489
85,0.7387200359854835
86,1.8238724065146905
87,0.7387323225415889
88,1.8149666117781291
89,0.7370196116172101
90,1.8048257733368909
91,0.7343267012352935
92,1.7939674279946398
93,0.7310317353252384
94,1.782662175075416
95,0.7273380797416599
96,1.7710881476928526
97,0.7233776488711274
98,1.7593516577537038
99,0.7192317680038376
100,1.747520099967101
101,0.7149536224236969
102,1.735647029689068
103,0.7105842623391019
104,1.7237702690461585
105,0.7061532153191589
106,1.7119160931701254
107,0.7016816939664744
108,1.7000999895443374
109,0.6971836321080029
110,1.6883371014971804
111,0.6926716500461346
112,1.6766394121483326
113,0.6881558430861806
114,1.6650160248939492
115,0.6836441330822395
116,1.6534738852156579
117,0.679142797816629
118,1.6420182964606413
119,0.6746568505047
120,1.5520996126638007
121,0.5080859870675849
122,1.5360132184930355
123,0.5079979553545896
124,1.5197193328789853
125,0.5049868525073199
126,1.5041431426174063
127,0.5012293119166454
128,1.4892659744494157
129,0.49723170745484807
130,1.474979872911927
131,0.4931615114942235
132,1.4612019331353183
133,0.4890916075212863
134,1.447853915361486
135,0.4850496867749902
136,1.4348871656136
137,0.48105349556963073
138,1.4222576768029336
139,0.4771093821791755
140,1.409928158816918
141,0.47321871709430385
142,1.3978735438785355
143,0.46938354077184485
144,1.386072796044003
145,0.4656043242290103
146,1.3745074357102132
147,0.46188035406620487
148,1.3631592355480753
149,0.4582092883917338
150,1.3520151993337977
151,0.45459006117292083
152,1.3410643745884492
153,0.4510216426977255
154,1.3302971141099813
155,0.4475029063408894
156,1.319704850507693
157,0.44403268203049523
158,1.309279915853594
159,0.4406097906504191
160,1.3176421873592639
161,0.35498378143420306
162,1.2851569375159602
163,0.3496043278036143
164,1.2610154176989212
165,0.34448265609699147
166,1.2409665135331467
167,0.3398296604274236
168,1.223380760053346
169,0.33555273498840554
170,1.2074551840205505
171,0.3315662842600754
172,1.1927411001380126
173,0.32781175135449714
174,1.1789537060837412
175,0.3242444681561286
176,1.165908861521347
177,0.32083473055970047
178,1.1534750148651258
179,0.317559001839854
