,data
0,2.8098232863376333
1,1.5519711894639834
2,3.076750762084756
3,1.7186637414329349
4,3.207180350563458
5,1.8009607764695559
6,3.2920256832616603
7,1.8547325590368766
8,3.3542360942808567
9,1.8942622068311836
10,3.403007048961322
11,1.9253062290483598
12,3.4429295012384897
13,1.9507510642812378
14,3.476599297249195
15,1.9722313843700825
16,2.071680730221572
17,0.9721698634833771
18,2.165972114836509
19,1.0326276994867418
20,2.2084639114545555
21,1.0599362146561213
22,2.2348143356204457
23,1.0768833908588493
24,2.2534784072275427
25,1.088891231983868
26,2.2677109593202416
27,1.098050183571241
28,2.279103403218704
29,1.1053821349899988
30,2.2885216962237083
31,1.1114444693473855
32,1.7427321772773372
33,0.6909733090179226
34,1.7747532654120484
35,0.7146763203420233
36,1.7866743252500286
37,0.7239370756018125
38,1.793116606553923
39,0.7291577351179548
40,1.7971812369318236
41,0.732586177420964
42,1.799970113831877
43,0.7350351964703079
44,1.8019982324674115
45,0.7368871979083934
46,1.8035218263482344
47,0.7383382975713263
48,1.4857625684232425
49,0.48650079399081064
50,1.4789687965106535
51,0.49064586801116816
52,1.4724920246880555
53,0.4908481016102266
54,1.467196045967523
55,0.49038115716346226
56,1.4627762297702906
57,0.48974929945463175
58,1.4589903204062031
59,0.4890840615489708
60,1.4556867338979267
61,0.4884322852403158
62,1.452751426554208
63,0.48780557304894856
64,1.2613923738133632
65,0.340044885774825
66,1.2311920920710149
67,0.3359120272894684
68,1.2141758486871392
69,0.33262488597241435
70,1.2023479060044497
71,0.33009509569349443
72,1.1933027194549755
73,0.32805676973742864
74,1.1859903692054814
75,0.32635352449509275
76,1.179863659829755
77,0.32489370437394
78,1.174594541177324
79,0.323616111412112
80,1.0645800593270422
81,0.24032374665609654
82,1.0221428594445738
83,0.23434868985653232
84,0.9999265539769063
85,0.23047180752421959
86,0.9849976936659189
87,0.2276776483782453
88,0.9738212819547061
89,0.2255070818667098
90,0.9649244129035324
91,0.223737801259006
92,0.9575557511070337
93,0.22224821085181376
94,0.9512797990792922
95,0.22096336267831052
96,0.8865818033177112
97,0.17204773558356
98,0.8388156049786356
99,0.16682677229293702
100,0.8146579903562362
101,0.16344620728824405
102,0.7987019100354349
103,0.16102997441660513
104,0.7868903837411555
105,0.15916599165429696
106,0.7775666520525968
107,0.1576554275346004
108,0.7698937738623289
109,0.1563895585938266
110,0.7633943869575266
111,0.1553022648787456
112,0.653504141162114
113,0.10881357400339256
114,0.6055992919898173
115,0.10590115917034867
116,0.5821488926703903
117,0.10365266198076858
118,0.5669216928391627
119,0.10199012431159606
120,0.5557775654730581
121,0.10069051265214243
122,0.5470562757856652
123,0.09963054399845056
124,0.5399267202049204
125,0.09873907698588018
126,0.5339220439092903
127,0.09797186921934824
128,0.4059264303228378
129,0.06788901884862648
130,0.3656519118800015
131,0.06695597407294229
132,0.3466338094580534
133,0.06560481836613187
134,0.3345146178639596
135,0.0645180923786641
136,0.32575597647641413
137,0.06363993439427153
138,0.31896644402002733
139,0.06291101771122229
140,0.3134566826900609
141,0.06229136164491217
142,0.3088454436486297
143,0.061754235897894715
144,0.22853376046185225
145,0.05202774833311212
146,0.19887459243898636
147,0.05008921091667318
148,0.1854768007733287
149,0.04839728478613111
150,0.17712532283128005
151,0.0471446263285083
152,0.1711756826062394
153,0.04617191784906392
154,0.16661244418265533
155,0.04538457924858475
156,0.16293932911352335
157,0.04472689009470461
158,0.1598863247126412
159,0.04416458575544157
160,0.111228803960866
161,0.03817325744461877
162,0.09238235039108232
163,0.03452639080498773
164,0.08438699011222153
165,0.032447873607575436
166,0.07954763992393198
167,0.031065338338946896
168,0.07616337894452499
169,0.030049195671147787
170,0.07360225384162461
171,0.029255331178188057
172,0.07156140548720205
173,0.028608512604699578
174,0.06987926959865166
175,0.028066218268043924
176,0.04392913787917027
177,0.02150157808447714
178,0.03375768586598009
179,0.017459812502454597
180,0.029843979363846248
181,0.01570340085950338
182,0.027580780744530513
183,0.014643928986168736
184,0.02604245999846362
185,0.013907169946599839
186,0.024901673152353716
187,0.013352696590673702
188,0.024006329967532263
189,0.012912980296648958
190,0.023277486701553263
191,0.012552190175174985
