,data
0,2.3474154345603595
1,2.0704770479019303
2,2.5167437314825127
3,2.2425631889902196
4,2.624310641509725
5,2.352977991609443
6,2.702422506512773
7,2.4336263409111694
8,2.7633675980231085
9,2.4968004865392386
10,2.8131207225487107
11,2.548522298510821
12,2.8550272164215857
13,2.592187973583228
14,2.891140074332197
15,2.6298847548047393
16,2.922809733934958
17,2.6629938989148445
18,2.950969688024528
19,2.6924733404630112
20,2.9762889435532482
21,2.7190079824371622
22,2.999265255001641
23,2.7431103093580154
24,3.0202783395008654
25,2.7651724949993413
26,3.0396238020216253
27,2.78550022490613
28,3.05753549594218
29,2.804334863529525
30,3.074201440840726
31,2.8218701901239425
32,3.089776286584863
33,2.8382667471678045
34,3.1043880446231644
35,2.8536575468096195
36,3.1181438574196165
37,2.8681539982460387
38,3.131134119788995
39,2.8818501639449563
40,3.143435919175422
41,2.8948263055869234
42,3.1551149876422877
43,2.907150542964767
44,3.1662280700048417
45,2.9188816443641645
46,3.17682504665316
47,2.9300716764797516
48,3.1869495762271947
49,2.940766235130224
50,1.7592104925677272
51,1.5924146291380257
52,1.8259437715550557
53,1.66957578077668
54,1.8664712404896833
55,1.7166921618887403
56,1.8950158106766823
57,1.7499838832925223
58,1.9167741548766701
59,1.77541755959346
60,1.9341983043695012
61,1.7958200217851346
62,1.948646879767847
63,1.8127612103460113
64,1.9609238854314432
65,1.8271729371712464
66,1.9715604893611645
67,1.839671264320315
68,1.9809201904982108
69,1.8506783494576158
70,1.989251680388455
71,1.8604838649141513
72,1.9967436117787891
73,1.8693074188403227
74,2.0035400438990183
75,1.8773167697288171
76,2.0097516206675516
77,1.8846409476384447
78,2.0154633134728654
79,1.891379163888042
80,2.0207412718893023
81,1.897608850256716
82,2.0256424510928026
83,1.903396510319535
84,2.0302136790819167
85,1.9087968510969886
86,2.0344938210083656
87,1.9138553067121542
88,2.0385154632751017
89,1.918609993892295
90,2.042306170341336
91,1.9230931738829329
92,2.0458882065404262
93,1.927330993838008
94,2.0492804190450427
95,1.9313456230910877
96,2.0525005659697753
97,1.9351578493562076
98,2.055564043378916
99,1.9387857146467224
100,1.3898035923802377
101,1.3040642722378375
102,1.3999385539718612
103,1.323446666965327
104,1.4045908519684718
105,1.3334388373365091
106,1.4071488815313764
107,1.3396407336542833
108,1.4086807620039241
109,1.3438884333347647
110,1.4096300941377804
111,1.3469757165754381
112,1.4102307272210928
113,1.3493250511260326
114,1.410597289308022
115,1.3511608836015792
116,1.4108073543072035
117,1.3526318443301175
118,1.4109109852905943
119,1.353835899383895
120,1.4109331107193244
121,1.3548306253740887
122,1.4108955602222197
123,1.3556621937181907
124,1.4108151140707994
125,1.3563657455249465
126,1.4107036383337384
127,1.356967172491053
128,1.410567857290676
129,1.357483899727365
130,1.4104114276283972
131,1.3579279382808802
132,1.4102396435705014
133,1.3583116383964045
134,1.410056551390851
135,1.3586448101322721
136,1.4098652942000605
137,1.3589353568803029
138,1.4096682974434505
139,1.3591896761126725
140,1.4094674520882011
141,1.3594130051266646
142,1.409263279880539
143,1.3596085908934337
144,1.4090559633437132
145,1.3597789301583376
146,1.4088466199020548
147,1.3599272620161975
148,1.4086361399024514
149,1.3600563179275111
150,1.0131027854890198
151,0.9758645563190215
152,0.9918570105403807
153,0.9600968308474649
154,0.9775994910877966
155,0.9488017530082783
156,0.9669225131332005
157,0.9400670569901918
158,0.9584184327003303
159,0.9329706800816306
160,0.9513685466376767
161,0.9270056682251008
162,0.9453604611995238
163,0.9218703194709019
164,0.940132129746729
165,0.9173651639037455
166,0.9355099200799318
167,0.91335642236316
168,0.9313721874815579
169,0.9097488772120224
170,0.9276291546475034
171,0.9064703547741434
172,0.9242142570840732
173,0.9034673462568039
174,0.9210765022578299
175,0.9006986213331898
176,0.9181758056796946
177,0.8981314726448446
178,0.9154798760803247
179,0.8957391510741366
180,0.9129623718302237
181,0.8934995845532862
182,0.9106019516545396
183,0.8913950597529958
184,0.9083808183379374
185,0.8894107218973598
186,0.9062840596422733
187,0.8875340722934355
188,0.9042989586843688
189,0.8857543955788931
190,0.902414652258867
191,0.8840625047137722
192,0.9006216842760122
193,0.8824502849194541
194,0.8989118287700233
195,0.8809106411982058
196,0.8972779912055621
197,0.8794375295145374
198,0.8957139471505506
199,0.878025632906965
200,0.558021070532707
201,0.5448831302949165
202,0.5302381883546831
203,0.5197356284190188
204,0.5128583565819907
205,0.503669284699489
206,0.500392963185583
207,0.4920225244159643
208,0.4907649915769814
209,0.4829671196572545
210,0.48297378468954966
211,0.475605437047929
212,0.47645741345544196
213,0.4694273538838464
214,0.47087897595278316
215,0.4641243788252918
216,0.46601440184948334
217,0.45949009515423084
218,0.46170930156179846
219,0.45538157953633823
220,0.45785678117622297
