,data
0,5.42529898255545
1,3.3403516357909715
2,6.361145621816364
3,3.8831193673502544
4,6.854277050815087
5,4.1742152870267475
6,7.171507236999378
7,4.36321568644015
8,7.393605998253412
9,4.496383222737982
10,7.556087514701091
11,4.594300993067944
12,7.677746485100223
13,4.667955572296112
14,7.769802936380382
15,4.72393840093691
16,7.839492837795156
17,4.766517489658333
18,7.891703646720942
19,4.798598306768402
20,7.929955067291304
21,4.822272753396053
22,7.956870693334077
23,4.83909880581554
24,7.974404990546534
25,4.85024809054114
26,7.984079333893127
27,4.856634297207271
28,7.987101186873188
29,4.858983611228061
30,4.82521963786131
31,3.0066037286200373
32,5.5635097583139155
33,3.4425559138226305
34,5.942799648990361
35,3.670434054063324
36,6.1819845312445505
37,3.8154475211762
38,6.346185481215247
39,3.9156320039663646
40,6.463752917868218
41,3.9877375757856077
42,6.549589848756397
43,4.040641864386071
44,6.612541548230939
45,4.079639366026161
46,6.6582869205800606
47,4.108142264183227
48,6.690650735065933
49,4.128465887258632
50,6.712375601691291
51,4.1422702035657855
52,6.725497606374211
53,4.150786533776424
54,6.731532672457751
55,4.1549398676899205
56,6.731657275996159
57,4.1554493152473615
58,6.726803041024913
59,4.1528851102244815
60,4.30621156234258
61,2.7290184328195646
62,4.873418671045905
63,3.070958440128083
64,5.156398155782359
65,3.244507771975579
66,5.330434637232174
67,3.3521995882205156
68,5.446785940488047
69,3.4246516182926277
70,5.527549933520604
71,3.4752130443167455
72,5.584265048689313
73,3.5109097892229038
74,5.623739187269688
75,3.5359067624741183
76,5.650321830091732
77,3.5528749612780035
78,5.666935842884313
79,3.5636217702436066
80,5.675666305450163
81,3.569436604516129
82,5.6780539423647
83,3.571271662921408
84,5.675246074714109
85,3.5698417923058177
86,5.668130613041639
87,3.565701156162449
88,5.657408483782943
89,3.5592877985781928
90,3.827314143621266
91,2.4725385558881348
92,4.251570141110792
93,2.736586295028973
94,4.455828716520278
95,2.86588887774016
96,4.577366289770515
97,2.943538787041508
98,4.655612047241731
99,2.9938882897226424
100,4.7073886103447835
101,3.0274382364471784
102,4.741418638399227
103,3.0496736169846588
104,4.762813346296683
105,3.0638230085602913
106,4.774821548030557
107,3.071945585361911
108,4.779622732763191
109,3.075431265214639
110,4.778761659662086
111,3.0752654599078717
112,4.773372930800088
113,3.0721716496973905
114,4.7643030996066456
115,3.0666934551869165
116,4.75220490727415
117,3.059250704728746
118,4.7375919954105585
119,3.0501741819303034
120,2.93801012626131
121,2.041482678448468
122,3.127437191174449
123,2.1777057813816603
124,3.2068141743260687
125,2.2358949601670774
126,3.2469553496729415
127,2.2659487955197735
128,3.267257935136793
129,2.2816946297386074
130,3.2757657451933455
131,2.288899491067278
132,3.2765700575557926
133,2.290508228656894
134,3.272019666741514
135,2.2882156972835594
136,3.2635833430460073
137,2.2830836454329084
138,3.252245969374267
139,2.275826172345669
140,3.238689444278684
141,2.266937961627024
142,3.2234029530564245
143,2.2567739396351585
144,3.206756649584052
145,2.2456035430917964
146,3.18903258985498
147,2.233632318324632
148,3.1704501509174725
149,2.2210202875809975
150,2.5044300836189213
151,1.8947166120574415
152,2.587735162258718
153,1.9667783548215867
154,2.613157014956809
155,1.990368812107538
156,2.619193100183389
157,1.9976542620647515
158,2.61585420512588
159,1.9970244378863493
160,2.607158717401619
161,1.9918526766975846
162,2.5951053135675486
163,1.9838185761379563
164,2.5808126216895406
165,1.9738638252234257
166,2.564965265804798
167,1.9625655863891918
168,2.5480231184804714
169,1.9503113015577436
170,2.5302941408338055
171,1.9373612515775203
172,2.51199167031646
173,1.9238964031999948
174,2.4932806903137936
175,1.910056331604989
176,2.474284850105356
177,1.895945846353997
178,2.4550984344742193
179,1.8816450526057296
180,2.2351333784319487
181,1.8234382997031322
182,2.255384692034891
183,1.8495744704656056
184,2.2499149030631327
185,1.8493851735559623
186,2.236932856117504
187,1.8413521327559246
188,2.220719834448121
189,1.8298590296815942
190,2.2028786741463167
191,1.816561293470835
192,2.184165820011636
193,1.8022455581106243
194,2.164979252624202
195,1.787330988913574
196,2.1455489696101004
197,1.7720629393588039
198,2.1260294920511935
199,1.7566052322045786
200,2.1065149216513603
201,1.741060522334078
202,2.087063233098421
203,1.7254945781682485
204,2.067722281643176
205,1.7099601103083897
206,2.048525708137954
207,1.6944949123565827
208,2.029497298292861
209,1.679126399362359
210,1.993557242033927
211,1.7270578267237462
212,1.9705221911446278
213,1.7157151415281804
214,1.94495462068006
215,1.6972168728746926
216,1.9201486221747326
217,1.6778584744902625
218,1.8963015740809217
219,1.6586185744536974
220,1.8733276922069177
221,1.6397301314297812
222,1.8511256488432963
223,1.6212526768088695
224,1.8296031772772923
225,1.603187360953659
226,1.8086845778513352
227,1.5855176708669583
228,1.7883180099864804
229,1.5682304723619083
230,1.7684558456901922
231,1.5513061640339862
232,1.7490552369077732
233,1.5347230206590574
234,1.7300865133041654
235,1.5184666367004747
236,1.7115241988780836
237,1.50252345564408
238,1.6933460720093025
239,1.4868807857812232
240,1.7508954157903756
241,1.5811728591708736
242,1.699649400098957
243,1.5422229574403776
244,1.6621161358765764
245,1.5113024153042933
246,1.6308802690153354
247,1.4847884525901087
248,1.6033284546674151
249,1.461014838490949
250,1.578240678567961
251,1.4391381313069163
252,1.5549488594242993
253,1.4186769361663876
254,1.533042551528419
255,1.3993268943801824
256,1.5122506915426632
257,1.3808829668868754
258,1.4923889340022898
259,1.36320423100044
260,1.4733207590746369
261,1.3461846831111375
262,1.4549416029444506
263,1.3297421000357115
264,1.437173357868559
265,1.3138148703808021
266,1.4199539366637057
267,1.2983536131579454
268,1.4032329275365971
269,1.283317930066255
270,1.516352569736876
271,1.407511418787251
272,1.4490542364738013
273,1.351226176737315
274,1.4056382259911318
275,1.3133181183278237
276,1.3718403413364213
277,1.283269740159857
278,1.343311075963714
279,1.2576345896786902
280,1.318145938243656
281,1.2348597568469162
282,1.295340606796925
283,1.2141127583173803
284,1.2742992496514702
285,1.1948940368692407
286,1.2546387909113716
287,1.1768797384645215
288,1.2360989727527814
289,1.1598485208550315
290,1.218493513925529
291,1.1436410300701805
292,1.2016841725209073
293,1.1281384328327793
294,1.185566003748112
295,1.1132502333027785
296,1.170056899781979
297,1.0989053700546436
298,1.155091251889837
299,1.0850468730430614
300,1.2881414830349118
301,1.2192499943468476
302,1.2130017938622804
303,1.153275748853761
304,1.1677689801729492
305,1.112349422280791
306,1.1339705737762715
307,1.081368607126554
308,1.1062550301199778
309,1.0557640924932419
310,1.0823394799134232
311,1.0335509996206784
312,1.0610396646927287
313,1.0136885616116815
314,1.0416641163244238
315,0.9955646278514193
316,1.0237738450847464
317,0.9787884651745606
318,1.0070707559075294
319,0.9630935923546163
320,0.9913449874059493
321,0.9482917476763437
322,0.9764432928720855
323,0.9342450638397771
324,0.9622483236305709
325,0.9208476892451779
326,0.9486689826979281
327,0.9080172601250605
328,0.9356330536758356
329,0.8956883497361128
330,0.9642986795955862
331,0.9323340363744259
332,0.8888508201325482
333,0.8629493833921594
334,0.8463689238256559
335,0.8230642309999938
336,0.8159234161991589
337,0.7942252755386018
338,0.7917118973183234
339,0.7711690910011995
340,0.771316939410096
341,0.7516760234877233
342,0.7535035815807677
343,0.7346039032718102
344,0.7375613416315148
345,0.7192924629206402
346,0.7230445557914631
347,0.7053260635963082
348,0.7096508171536613
349,0.6924217758885908
350,0.6971704825176218
351,0.6803830535262881
352,0.6854528264735704
353,0.6690683597547716
354,0.6743814680241998
355,0.6583681710359525
356,0.663866703135771
357,0.6481979444267669
358,0.6538379968234257
359,0.6384911197710067
360,0.5986012746446501
361,0.5886352660384049
362,0.5355128747488141
363,0.5285668267413526
364,0.5022696661840681
365,0.4964482042766374
366,0.4794133084097511
367,0.4742305685535151
368,0.4617910643249536
369,0.4570395688930166
370,0.4473091843416008
371,0.4428777708423285
372,0.4349155418412781
373,0.43073633369935793
374,0.42401399151320823
375,0.42004175189568105
376,0.4142351432716814
377,0.41043781319156397
378,0.4053288308602685
379,0.40168269943344587
380,0.3971242342233435
381,0.3936110864574993
382,0.3895003628059746
383,0.386105764679893
384,0.38236307128725583
385,0.3790753723169358
386,0.3756403653391589
387,0.3724499786519561
388,0.36927598957116864
389,0.3661748956185766
390,0.3274009088449983
391,0.32512539775124377
392,0.2824710173616107
393,0.2813967269065633
394,0.26032587901204535
395,0.2596118611013917
396,0.2456827351402768
397,0.24514569239124281
398,0.23470834947924588
399,0.23427791713993326
400,0.22588948246993817
401,0.2255309497575618
402,0.2184800207526353
403,0.21817359341323797
404,0.21206394676779486
405,0.2117971954106962
406,0.20638684865808898
407,0.20615141955240626
408,0.20127707900938704
409,0.20106707594772952
410,0.19661906666520665
411,0.19643015449937523
412,0.19233208817986627
413,0.19216097393232742
414,0.18835302171812848
415,0.18819714560737758
416,0.18463391128828438
417,0.18449124031651215
418,0.18113754811762034
419,0.18100643803501829
420,0.15096547881062244
421,0.1502901449425944
422,0.12404736335710757
423,0.12362290204852351
424,0.1118019734062417
425,0.11142717778945253
426,0.10404977447368852
427,0.1036941954522037
428,0.0984132372151267
429,0.09806789343867545
430,0.09398838643765521
431,0.09364973977612241
432,0.09034040446005127
433,0.09000679108740868
434,0.08723153371746915
435,0.08690208867944779
436,0.08451864966954421
437,0.08419289671708748
438,0.08210588841330628
439,0.08178351974417004
440,0.07992964638904551
441,0.07961046354653421
442,0.07794613254320995
443,0.07763001722218094
444,0.07612103226948837
445,0.07580789409155006
446,0.0744284725432827
447,0.07411823786794591
448,0.07284852596223355
449,0.07254113187429048
