,data
0,2.9914101513273432
1,2.03881383079136
2,3.196082299381662
3,2.1809317302327096
4,3.313613730041799
5,2.2631644917180633
6,3.3948967428485792
7,2.320262837368474
8,3.4564768586239754
9,2.363633329806245
10,3.5057485169605522
11,2.3983987983247808
12,3.5466471175039547
13,2.4272982440850055
14,3.581491479949328
15,2.4519467823972727
16,3.611775668820388
17,2.4733899833273787
18,3.6385041978646826
19,2.4923307368115997
20,3.662383847643076
21,2.5092635722175487
22,3.6839377944826843
23,2.524556196657648
24,3.703559592389255
25,2.5384854397876877
26,3.7215515340030896
27,2.551263922258589
28,3.7381473735381467
29,2.5630554968692785
30,3.753537691374058
31,2.573994454198415
32,3.767877720963899
33,2.5841903251907747
34,3.78129499784471
35,2.593733142344083
36,3.7938957145496417
37,2.6026978997129118
38,3.8057689847632785
39,2.6111475567926306
40,2.382991298062094
41,1.8067562958014813
42,2.461521269050331
43,1.872940892891206
44,2.5039567764109427
45,1.9088155350090352
46,2.532154303538895
47,1.9327018951528638
48,2.5528867916662654
49,1.95029205252263
50,2.569073290823851
51,1.9640435952607687
52,2.5822428699149853
53,1.9752445397574374
54,2.5932621695292286
55,1.9846265140926433
56,2.6026952116161257
57,1.9926650788057083
58,2.6109078460060786
59,1.9996694249363176
60,2.618150170358993
61,2.0058513007946104
62,2.624612289837124
63,2.0113712428139974
64,2.630435213675395
65,2.016348426016316
66,2.635724740678416
67,2.020872410413854
68,2.640557656754849
69,2.0250085418065167
70,2.64499994640667
71,2.0288126862910967
72,2.6491054095468565
73,2.0323303745284966
74,2.652917841223132
75,2.0355986950330776
76,2.656473328397552
77,2.0386482220707816
78,2.659801917391798
79,2.0415044281266734
80,2.132900070283277
81,1.7369257895519519
82,2.1625935508367604
83,1.7684650375918136
84,2.176647614244453
85,1.7837604785372592
86,2.185094913649821
87,1.7931602740853196
88,2.1908062428652504
89,1.7996494286665203
90,2.194940421134603
91,1.8044446620301986
92,2.198085756430257
93,1.808164759609406
94,2.2005505203337226
95,1.811140305500091
96,2.2025392132278783
97,1.8135878788711497
98,2.2041746646889924
99,1.8156403691588092
100,2.2055353229816586
101,1.8173843324215588
102,2.2066844901826044
103,1.8188878553918186
104,2.2076676202391545
105,1.8202002055552073
106,2.2085169477604834
107,1.82135691455754
108,2.209251991961729
109,1.8223809708820233
110,2.2098922782185952
111,1.8232939986696537
112,2.2104537356944314
113,1.8241135845798833
114,2.210948973761833
115,1.8248537541334895
116,2.211388155751377
117,1.825525879395105
118,2.211779513450624
119,1.826139247261071
120,1.9213326868201919
121,1.6541982862862188
122,1.9169936858709116
123,1.6573200799426597
124,1.911725112650119
125,1.6562206903332781
126,1.9069299603366423
127,1.6542860990285604
128,1.9026821811871193
129,1.652200887705652
130,1.8988981359114183
131,1.6501485954925625
132,1.8955051818680222
133,1.6481949192866434
134,1.8924267910851489
135,1.6463460092436317
136,1.8896174084045525
137,1.644607454720712
138,1.8870338605452874
139,1.6429712191656816
140,1.8846389242361632
141,1.641425197761433
142,1.882409111720626
143,1.6399636125253434
144,1.8803247775856113
145,1.6385801804726574
146,1.878368605654268
147,1.6372679963684074
148,1.876522825427486
149,1.6360178481738428
150,1.8747757435027808
151,1.6348245559843535
152,1.8731178447522652
153,1.6336838571415733
