# replica x Q2 F2nu FLnu xF3nu F2nub FLnub xF3nub
0 1.260000e-02 2.222550e+01 2.224415e+00 5.246480e-01 2.506309e-01 2.469718e+00 6.799642e-01 3.600315e-01
0 1.260000e-02 2.289597e+01 2.218147e+00 5.284125e-01 2.555882e-01 2.471446e+00 6.821003e-01 3.544925e-01
0 1.260000e-02 2.356644e+01 2.211745e+00 5.320078e-01 2.603327e-01 2.472600e+00 6.839373e-01 3.493802e-01
0 1.260000e-02 2.423691e+01 2.205841e+00 5.351350e-01 2.654764e-01 2.473674e+00 6.849287e-01 3.446140e-01
0 1.260000e-02 2.490738e+01 2.203784e+00 5.362282e-01 2.703343e-01 2.475442e+00 6.838945e-01 3.415773e-01
0 1.260000e-02 2.557785e+01 2.201727e+00 5.372391e-01 2.751698e-01 2.477068e+00 6.827249e-01 3.386660e-01
0 1.260000e-02 2.624832e+01 2.199676e+00 5.381649e-01 2.799824e-01 2.478556e+00 6.814192e-01 3.358809e-01
0 1.260000e-02 2.691879e+01 2.197632e+00 5.390028e-01 2.847721e-01 2.479909e+00 6.799768e-01 3.332201e-01
0 1.260000e-02 2.758926e+01 2.195596e+00 5.397499e-01 2.895392e-01 2.481130e+00 6.783953e-01 3.306833e-01
0 1.260000e-02 2.825973e+01 2.193570e+00 5.404038e-01 2.942828e-01 2.482222e+00 6.766754e-01 3.282682e-01
0 1.260000e-02 2.893020e+01 2.191556e+00 5.409603e-01 2.990046e-01 2.483188e+00 6.748132e-01 3.259751e-01
0 1.260000e-02 2.960067e+01 2.189554e+00 5.414168e-01 3.037041e-01 2.484033e+00 6.728079e-01 3.238012e-01
0 1.260000e-02 3.027114e+01 2.187568e+00 5.417705e-01 3.083834e-01 2.484758e+00 6.706566e-01 3.217446e-01
0 1.260000e-02 3.094161e+01 2.185589e+00 5.420181e-01 3.130594e-01 2.485370e+00 6.683489e-01 3.197979e-01
0 1.260000e-02 3.161208e+01 2.183628e+00 5.421550e-01 3.177145e-01 2.485872e+00 6.658889e-01 3.179665e-01
0 1.260000e-02 3.228255e+01 2.181685e+00 5.421784e-01 3.223502e-01 2.486265e+00 6.632750e-01 3.162495e-01
0 1.260000e-02 3.295302e+01 2.179762e+00 5.420833e-01 3.269678e-01 2.486556e+00 6.605039e-01 3.146432e-01
0 1.260000e-02 3.362349e+01 2.177858e+00 5.418670e-01 3.315684e-01 2.486747e+00 6.575705e-01 3.131461e-01
0 1.260000e-02 3.429396e+01 2.175975e+00 5.415252e-01 3.361534e-01 2.486845e+00 6.544722e-01 3.117560e-01
0 1.260000e-02 3.496443e+01 2.174115e+00 5.410539e-01 3.407242e-01 2.486856e+00 6.512052e-01 3.104703e-01
0 1.260000e-02 3.563490e+01 2.172277e+00 5.404496e-01 3.452832e-01 2.486782e+00 6.477643e-01 3.092868e-01
0 1.260000e-02 3.630537e+01 2.170549e+00 5.397457e-01 3.496153e-01 2.486640e+00 6.443200e-01 3.082525e-01
0 1.260000e-02 3.697584e+01 2.169546e+00 5.392737e-01 3.521541e-01 2.486526e+00 6.422213e-01 3.076866e-01
0 1.260000e-02 3.764631e+01 2.168549e+00 5.387565e-01 3.546904e-01 2.486392e+00 6.400644e-01 3.071501e-01
0 1.260000e-02 3.831678e+01 2.167560e+00 5.381925e-01 3.572264e-01 2.486235e+00 6.378469e-01 3.066438e-01
0 1.260000e-02 3.898725e+01 2.166580e+00 5.375826e-01 3.597599e-01 2.486061e+00 6.355695e-01 3.061656e-01
0 1.260000e-02 3.965772e+01 2.165607e+00 5.369254e-01 3.622931e-01 2.485869e+00 6.332293e-01 3.057159e-01
0 1.260000e-02 4.032819e+01 2.164642e+00 5.362194e-01 3.648257e-01 2.485660e+00 6.308259e-01 3.052940e-01
0 1.260000e-02 4.099866e+01 2.163687e+00 5.354646e-01 3.673587e-01 2.485436e+00 6.283585e-01 3.048999e-01
0 1.260000e-02 4.166913e+01 2.162739e+00 5.346599e-01 3.698927e-01 2.485198e+00 6.258247e-01 3.045324e-01
0 1.260000e-02 4.233960e+01 2.161807e+00 5.338094e-01 3.724120e-01 2.484949e+00 6.232402e-01 3.041933e-01
0 1.260000e-02 4.301007e+01 2.160918e+00 5.329425e-01 3.748374e-01 2.484700e+00 6.206905e-01 3.038917e-01
0 1.260000e-02 4.368054e+01 2.160037e+00 5.320275e-01 3.772653e-01 2.484441e+00 6.180756e-01 3.036127e-01
0 1.260000e-02 4.435101e+01 2.159165e+00 5.310638e-01 3.796956e-01 2.484175e+00 6.153958e-01 3.033572e-01
0 1.260000e-02 4.502148e+01 2.158302e+00 5.300503e-01 3.821295e-01 2.483902e+00 6.126488e-01 3.031231e-01
0 1.260000e-02 4.569195e+01 2.157449e+00 5.289853e-01 3.845679e-01 2.483626e+00 6.098337e-01 3.029118e-01
0 1.260000e-02 4.636242e+01 2.156603e+00 5.278686e-01 3.870105e-01 2.483345e+00 6.069490e-01 3.027220e-01
0 1.260000e-02 4.703289e+01 2.155767e+00 5.266995e-01 3.894590e-01 2.483063e+00 6.039917e-01 3.025529e-01
0 1.260000e-02 4.770336e+01 2.154942e+00 5.254771e-01 3.919127e-01 2.482781e+00 6.009619e-01 3.024047e-01
0 1.260000e-02 4.837383e+01 2.154109e+00 5.241712e-01 3.944264e-01 2.482494e+00 5.977887e-01 3.022737e-01
0 1.260000e-02 4.904430e+01 2.153205e+00 5.226682e-01 3.972009e-01 2.482183e+00 5.942062e-01 3.021536e-01
0 1.260000e-02 4.971477e+01 2.152315e+00 5.210934e-01 3.999861e-01 2.481878e+00 5.905233e-01 3.020575e-01
0 1.260000e-02 5.038523e+01 2.151439e+00 5.194455e-01 4.027821e-01 2.481582e+00 5.867387e-01 3.019851e-01
0 1.260000e-02 5.105570e+01 2.150577e+00 5.177233e-01 4.055910e-01 2.481297e+00 5.828482e-01 3.019360e-01
0 1.260000e-02 5.172617e+01 2.149732e+00 5.159255e-01 4.084133e-01 2.481028e+00 5.788510e-01 3.019094e-01
0 1.260000e-02 5.239664e+01 2.148902e+00 5.140495e-01 4.112507e-01 2.480777e+00 5.747421e-01 3.019043e-01
0 1.260000e-02 5.306711e+01 2.148089e+00 5.120940e-01 4.141036e-01 2.480546e+00 5.705191e-01 3.019214e-01
0 1.260000e-02 5.373758e+01 2.147294e+00 5.100588e-01 4.169732e-01 2.480339e+00 5.661792e-01 3.019585e-01
0 1.260000e-02 5.440805e+01 2.146606e+00 5.081868e-01 4.195304e-01 2.480178e+00 5.622352e-01 3.020080e-01
0 1.260000e-02 5.507852e+01 2.146264e+00 5.072135e-01 4.208307e-01 2.480105e+00 5.602012e-01 3.020389e-01
0 1.260000e-02 5.574899e+01 2.145925e+00 5.062240e-01 4.221351e-01 2.480039e+00 5.581423e-01 3.020740e-01
0 1.260000e-02 5.641946e+01 2.145591e+00 5.052168e-01 4.234436e-01 2.479980e+00 5.560580e-01 3.021130e-01
0 1.260000e-02 5.708993e+01 2.145261e+00 5.041927e-01 4.247563e-01 2.479927e+00 5.539479e-01 3.021550e-01
0 1.260000e-02 5.776040e+01 2.144935e+00 5.031503e-01 4.260737e-01 2.479882e+00 5.518113e-01 3.022020e-01
0 1.260000e-02 5.843087e+01 2.144613e+00 5.020909e-01 4.273950e-01 2.479844e+00 5.496486e-01 3.022516e-01
0 1.260000e-02 5.910134e+01 2.144297e+00 5.010140e-01 4.287209e-01 2.479815e+00 5.474592e-01 3.023055e-01
0 1.260000e-02 5.977181e+01 2.143985e+00 4.999188e-01 4.300514e-01 2.479794e+00 5.452434e-01 3.023627e-01
0 1.260000e-02 6.044228e+01 2.143671e+00 4.987789e-01 4.314185e-01 2.479781e+00 5.429466e-01 3.024255e-01
0 1.260000e-02 6.111275e+01 2.143340e+00 4.975350e-01 4.328905e-01 2.479779e+00 5.404505e-01 3.024963e-01
0 1.260000e-02 6.178322e+01 2.143014e+00 4.962692e-01 4.343682e-01 2.479787e+00 5.379208e-01 3.025715e-01
0 1.260000e-02 6.245369e+01 2.142696e+00 4.949806e-01 4.358524e-01 2.479808e+00 5.353571e-01 3.026506e-01
0 1.260000e-02 6.312416e+01 2.142383e+00 4.936690e-01 4.373430e-01 2.479841e+00 5.327584e-01 3.027342e-01
0 1.260000e-02 6.379463e+01 2.142079e+00 4.923351e-01 4.388396e-01 2.479887e+00 5.301250e-01 3.028214e-01
0 1.260000e-02 6.446510e+01 2.141781e+00 4.909776e-01 4.403433e-01 2.479947e+00 5.274556e-01 3.029121e-01
0 1.260000e-02 6.513557e+01 2.141489e+00 4.895971e-01 4.418537e-01 2.480020e+00 5.247496e-01 3.030075e-01
0 1.260000e-02 6.580604e+01 2.141205e+00 4.881926e-01 4.433707e-01 2.480108e+00 5.220069e-01 3.031060e-01
0 1.260000e-02 6.647651e+01 2.140954e+00 4.868942e-01 4.447577e-01 2.480201e+00 5.194800e-01 3.031995e-01
0 1.260000e-02 6.714698e+01 2.140773e+00 4.859262e-01 4.457821e-01 2.480279e+00 5.175997e-01 3.032699e-01
0 1.260000e-02 6.781745e+01 2.140595e+00 4.849465e-01 4.468095e-01 2.480362e+00 5.157020e-01 3.033424e-01
0 1.260000e-02 6.848792e+01 2.140422e+00 4.839562e-01 4.478405e-01 2.480454e+00 5.137883e-01 3.034158e-01
0 1.260000e-02 6.915839e+01 2.140252e+00 4.829551e-01 4.488753e-01 2.480553e+00 5.118561e-01 3.034922e-01
0 1.260000e-02 6.982886e+01 2.140085e+00 4.819431e-01 4.499128e-01 2.480660e+00 5.099069e-01 3.035688e-01
0 1.260000e-02 7.049933e+01 2.139925e+00 4.809200e-01 4.509542e-01 2.480775e+00 5.079414e-01 3.036469e-01
0 1.260000e-02 7.116980e+01 2.139766e+00 4.798852e-01 4.519994e-01 2.480898e+00 5.059566e-01 3.037276e-01
0 1.260000e-02 7.184027e+01 2.139612e+00 4.788396e-01 4.530471e-01 2.481029e+00 5.039548e-01 3.038092e-01
0 1.260000e-02 7.251074e+01 2.139462e+00 4.777752e-01 4.541056e-01 2.481169e+00 5.019220e-01 3.038925e-01
0 1.260000e-02 7.318121e+01 2.139313e+00 4.766854e-01 4.551824e-01 2.481321e+00 4.998419e-01 3.039795e-01
0 1.260000e-02 7.385168e+01 2.139170e+00 4.755833e-01 4.562624e-01 2.481481e+00 4.977438e-01 3.040673e-01
0 1.260000e-02 7.452215e+01 2.139031e+00 4.744700e-01 4.573469e-01 2.481651e+00 4.956264e-01 3.041571e-01
0 1.260000e-02 7.519262e+01 2.138897e+00 4.733436e-01 4.584349e-01 2.481831e+00 4.934891e-01 3.042484e-01
0 1.260000e-02 7.586309e+01 2.138768e+00 4.722055e-01 4.595270e-01 2.482021e+00 4.913323e-01 3.043407e-01
0 1.260000e-02 7.653356e+01 2.138643e+00 4.710548e-01 4.606227e-01 2.482220e+00 4.891559e-01 3.044350e-01
0 1.260000e-02 7.720403e+01 2.138524e+00 4.698923e-01 4.617227e-01 2.482429e+00 4.869599e-01 3.045302e-01
0 1.260000e-02 7.787450e+01 2.138410e+00 4.687170e-01 4.628268e-01 2.482649e+00 4.847434e-01 3.046275e-01
0 1.260000e-02 7.854497e+01 2.138284e+00 4.673361e-01 4.641142e-01 2.482919e+00 4.821432e-01 3.047421e-01
0 1.260000e-02 7.921544e+01 2.138135e+00 4.655557e-01 4.657595e-01 2.483282e+00 4.787970e-01 3.048903e-01
0 1.260000e-02 7.988591e+01 2.137999e+00 4.637473e-01 4.674143e-01 2.483671e+00 4.754054e-01 3.050418e-01
0 1.260000e-02 8.055638e+01 2.137876e+00 4.619111e-01 4.690776e-01 2.484085e+00 4.719683e-01 3.051960e-01
0 1.260000e-02 8.122685e+01 2.137765e+00 4.600468e-01 4.707511e-01 2.484525e+00 4.684852e-01 3.053536e-01
0 1.260000e-02 8.189732e+01 2.137669e+00 4.581543e-01 4.724329e-01 2.484992e+00 4.649559e-01 3.055139e-01
0 1.260000e-02 8.256779e+01 2.137586e+00 4.562329e-01 4.741246e-01 2.485487e+00 4.613789e-01 3.056773e-01
0 1.260000e-02 8.323826e+01 2.137519e+00 4.542829e-01 4.758258e-01 2.486010e+00 4.577549e-01 3.058431e-01
0 1.260000e-02 8.390872e+01 2.137467e+00 4.523032e-01 4.775369e-01 2.486564e+00 4.540815e-01 3.060122e-01
0 1.260000e-02 8.457919e+01 2.137436e+00 4.507384e-01 4.788787e-01 2.487016e+00 4.511814e-01 3.061458e-01
0 1.260000e-02 8.524966e+01 2.137425e+00 4.499097e-01 4.795858e-01 2.487261e+00 4.496470e-01 3.062164e-01
0 1.260000e-02 8.592013e+01 2.137416e+00 4.490747e-01 4.802946e-01 2.487512e+00 4.481032e-01 3.062875e-01
0 1.260000e-02 8.659060e+01 2.137410e+00 4.482361e-01 4.810047e-01 2.487766e+00 4.465520e-01 3.063594e-01
0 1.260000e-02 8.726107e+01 2.137407e+00 4.473922e-01 4.817166e-01 2.488028e+00 4.449924e-01 3.064320e-01
0 1.260000e-02 8.793154e+01 2.137407e+00 4.465427e-01 4.824300e-01 2.488294e+00 4.434242e-01 3.065039e-01
0 1.260000e-02 8.860201e+01 2.137410e+00 4.456887e-01 4.831453e-01 2.488567e+00 4.418472e-01 3.065774e-01
0 1.260000e-02 8.927248e+01 2.137415e+00 4.448296e-01 4.838623e-01 2.488844e+00 4.402622e-01 3.066509e-01
0 1.260000e-02 8.994295e+01 2.137424e+00 4.439654e-01 4.845807e-01 2.489127e+00 4.386690e-01 3.067245e-01
0 1.260000e-02 9.061342e+01 2.137435e+00 4.431540e-01 4.852529e-01 2.489397e+00 4.371731e-01 3.067937e-01
0 1.260000e-02 9.128389e+01 2.137445e+00 4.424236e-01 4.858561e-01 2.489642e+00 4.358273e-01 3.068564e-01
0 1.260000e-02 9.195436e+01 2.137460e+00 4.416894e-01 4.864603e-01 2.489892e+00 4.344764e-01 3.069193e-01
0 1.260000e-02 9.262483e+01 2.137477e+00 4.409512e-01 4.870661e-01 2.490145e+00 4.331179e-01 3.069822e-01
0 1.260000e-02 9.329530e+01 2.137495e+00 4.402100e-01 4.876726e-01 2.490403e+00 4.317551e-01 3.070457e-01
0 1.260000e-02 9.396577e+01 2.137516e+00 4.394653e-01 4.882807e-01 2.490666e+00 4.303850e-01 3.071096e-01
0 1.260000e-02 9.463624e+01 2.137540e+00 4.387172e-01 4.888893e-01 2.490931e+00 4.290096e-01 3.071728e-01
0 1.260000e-02 9.530671e+01 2.137565e+00 4.379648e-01 4.894995e-01 2.491202e+00 4.276277e-01 3.072372e-01
0 1.260000e-02 9.597718e+01 2.137592e+00 4.372090e-01 4.901111e-01 2.491476e+00 4.262397e-01 3.073016e-01
0 1.260000e-02 9.664765e+01 2.137620e+00 4.365286e-01 4.906597e-01 2.491726e+00 4.249903e-01 3.073593e-01
0 1.260000e-02 9.731812e+01 2.137644e+00 4.359463e-01 4.911282e-01 2.491942e+00 4.239221e-01 3.074092e-01
0 1.260000e-02 9.798859e+01 2.137670e+00 4.353626e-01 4.915969e-01 2.492160e+00 4.228504e-01 3.074592e-01
0 1.260000e-02 9.865906e+01 2.137697e+00 4.347761e-01 4.920670e-01 2.492381e+00 4.217753e-01 3.075089e-01
0 1.260000e-02 9.932953e+01 2.137727e+00 4.341875e-01 4.925371e-01 2.492604e+00 4.206964e-01 3.075591e-01
0 1.260000e-02 1.000000e+02 2.137756e+00 4.335971e-01 4.930081e-01 2.492830e+00 4.196137e-01 3.076096e-01
1 1.260000e-02 1.000000e-01 8.000032e-01 5.131512e-01 -3.583975e-01 1.087647e+00 3.878117e-03 3.992066e-01
1 1.260000e-02 7.704698e-01 9.573200e-01 4.748659e-01 -1.640272e-01 1.167257e+00 1.317722e-01 3.113413e-01
1 1.260000e-02 1.440940e+00 1.122374e+00 4.309473e-01 4.560375e-02 1.262774e+00 2.251739e-01 2.500114e-01
1 1.260000e-02 2.111409e+00 1.311318e+00 3.794060e-01 2.487388e-01 1.391438e+00 2.834530e-01 1.976886e-01
1 1.260000e-02 2.781879e+00 1.500194e+00 3.235264e-01 4.428396e-01 1.537396e+00 3.007798e-01 1.599064e-01
1 1.260000e-02 3.452349e+00 1.649196e+00 2.278986e-01 6.103530e-01 1.674641e+00 2.779778e-01 1.435404e-01
1 1.260000e-02 4.122819e+00 1.753666e+00 1.152925e-01 7.499132e-01 1.792198e+00 2.245522e-01 1.394873e-01
1 1.260000e-02 4.793289e+00 1.819067e+00 7.820129e-05 8.620329e-01 1.884527e+00 1.538534e-01 1.341000e-01
1 1.260000e-02 5.463758e+00 1.855776e+00 -1.111956e-01 9.493237e-01 1.950834e+00 7.851286e-02 1.158605e-01
1 1.260000e-02 6.134228e+00 1.874271e+00 -2.152605e-01 1.015635e+00 1.994039e+00 7.313877e-03 7.963514e-02
1 1.260000e-02 6.804698e+00 1.882611e+00 -2.849560e-01 1.047535e+00 2.015308e+00 -3.695765e-02 5.099344e-02
1 1.260000e-02 7.475168e+00 1.889970e+00 -3.552399e-01 1.072848e+00 2.033349e+00 -7.944797e-02 2.027416e-02
1 1.260000e-02 8.145638e+00 1.895079e+00 -4.178514e-01 1.094292e+00 2.046112e+00 -1.176307e-01 -1.437426e-02
1 1.260000e-02 8.816107e+00 1.898600e+00 -4.731445e-01 1.112685e+00 2.054735e+00 -1.522372e-01 -5.129957e-02
1 1.260000e-02 9.486577e+00 1.900928e+00 -5.214176e-01 1.128775e+00 2.060046e+00 -1.840396e-01 -8.901310e-02
1 1.260000e-02 1.015705e+01 1.902270e+00 -5.629320e-01 1.143202e+00 2.062601e+00 -2.137586e-01 -1.262650e-01
1 1.260000e-02 1.082752e+01 1.902733e+00 -5.979395e-01 1.156467e+00 2.062738e+00 -2.420047e-01 -1.620698e-01
1 1.260000e-02 1.149799e+01 1.902378e+00 -6.266956e-01 1.168926e+00 2.060649e+00 -2.692394e-01 -1.956754e-01
1 1.260000e-02 1.216846e+01 1.901281e+00 -6.494789e-01 1.180773e+00 2.056463e+00 -2.957564e-01 -2.265220e-01
1 1.260000e-02 1.283893e+01 1.900221e+00 -6.611881e-01 1.188140e+00 2.052685e+00 -3.125985e-01 -2.448068e-01
1 1.260000e-02 1.350940e+01 1.898956e+00 -6.705093e-01 1.195163e+00 2.048183e+00 -3.289777e-01 -2.614470e-01
1 1.260000e-02 1.417987e+01 1.897518e+00 -6.777229e-01 1.201908e+00 2.042956e+00 -3.450910e-01 -2.766194e-01
1 1.260000e-02 1.485034e+01 1.895963e+00 -6.829376e-01 1.208320e+00 2.037068e+00 -3.608941e-01 -2.902532e-01
1 1.260000e-02 1.552081e+01 1.894350e+00 -6.862764e-01 1.214338e+00 2.030596e+00 -3.763273e-01 -3.022952e-01
1 1.260000e-02 1.619128e+01 1.892750e+00 -6.878757e-01 1.219895e+00 2.023638e+00 -3.913180e-01 -3.126955e-01
1 1.260000e-02 1.686174e+01 1.891226e+00 -6.878920e-01 1.224915e+00 2.016300e+00 -4.057869e-01 -3.214231e-01
1 1.260000e-02 1.753221e+01 1.889847e+00 -6.864805e-01 1.229325e+00 2.008703e+00 -4.196528e-01 -3.284564e-01
1 1.260000e-02 1.820268e+01 1.888682e+00 -6.838179e-01 1.233046e+00 2.001007e+00 -4.328037e-01 -3.337765e-01
1 1.260000e-02 1.887315e+01 1.888004e+00 -6.811991e-01 1.235283e+00 1.995430e+00 -4.418748e-01 -3.365808e-01
1 1.260000e-02 1.954362e+01 1.887492e+00 -6.780777e-01 1.237108e+00 1.989921e+00 -4.505265e-01 -3.385086e-01
1 1.260000e-02 2.021409e+01 1.887167e+00 -6.745195e-01 1.238502e+00 1.984535e+00 -4.587345e-01 -3.395743e-01
1 1.260000e-02 2.088456e+01 1.887051e+00 -6.705799e-01 1.239444e+00 1.979333e+00 -4.664822e-01 -3.397946e-01
1 1.260000e-02 2.155503e+01 1.887163e+00 -6.663237e-01 1.239921e+00 1.974369e+00 -4.737530e-01 -3.391943e-01
1 1.260000e-02 2.222550e+01 1.887525e+00 -6.617966e-01 1.239918e+00 1.969704e+00 -4.805357e-01 -3.377953e-01
1 1.260000e-02 2.289597e+01 1.888156e+00 -6.570473e-01 1.239422e+00 1.965393e+00 -4.868233e-01 -3.356299e-01
1 1.260000e-02 2.356644e+01 1.889078e+00 -6.521130e-01 1.238425e+00 1.961488e+00 -4.926117e-01 -3.327274e-01
1 1.260000e-02 2.423691e+01 1.890288e+00 -6.471157e-01 1.236949e+00 1.958103e+00 -4.978078e-01 -3.291998e-01
1 1.260000e-02 2.490738e+01 1.891138e+00 -6.441603e-01 1.235865e+00 1.956367e+00 -5.005981e-01 -3.268585e-01
1 1.260000e-02 2.557785e+01 1.892102e+00 -6.411619e-01 1.234610e+00 1.954805e+00 -5.032284e-01 -3.243108e-01
1 1.260000e-02 2.624832e+01 1.893185e+00 -6.381207e-01 1.233184e+00 1.953428e+00 -5.057002e-01 -3.215609e-01
1 1.260000e-02 2.691879e+01 1.894396e+00 -6.350384e-01 1.231584e+00 1.952246e+00 -5.080132e-01 -3.186173e-01
1 1.260000e-02 2.758926e+01 1.895737e+00 -6.319113e-01 1.229809e+00 1.951266e+00 -5.101699e-01 -3.154864e-01
1 1.260000e-02 2.825973e+01 1.897218e+00 -6.287384e-01 1.227856e+00 1.950501e+00 -5.121726e-01 -3.121762e-01
1 1.260000e-02 2.893020e+01 1.898844e+00 -6.255159e-01 1.225725e+00 1.949955e+00 -5.140230e-01 -3.086934e-01
1 1.260000e-02 2.960067e+01 1.900624e+00 -6.222343e-01 1.223411e+00 1.949641e+00 -5.157219e-01 -3.050461e-01
1 1.260000e-02 3.027114e+01 1.902565e+00 -6.188927e-01 1.220911e+00 1.949567e+00 -5.172738e-01 -3.012371e-01
1 1.260000e-02 3.094161e+01 1.904687e+00 -6.154604e-01 1.218213e+00 1.949743e+00 -5.186847e-01 -2.972608e-01
1 1.260000e-02 3.161208e+01 1.906989e+00 -6.119518e-01 1.215322e+00 1.950180e+00 -5.199506e-01 -2.931395e-01
1 1.260000e-02 3.228255e+01 1.909482e+00 -6.083488e-01 1.212235e+00 1.950885e+00 -5.210737e-01 -2.888784e-01
1 1.260000e-02 3.295302e+01 1.912181e+00 -6.046429e-01 1.208947e+00 1.951871e+00 -5.220569e-01 -2.844834e-01
1 1.260000e-02 3.362349e+01 1.915092e+00 -6.008224e-01 1.205455e+00 1.953146e+00 -5.229030e-01 -2.799606e-01
1 1.260000e-02 3.429396e+01 1.918230e+00 -5.968704e-01 1.201752e+00 1.954721e+00 -5.236135e-01 -2.753162e-01
1 1.260000e-02 3.496443e+01 1.921608e+00 -5.927744e-01 1.197835e+00 1.956603e+00 -5.241908e-01 -2.705560e-01
1 1.260000e-02 3.563490e+01 1.925240e+00 -5.885162e-01 1.193698e+00 1.958806e+00 -5.246378e-01 -2.656851e-01
1 1.260000e-02 3.630537e+01 1.928596e+00 -5.845051e-01 1.191308e+00 1.961635e+00 -5.242846e-01 -2.589278e-01
1 1.260000e-02 3.697584e+01 1.930686e+00 -5.820704e-01 1.189805e+00 1.963439e+00 -5.240252e-01 -2.549219e-01
1 1.260000e-02 3.764631e+01 1.932865e+00 -5.795689e-01 1.188225e+00 1.965350e+00 -5.237273e-01 -2.508855e-01
1 1.260000e-02 3.831678e+01 1.935140e+00 -5.770035e-01 1.186570e+00 1.967373e+00 -5.233903e-01 -2.468219e-01
